,Non Rules
27,"(LOS > 0.000 | G[0,0](s8_edrk = 0.000))"
28,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](tte = 0.000))"
29,"F[0,0](LOS = 0.000)"
30,"(death != 0.000 & F[0,0](n_edrk > 0.000))"
31,"(F[0,0](Pulse = 0.000) | F[0,0](direct > 0.000))"
32,"(F[0,0](af < 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
33,"(F[0,0](af < 0.000) -> G[0,0](Resp < 0.000))"
34,"(AST_GOT < 0.000 | G[0,0](s24_hr != 0.000))"
35,"(G[0,0](ICU_Pt_Days > 0.000) | F[0,0](Mort < 0.000))"
36,"(F[0,0](SODIUM > 0.000) & F[0,0](n_edrk > 0.000))"
37,"(F[0,0](LOS > 0.000) | F[0,0](direct > 0.000))"
38,"(G[0,0](CALCIUM = 0.000) & F[0,0](tte = 0.000))"
39,(Sgy < 0.000 -> dfa != 0.000)
40,"(F[0,0](Pulse = 0.000) | F[0,0](tte = 0.000))"
41,"(G[0,0](PROTIME_INR = 0.000) | F[0,0](LOS > 0.000))"
42,"(F[0,0](ALT_GPT != 0.000) -> dfa < 0.000)"
43,"(F[0,0](ALT_GPT != 0.000) -> F[0,0](s8_hr != 0.000))"
44,"((Temp = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
45,"(G[0,0](LOS > 0.000) -> G[0,0](ALBUMIN = 0.000))"
46,(TROPONIN_I < 0.000 & direct = 0.000)
47,"(TROPONIN_I < 0.000 & G[0,0](LOS != 0.000))"
48,(ICU_Pt_Days = 0.000 & GLUCOSE != 0.000)
49,"(G[0,0](MET > 0.000) -> dfa < 0.000)"
50,"(G[0,0](Resp != 0.000) | G[0,0](Sgy < 0.000))"
51,"(AST_GOT < 0.000 | F[0,0](tte = 0.000))"
52,"(F[0,0](CO2 > 0.000) | TOTAL_BILIRUBIN = 0.000)"
53,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & GLUCOSE != 0.000)"
54,"(G[0,0](y = 0.000) -> O2_Flow > 0.000)"
55,"(G[0,0](MET > 0.000) -> F[0,0](PROTIME_INR > 0.000))"
56,"(Mort > 0.000 -> F[0,0](s8_hr != 0.000))"
57,"((ICU_Pt_Days < 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
58,"(direct != 0.000 | G[0,0](OXYGEN_SATURATION > 0.000))"
59,"(HEMOGLOBIN > 0.000 & F[0,0](SBP != 0.000))"
60,"(G[0,0](s24_hr < 0.000) -> dfa < 0.000)"
61,"((LOS < 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
62,(O2_Flow = 0.000 | GLUCOSE != 0.000)
63,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | PROTIME_INR < 0.000)"
64,"(F[0,0](s8_edrk > 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
65,(GLUCOSE = 0.000 -> LOS > 0.000)
66,"(F[0,0](LOS > 0.000) -> G[0,0](LOS > 0.000))"
67,"F[0,0](MET < 0.000)"
68,"(G[0,0](LOS < 0.000) | TOTAL_BILIRUBIN > 0.000)"
69,"(F[0,0](LOS > 0.000) & Sgy > 0.000)"
70,"(LOS > 0.000 | G[0,0](Sgy < 0.000))"
71,"(G[0,0](dfa != 0.000) & F[0,0](SBP != 0.000))"
72,(Mort > 0.000 -> dfa != 0.000)
73,(ICU_Pt_Days != 0.000 -> dfa != 0.000)
74,"(GLUCOSE = 0.000 -> G[0,0](MET != 0.000))"
75,"(F[0,0](PLATELET_COUNT = 0.000) & PCO2 < 0.000)"
76,"(TROPONIN_I < 0.000 & F[0,0](MAGNESIUM < 0.000))"
77,"(G[0,0](LOS > 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
78,(LOS > 0.000 -> LOS > 0.000)
79,"(F[0,0](CREATININE != 0.000) | F[0,0](Mort < 0.000))"
80,"(G[0,0](LOS > 0.000) | F[0,0](Mort < 0.000))"
81,"(G[0,0](af < 0.000) & PCO2 < 0.000)"
82,"(G[0,0](LOS > 0.000) -> F[0,0](LOS = 0.000))"
83,"(G[0,0](s24_hr < 0.000) -> LOS > 0.000)"
84,"(F[0,0](s8_edrk > 0.000) -> G[0,0](LOS > 0.000))"
85,"(F[0,0](PLATELET_COUNT = 0.000) & F[0,0](LOS = 0.000))"
86,"(G[0,0](y = 0.000) -> F[0,0](s8_hr != 0.000))"
87,"(F[0,0](CREATININE != 0.000) | G[0,0](Sgy < 0.000))"
88,"(F[0,0](SODIUM > 0.000) & G[0,0](LOS != 0.000))"
89,(O2_Flow = 0.000 | TOTAL_BILIRUBIN = 0.000)
90,"(GLUCOSE = 0.000 -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
91,"(F[0,0](CREATININE != 0.000) | F[0,0](tte = 0.000))"
92,"(G[0,0](Resp != 0.000) | F[0,0](Mort < 0.000))"
93,ICU_Pt_Days != 0.000
94,"(F[0,0](Pulse = 0.000) | F[0,0](Mort < 0.000))"
95,"F[0,0](LOS < 0.000)"
96,"(G[0,0](LOS > 0.000) -> F[0,0](s8_hr != 0.000))"
97,"(G[0,0](Resp != 0.000) | F[0,0](tte = 0.000))"
98,"(LOS > 0.000 | F[0,0](tte = 0.000))"
99,"((n_evts != 0.000) U[0,0] (s24_hr > 0.000))"
100,LOS != 0.000
101,"(F[0,0](SODIUM = 0.000) -> LOS != 0.000)"
102,"(G[0,0](LOS < 0.000) | GLUCOSE != 0.000)"
103,"(F[0,0](LOS > 0.000) | F[0,0](s2_edrk != 0.000))"
104,"(G[0,0](LOS > 0.000) -> dfa != 0.000)"
105,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & G[0,0](PHOSPHORUS = 0.000))"
106,(LOS > 0.000 & PCO2 < 0.000)
107,"(G[0,0](y = 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
108,"(TROPONIN_I < 0.000 & G[0,0](death < 0.000))"
109,"(TROPONIN_I < 0.000 & G[0,0](PHOSPHORUS = 0.000))"
110,"(G[0,0](y = 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
111,"(G[0,0](SODIUM != 0.000) -> F[0,0](LOS = 0.000))"
112,"F[0,0](ICU_Pt_Days != 0.000)"
113,"(F[0,0](LACTIC_ACID != 0.000) & LOS < 0.000)"
114,"G[0,0](Mort < 0.000)"
115,"(G[0,0](MET > 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
116,"(AST_GOT < 0.000 | G[0,0](OXYGEN_SATURATION > 0.000))"
117,"(G[0,0](MET > 0.000) -> LOS > 0.000)"
118,"(G[0,0](af < 0.000) & direct = 0.000)"
119,"(LOS > 0.000 & F[0,0](tte = 0.000))"
120,"((Temp = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
121,(direct != 0.000 | TOTAL_BILIRUBIN = 0.000)
122,"(G[0,0](s24_edrk < 0.000) | G[0,0](LOS > 0.000))"
123,"(HEMOGLOBIN > 0.000 & F[0,0](LOS = 0.000))"
124,"(LOS > 0.000 -> F[0,0](LACTIC_ACID = 0.000))"
125,"(F[0,0](LACTIC_ACID != 0.000) & Sgy > 0.000)"
126,"(LOS > 0.000 & F[0,0](MAGNESIUM < 0.000))"
127,"(ICU_Pt_Days = 0.000 & G[0,0](PHOSPHORUS = 0.000))"
128,"(O2_Flow = 0.000 | G[0,0](s24_hr != 0.000))"
129,"(direct != 0.000 | F[0,0](LOS > 0.000))"
130,"(F[0,0](LOS > 0.000) | PROTIME_INR < 0.000)"
131,(LOS > 0.000 | PROTIME_INR < 0.000)
132,"(TROPONIN_I < 0.000 & F[0,0](LOS = 0.000))"
133,"(G[0,0](ICU_Pt_Days > 0.000) | TOTAL_BILIRUBIN = 0.000)"
134,"(G[0,0](LOS > 0.000) -> dfa < 0.000)"
135,"(G[0,0](y = 0.000) -> dfa < 0.000)"
136,"(G[0,0](ICU_Pt_Days > 0.000) | G[0,0](s24_hr != 0.000))"
137,"(direct != 0.000 | F[0,0](direct > 0.000))"
138,"(ICU_Pt_Days = 0.000 & F[0,0](MAGNESIUM < 0.000))"
139,"(G[0,0](y = 0.000) -> LOS != 0.000)"
140,"(G[0,0](y = 0.000) -> AST_GOT = 0.000)"
141,"F[0,0](ICU_Pt_Days = 0.000)"
142,"F[0,0](Mort = 0.000)"
143,"(G[0,0](Resp != 0.000) | PROTIME_INR < 0.000)"
144,"(G[0,0](MET > 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
145,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](Mort < 0.000))"
146,"(F[0,0](CREATININE != 0.000) | PROTIME_INR < 0.000)"
147,"(F[0,0](af < 0.000) -> dfa < 0.000)"
148,"(F[0,0](LOS > 0.000) -> LOS != 0.000)"
149,"(ICU_Pt_Days != 0.000 -> F[0,0](PROTIME_INR > 0.000))"
150,(death > 0.000 | LOS > 0.000)
151,"(F[0,0](af < 0.000) -> dfa != 0.000)"
152,"(G[0,0](dfa != 0.000) & G[0,0](s2_edrk != 0.000))"
153,"(death != 0.000 & G[0,0](death < 0.000))"
154,"(F[0,0](CO2 > 0.000) | G[0,0](s8_edrk = 0.000))"
155,"G[0,0](AST_GOT < 0.000)"
156,"F[0,0](LOS > 0.000)"
157,"G[0,0](LOS > 0.000)"
158,"(G[0,0](SODIUM != 0.000) -> dfa != 0.000)"
159,"(F[0,0](LOS > 0.000) | G[0,0](s24_hr != 0.000))"
160,"(G[0,0](LOS < 0.000) | LOS > 0.000)"
161,"(TROPONIN_I < 0.000 & F[0,0](LOS < 0.000))"
162,"(death != 0.000 & G[0,0](PHOSPHORUS = 0.000))"
163,"(G[0,0](SODIUM != 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
164,"(F[0,0](LOS > 0.000) & F[0,0](LOS < 0.000))"
165,LOS > 0.000
166,"(F[0,0](LOS > 0.000) & F[0,0](n_edrk > 0.000))"
167,(LOS > 0.000 -> AST_GOT = 0.000)
168,"(F[0,0](PLATELET_COUNT = 0.000) & G[0,0](s8_edrk > 0.000))"
169,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & F[0,0](MAGNESIUM < 0.000))"
170,"(F[0,0](ALT_GPT != 0.000) -> LOS > 0.000)"
171,Glasgow_Coma_Scale_Total = 0.000
172,"(G[0,0](LOS > 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
173,"(G[0,0](LOS > 0.000) -> LOS != 0.000)"
174,"(G[0,0](SODIUM != 0.000) -> AST_GOT = 0.000)"
175,(LOS > 0.000 -> dfa < 0.000)
176,"(G[0,0](s24_hr < 0.000) -> G[0,0](LOS > 0.000))"
177,(Sgy < 0.000 -> LOS != 0.000)
178,"(F[0,0](Pulse = 0.000) | GLUCOSE != 0.000)"
179,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](LOS > 0.000))"
180,(death > 0.000 | GLUCOSE != 0.000)
181,"(G[0,0](LOS > 0.000) | GLUCOSE != 0.000)"
182,"(ICU_Pt_Days = 0.000 & G[0,0](s2_edrk != 0.000))"
183,"(Sgy < 0.000 -> F[0,0](s8_hr != 0.000))"
184,"(GLUCOSE = 0.000 -> G[0,0](ALBUMIN = 0.000))"
185,"(F[0,0](LOS > 0.000) | F[0,0](tte = 0.000))"
186,Mort < 0.000
187,(LOS > 0.000 -> LOS != 0.000)
188,"(F[0,0](ALT_GPT != 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
189,"(O2_Flow = 0.000 | G[0,0](s8_edrk = 0.000))"
190,"(O2_Flow = 0.000 | F[0,0](s2_edrk != 0.000))"
191,"(G[0,0](PROTIME_INR = 0.000) | PROTIME_INR < 0.000)"
192,"(F[0,0](CREATININE != 0.000) | TOTAL_BILIRUBIN = 0.000)"
193,(death != 0.000 & LOS < 0.000)
194,"(F[0,0](LOS > 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
195,"(F[0,0](SODIUM > 0.000) & F[0,0](tte = 0.000))"
196,"(F[0,0](CO2 > 0.000) | G[0,0](Sgy < 0.000))"
197,"(G[0,0](CALCIUM = 0.000) & F[0,0](MAGNESIUM < 0.000))"
198,"(F[0,0](LOS > 0.000) | F[0,0](Mort < 0.000))"
199,"(AST_GOT < 0.000 | F[0,0](direct > 0.000))"
200,(Mort > 0.000 -> O2_Flow > 0.000)
201,"(ICU_Pt_Days != 0.000 -> G[0,0](LOS > 0.000))"
202,"(ICU_Pt_Days = 0.000 & F[0,0](tte = 0.000))"
203,"(F[0,0](SODIUM = 0.000) -> AST_GOT = 0.000)"
204,"(F[0,0](LOS > 0.000) -> G[0,0](ALBUMIN = 0.000))"
205,"(death != 0.000 & F[0,0](tte = 0.000))"
206,"(G[0,0](CALCIUM = 0.000) & F[0,0](n_edrk > 0.000))"
207,"(G[0,0](MET > 0.000) -> G[0,0](ALBUMIN = 0.000))"
208,(HEMOGLOBIN > 0.000 & GLUCOSE != 0.000)
209,(LOS > 0.000 & LOS < 0.000)
210,(direct != 0.000 | GLUCOSE != 0.000)
211,"(ICU_Pt_Days != 0.000 -> G[0,0](MET != 0.000))"
212,"(G[0,0](LOS > 0.000) | G[0,0](s8_edrk = 0.000))"
213,"(F[0,0](LACTIC_ACID != 0.000) & G[0,0](LOS != 0.000))"
214,"(F[0,0](Pulse = 0.000) | G[0,0](Sgy < 0.000))"
215,"(G[0,0](ICU_Pt_Days > 0.000) | F[0,0](direct > 0.000))"
216,"(F[0,0](ALT_GPT != 0.000) -> G[0,0](Resp < 0.000))"
217,"(G[0,0](LOS > 0.000) & G[0,0](s2_edrk != 0.000))"
218,"(G[0,0](LOS > 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
219,"(G[0,0](MET > 0.000) -> F[0,0](LOS = 0.000))"
220,"(G[0,0](af < 0.000) & F[0,0](tte = 0.000))"
221,"(G[0,0](POTASSIUM > 0.000) & G[0,0](s2_edrk != 0.000))"
222,"(HEMOGLOBIN > 0.000 & F[0,0](tte = 0.000))"
223,"(death != 0.000 & F[0,0](LOS = 0.000))"
224,(TROPONIN_I < 0.000 & GLUCOSE != 0.000)
225,"(F[0,0](PLATELET_COUNT = 0.000) & F[0,0](LOS < 0.000))"
226,(LOS > 0.000 -> O2_Flow > 0.000)
227,"(G[0,0](ICU_Pt_Days > 0.000) | G[0,0](LOS > 0.000))"
228,"(G[0,0](CALCIUM = 0.000) & G[0,0](s2_edrk != 0.000))"
229,"(direct != 0.000 | G[0,0](LOS > 0.000))"
230,"(F[0,0](SODIUM = 0.000) -> dfa < 0.000)"
231,"(G[0,0](LOS < 0.000) | F[0,0](LOS > 0.000))"
232,"(direct != 0.000 | F[0,0](Mort < 0.000))"
233,"(HEMOGLOBIN > 0.000 & G[0,0](death < 0.000))"
234,"(death != 0.000 & F[0,0](LOS < 0.000))"
235,"(G[0,0](CALCIUM = 0.000) & G[0,0](s8_edrk > 0.000))"
236,"(HEMOGLOBIN > 0.000 & G[0,0](LOS != 0.000))"
237,"(G[0,0](LOS > 0.000) | LOS > 0.000)"
238,"(direct != 0.000 | G[0,0](Sgy < 0.000))"
239,"(G[0,0](s24_edrk < 0.000) | GLUCOSE != 0.000)"
240,"(G[0,0](s24_hr < 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
241,"(G[0,0](s24_hr < 0.000) -> F[0,0](LACTIC_ACID = 0.000))"
242,"(G[0,0](dfa != 0.000) & Sgy > 0.000)"
243,"(F[0,0](Pulse = 0.000) | F[0,0](LOS > 0.000))"
244,"(G[0,0](POTASSIUM > 0.000) & G[0,0](LOS != 0.000))"
245,"(death > 0.000 | F[0,0](Mort < 0.000))"
246,af > 0.000
247,"(G[0,0](y = 0.000) -> G[0,0](MET != 0.000))"
248,"(G[0,0](SODIUM != 0.000) -> G[0,0](LOS > 0.000))"
249,(AST_GOT < 0.000 | PROTIME_INR < 0.000)
250,"(G[0,0](y = 0.000) -> G[0,0](Resp < 0.000))"
251,"(F[0,0](SODIUM > 0.000) & direct = 0.000)"
252,"(LOS > 0.000 & F[0,0](n_edrk > 0.000))"
253,"(F[0,0](Pulse = 0.000) | TOTAL_BILIRUBIN > 0.000)"
254,(TROPONIN_I < 0.000 & LOS < 0.000)
255,"(F[0,0](LOS > 0.000) & G[0,0](death < 0.000))"
256,(direct != 0.000 | TOTAL_BILIRUBIN > 0.000)
257,"(TROPONIN_I < 0.000 & G[0,0](LOS > 0.000))"
258,"(F[0,0](CO2 > 0.000) | F[0,0](LOS > 0.000))"
259,(death != 0.000 & PCO2 < 0.000)
260,"(ICU_Pt_Days = 0.000 & F[0,0](LOS = 0.000))"
261,"(F[0,0](af < 0.000) -> F[0,0](PROTIME_INR > 0.000))"
262,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
263,"(F[0,0](LOS > 0.000) -> F[0,0](PROTIME_INR > 0.000))"
264,(ICU_Pt_Days != 0.000 -> LOS != 0.000)
265,"(G[0,0](LOS > 0.000) -> G[0,0](Resp < 0.000))"
266,"(F[0,0](CO2 > 0.000) | LOS > 0.000)"
267,"(F[0,0](s8_edrk > 0.000) -> dfa != 0.000)"
268,"((ICU_Pt_Days < 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
269,"(F[0,0](PLATELET_COUNT = 0.000) & G[0,0](s2_edrk != 0.000))"
270,"(F[0,0](PLATELET_COUNT = 0.000) & Sgy > 0.000)"
271,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) & G[0,0](LOS > 0.000))"
272,"(G[0,0](SODIUM != 0.000) -> F[0,0](s8_hr != 0.000))"
273,"(G[0,0](CALCIUM = 0.000) & F[0,0](LOS = 0.000))"
274,"(G[0,0](CALCIUM = 0.000) & PCO2 < 0.000)"
275,"(Mort > 0.000 -> G[0,0](Resp < 0.000))"
276,"(G[0,0](CALCIUM = 0.000) & Sgy > 0.000)"
277,"(F[0,0](af < 0.000) -> G[0,0](MET != 0.000))"
278,ICU_Pt_Days = 0.000
279,"(G[0,0](af < 0.000) & F[0,0](SBP != 0.000))"
280,"(G[0,0](LOS > 0.000) & G[0,0](LOS != 0.000))"
281,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | LOS > 0.000)"
282,"(F[0,0](SODIUM = 0.000) -> G[0,0](MET != 0.000))"
283,"(F[0,0](af < 0.000) -> F[0,0](LOS = 0.000))"
284,"(G[0,0](s24_edrk < 0.000) | F[0,0](s2_edrk != 0.000))"
285,"(G[0,0](s24_hr < 0.000) -> LOS != 0.000)"
286,"(F[0,0](SODIUM > 0.000) & G[0,0](LOS > 0.000))"
287,"(G[0,0](POTASSIUM > 0.000) & F[0,0](LOS < 0.000))"
288,"(F[0,0](SODIUM = 0.000) -> F[0,0](s8_hr != 0.000))"
289,"(F[0,0](af < 0.000) -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
290,"(G[0,0](s24_edrk < 0.000) | G[0,0](s24_hr != 0.000))"
291,"(F[0,0](PLATELET_COUNT = 0.000) & G[0,0](LOS != 0.000))"
292,"(G[0,0](POTASSIUM > 0.000) & G[0,0](LOS > 0.000))"
293,"(F[0,0](af < 0.000) -> AST_GOT = 0.000)"
294,"(G[0,0](dfa != 0.000) & F[0,0](tte = 0.000))"
295,"(G[0,0](CALCIUM = 0.000) & G[0,0](death < 0.000))"
296,"(F[0,0](Pulse = 0.000) | G[0,0](s8_edrk = 0.000))"
297,"(G[0,0](PROTIME_INR = 0.000) | G[0,0](LOS > 0.000))"
298,"(F[0,0](SODIUM = 0.000) -> O2_Flow > 0.000)"
299,(HEMOGLOBIN > 0.000 & LOS < 0.000)
300,"(G[0,0](SODIUM != 0.000) -> G[0,0](MET != 0.000))"
301,"(F[0,0](LOS > 0.000) -> dfa < 0.000)"
302,"(LOS > 0.000 -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
303,"(Sgy < 0.000 -> G[0,0](LOS > 0.000))"
304,"(G[0,0](LOS > 0.000) & F[0,0](SBP != 0.000))"
305,"(G[0,0](PROTIME_INR = 0.000) | G[0,0](Sgy < 0.000))"
306,"(death != 0.000 & G[0,0](s2_edrk != 0.000))"
307,"(G[0,0](y = 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
308,"G[0,0](Mort > 0.000)"
309,"(F[0,0](ALT_GPT != 0.000) -> G[0,0](ALBUMIN = 0.000))"
310,"(F[0,0](CO2 > 0.000) | F[0,0](tte = 0.000))"
311,(ICU_Pt_Days = 0.000 & direct = 0.000)
312,"(G[0,0](LOS > 0.000) | F[0,0](direct > 0.000))"
313,"(F[0,0](LOS > 0.000) & F[0,0](LOS = 0.000))"
314,"(ICU_Pt_Days != 0.000 -> G[0,0](Glasgow_Coma_Scale_Total > 0.000))"
315,"(F[0,0](s8_edrk > 0.000) -> G[0,0](Resp < 0.000))"
316,"(G[0,0](ICU_Pt_Days > 0.000) | G[0,0](s8_edrk = 0.000))"
317,"(G[0,0](Resp != 0.000) | G[0,0](OXYGEN_SATURATION > 0.000))"
318,"(G[0,0](LOS > 0.000) -> LOS > 0.000)"
319,"(F[0,0](Pulse = 0.000) | F[0,0](s2_edrk != 0.000))"
320,"(G[0,0](dfa != 0.000) & LOS < 0.000)"
321,"(F[0,0](PLATELET_COUNT = 0.000) & LOS < 0.000)"
322,"(F[0,0](LOS > 0.000) & G[0,0](s8_edrk > 0.000))"
323,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
324,(AST_GOT < 0.000 | LOS > 0.000)
325,"(G[0,0](SODIUM != 0.000) -> G[0,0](Resp < 0.000))"
326,(LOS > 0.000 & Sgy > 0.000)
327,"(TROPONIN_I < 0.000 & G[0,0](s8_edrk > 0.000))"
328,"(G[0,0](LOS > 0.000) | TOTAL_BILIRUBIN > 0.000)"
329,"G[0,0](ICU_Pt_Days > 0.000)"
330,"(G[0,0](y = 0.000) -> F[0,0](PROTIME_INR > 0.000))"
331,"(LOS > 0.000 | G[0,0](s24_hr != 0.000))"
332,"(LOS > 0.000 & G[0,0](s2_edrk != 0.000))"
333,"(LOS > 0.000 & G[0,0](LOS != 0.000))"
334,(GLUCOSE = 0.000 -> O2_Flow > 0.000)
335,"F[0,0](CO2 != 0.000)"
336,"((n_evts != 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
337,"F[0,0](Mort < 0.000)"
338,"(G[0,0](MET > 0.000) -> G[0,0](Resp < 0.000))"
339,"(G[0,0](LOS > 0.000) -> AST_GOT = 0.000)"
340,"(G[0,0](LOS < 0.000) | F[0,0](s2_edrk != 0.000))"
341,"F[0,0](ICU_Pt_Days > 0.000)"
342,"(HEMOGLOBIN > 0.000 & F[0,0](n_edrk > 0.000))"
343,"(F[0,0](CREATININE != 0.000) | G[0,0](LOS > 0.000))"
344,"(death > 0.000 | G[0,0](Sgy < 0.000))"
345,"(GLUCOSE = 0.000 -> F[0,0](HEMOGLOBIN < 0.000))"
346,"(G[0,0](s24_edrk < 0.000) | PROTIME_INR < 0.000)"
347,"(G[0,0](af < 0.000) & F[0,0](LOS = 0.000))"
348,"(G[0,0](POTASSIUM > 0.000) & G[0,0](s8_edrk > 0.000))"
349,"(Sgy < 0.000 -> G[0,0](MET != 0.000))"
350,"(G[0,0](POTASSIUM > 0.000) & G[0,0](death < 0.000))"
351,"(G[0,0](LOS < 0.000) | PROTIME_INR < 0.000)"
352,"(O2_Flow = 0.000 | F[0,0](Mort < 0.000))"
353,"(TROPONIN_I < 0.000 & G[0,0](s2_edrk != 0.000))"
354,"(F[0,0](PLATELET_COUNT = 0.000) & F[0,0](SBP != 0.000))"
355,"(death > 0.000 | G[0,0](s24_hr != 0.000))"
356,"(F[0,0](SODIUM = 0.000) -> LOS > 0.000)"
357,"G[0,0](LOS = 0.000)"
358,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](s24_hr != 0.000))"
359,"(G[0,0](LOS > 0.000) -> G[0,0](MET != 0.000))"
360,"G[0,0](LOS != 0.000)"
361,"(G[0,0](af < 0.000) & G[0,0](s8_edrk > 0.000))"
362,"(G[0,0](LOS > 0.000) & F[0,0](n_edrk > 0.000))"
363,"(F[0,0](LOS > 0.000) | G[0,0](s8_edrk = 0.000))"
364,"((LOS > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
365,"(F[0,0](PLATELET_COUNT = 0.000) & F[0,0](tte = 0.000))"
366,"(F[0,0](CREATININE != 0.000) | F[0,0](LOS > 0.000))"
367,(Mort > 0.000 -> LOS != 0.000)
368,"(G[0,0](s24_edrk < 0.000) | LOS > 0.000)"
369,(AST_GOT < 0.000 | TOTAL_BILIRUBIN > 0.000)
370,"(G[0,0](SODIUM != 0.000) -> O2_Flow > 0.000)"
371,"(ICU_Pt_Days = 0.000 & G[0,0](LOS != 0.000))"
372,"(F[0,0](SODIUM = 0.000) -> dfa != 0.000)"
373,(LOS > 0.000 | LOS > 0.000)
374,"(death > 0.000 | G[0,0](LOS > 0.000))"
375,"((Temp = 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))"
376,"(F[0,0](af < 0.000) -> F[0,0](s8_hr != 0.000))"
377,"(G[0,0](s24_hr < 0.000) -> F[0,0](s8_hr != 0.000))"
378,"(G[0,0](PROTIME_INR = 0.000) | G[0,0](s24_hr != 0.000))"
379,"(G[0,0](Resp != 0.000) | F[0,0](direct > 0.000))"
380,"(LOS > 0.000 | F[0,0](direct > 0.000))"
381,"(F[0,0](s8_edrk > 0.000) -> F[0,0](HEMOGLOBIN < 0.000))"
382,"(F[0,0](LOS > 0.000) & direct = 0.000)"
