,Non Rules
40,"((Mort = 0.000) U[0,0] (LOS < 0.000))"
41,LOS != 0.000
42,Mort != 0.000
43,"(CREATININE > 0.000 | G[0,0](s24_hr > 0.000))"
44,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
45,(MET > 0.000 & s8_hr > 0.000)
46,"F[0,0](death < 0.000)"
47,"F[0,0](ICU_Pt_Days != 0.000)"
48,"G[0,0](Mort < 0.000)"
49,"F[0,0](n_evts = 0.000)"
50,"((LOS > 0.000) U[0,0] (Pulse < 0.000))"
51,"((Mort < 0.000) U[0,0] (Pulse < 0.000))"
52,"((n_evts < 0.000) U[0,0] (n_evts > 0.000))"
53,"((Mort < 0.000) U[0,0] (LOS > 0.000))"
54,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
55,"((LOS = 0.000) U[0,0] (Pulse < 0.000))"
56,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
57,"((LOS > 0.000) U[0,0] (MAGNESIUM != 0.000))"
58,"((af != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
59,"((LOS < 0.000) U[0,0] (LOS != 0.000))"
60,"((OXYGEN_SATURATION > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
61,"(F[0,0](CREATININE > 0.000) | s24_edrk > 0.000)"
62,"F[0,0](direct < 0.000)"
63,"((LOS != 0.000) U[0,0] (MAGNESIUM != 0.000))"
64,"F[0,0](ICU_Pt_Days = 0.000)"
65,"F[0,0](Mort = 0.000)"
66,"((n_evts < 0.000) U[0,0] (LOS < 0.000))"
67,"F[0,0](Sgy != 0.000)"
68,"F[0,0](LOS > 0.000)"
69,"G[0,0](LOS > 0.000)"
70,"((ICU_Pt_Days != 0.000) U[0,0] (MAGNESIUM != 0.000))"
71,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
72,"((Mort < 0.000) U[0,0] (LOS = 0.000))"
73,LOS > 0.000
74,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
75,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
76,"F[0,0](y < 0.000)"
77,"(MET > 0.000 & G[0,0](CHLORIDE > 0.000))"
78,"((Mort > 0.000) U[0,0] (n_evts > 0.000))"
79,Mort < 0.000
80,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
81,"F[0,0](Sgy = 0.000)"
82,"((Mort > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
83,"F[0,0](Sgy > 0.000)"
84,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
85,"((Mort < 0.000) U[0,0] (LOS != 0.000))"
86,"G[0,0](y > 0.000)"
87,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
88,"((af != 0.000) U[0,0] (LOS = 0.000))"
89,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
90,"((LOS < 0.000) U[0,0] (n_evts > 0.000))"
91,"G[0,0](edrk = 0.000)"
92,"((af != 0.000) U[0,0] (Mort < 0.000))"
93,"((LOS > 0.000) U[0,0] (SODIUM = 0.000))"
94,"((LOS != 0.000) U[0,0] (Pulse < 0.000))"
95,"((Mort = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
96,"(G[0,0](OXYGEN_SATURATION > 0.000) -> y > 0.000)"
97,"((Mort > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
98,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
99,"(F[0,0](SODIUM != 0.000) | s24_edrk > 0.000)"
100,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
101,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (LOS = 0.000))"
102,"G[0,0](Mort != 0.000)"
103,"((OXYGEN_SATURATION > 0.000) U[0,0] (LOS != 0.000))"
104,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
105,ICU_Pt_Days = 0.000
106,"((ICU_Pt_Days != 0.000) U[0,0] (n_evts > 0.000))"
107,"(F[0,0](cosen > 0.000) & s8_hr > 0.000)"
108,"G[0,0](n_evts = 0.000)"
109,"((LOS = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
110,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
111,"((ICU_Pt_Days < 0.000) U[0,0] (Mort < 0.000))"
112,"((OXYGEN_SATURATION > 0.000) U[0,0] (LOS < 0.000))"
113,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
114,"((LOS = 0.000) U[0,0] (MAGNESIUM != 0.000))"
115,"G[0,0](Mort > 0.000)"
116,"G[0,0](TOTAL_BILIRUBIN < 0.000)"
117,"((Mort < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
118,"((ICU_Pt_Days > 0.000) U[0,0] (Pulse < 0.000))"
119,"((OXYGEN_SATURATION > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
120,"((OXYGEN_SATURATION > 0.000) U[0,0] (n_evts > 0.000))"
121,"((Mort < 0.000) U[0,0] (SODIUM = 0.000))"
122,"G[0,0](ICU_Pt_Days > 0.000)"
123,"((ICU_Pt_Days < 0.000) U[0,0] (Pulse < 0.000))"
124,"F[0,0](tte > 0.000)"
125,"F[0,0](MET != 0.000)"
126,"F[0,0](Mort < 0.000)"
127,"F[0,0](n_evts < 0.000)"
128,"F[0,0](ICU_Pt_Days > 0.000)"
129,"((OXYGEN_SATURATION > 0.000) U[0,0] (Pulse < 0.000))"
130,"G[0,0](n_evts > 0.000)"
131,"((LOS < 0.000) U[0,0] (Pulse < 0.000))"
132,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
133,"F[0,0](CHLORIDE > 0.000)"
134,"G[0,0](LOS = 0.000)"
135,"G[0,0](LOS != 0.000)"
136,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
137,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
138,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts > 0.000))"
139,"(CREATININE > 0.000 | F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
140,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (LOS != 0.000))"
141,"((af != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
142,"F[0,0](OXYGEN_SATURATION < 0.000)"
143,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
144,"((Mort > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
145,LOS < 0.000
146,"((af != 0.000) U[0,0] (n_evts > 0.000))"
147,"F[0,0](LOS != 0.000)"
148,"((Mort = 0.000) U[0,0] (LOS = 0.000))"
149,"((Mort = 0.000) U[0,0] (Mort < 0.000))"
150,"((af != 0.000) U[0,0] (Pulse < 0.000))"
151,"F[0,0](AST_GOT < 0.000)"
152,"F[0,0](Mort != 0.000)"
153,"F[0,0](tte != 0.000)"
154,ICU_Pt_Days < 0.000
155,"F[0,0](ICU_Pt_Days < 0.000)"
156,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
157,"(F[0,0](PLATELET_COUNT > 0.000) -> G[0,0](death > 0.000))"
158,"F[0,0](death > 0.000)"
159,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
160,"F[0,0](SODIUM != 0.000)"
161,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
162,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
163,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
164,"((OXYGEN_SATURATION > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
165,"((ICU_Pt_Days = 0.000) U[0,0] (Pulse < 0.000))"
166,"G[0,0](y = 0.000)"
167,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (Mort < 0.000))"
168,"(G[0,0](dfa > 0.000) | F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
169,"((LOS = 0.000) U[0,0] (Mort < 0.000))"
170,"F[0,0](MET > 0.000)"
171,"G[0,0](Mort = 0.000)"
172,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (LOS < 0.000))"
173,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
174,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))"
175,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
176,"((LOS < 0.000) U[0,0] (Mort < 0.000))"
177,"((Mort > 0.000) U[0,0] (LOS < 0.000))"
178,"G[0,0](LOS < 0.000)"
179,"((Mort > 0.000) U[0,0] (MAGNESIUM != 0.000))"
180,"(F[0,0](cosen > 0.000) & F[0,0](CALCIUM > 0.000))"
181,"((ICU_Pt_Days != 0.000) U[0,0] (SODIUM = 0.000))"
182,"(G[0,0](dfa > 0.000) | G[0,0](s24_hr > 0.000))"
183,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
184,"((n_evts < 0.000) U[0,0] (SODIUM = 0.000))"
185,MET > 0.000
186,"((Mort > 0.000) U[0,0] (LOS = 0.000))"
187,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
188,"((n_evts < 0.000) U[0,0] (MAGNESIUM != 0.000))"
189,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
190,"((Mort > 0.000) U[0,0] (Mort < 0.000))"
191,"G[0,0](tte < 0.000)"
192,"(G[0,0](dfa > 0.000) | s24_edrk > 0.000)"
193,"((ICU_Pt_Days < 0.000) U[0,0] (MAGNESIUM != 0.000))"
194,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
195,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
196,"F[0,0](direct > 0.000)"
197,"((n_evts < 0.000) U[0,0] (LOS = 0.000))"
198,"((LOS != 0.000) U[0,0] (Mort < 0.000))"
199,Mort = 0.000
200,"((Mort < 0.000) U[0,0] (LOS < 0.000))"
201,Mort > 0.000
202,"G[0,0](BLOOD_UREA_NITROGEN > 0.000)"
203,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
204,"F[0,0](n_evts > 0.000)"
205,"F[0,0](death != 0.000)"
206,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
207,"G[0,0](y < 0.000)"
208,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
209,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
210,(CREATININE > 0.000 | s24_edrk > 0.000)
211,"(G[0,0](OXYGEN_SATURATION > 0.000) -> G[0,0](death > 0.000))"
212,"(F[0,0](CREATININE > 0.000) | G[0,0](s24_hr > 0.000))"
213,"(Resp < 0.000 | F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
214,"(Resp < 0.000 | G[0,0](s24_hr > 0.000))"
215,"((af != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
216,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (SODIUM = 0.000))"
217,"((Mort < 0.000) U[0,0] (MAGNESIUM != 0.000))"
218,"((Mort > 0.000) U[0,0] (LOS > 0.000))"
219,"((LOS != 0.000) U[0,0] (n_evts > 0.000))"
220,"(G[0,0](srr > 0.000) & G[0,0](CHLORIDE > 0.000))"
221,"((LOS < 0.000) U[0,0] (MAGNESIUM != 0.000))"
222,ICU_Pt_Days > 0.000
223,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (MAGNESIUM != 0.000))"
224,"((Mort = 0.000) U[0,0] (LOS > 0.000))"
225,"G[0,0](ICU_Pt_Days < 0.000)"
226,"F[0,0](y != 0.000)"
227,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
228,LOS = 0.000
229,"((LOS != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
230,"((LOS > 0.000) U[0,0] (Mort < 0.000))"
231,"F[0,0](tte < 0.000)"
232,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
233,"(F[0,0](SODIUM != 0.000) | F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
234,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
235,"((n_evts < 0.000) U[0,0] (Pulse < 0.000))"
236,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
237,"(F[0,0](SODIUM != 0.000) | G[0,0](s24_hr > 0.000))"
238,"(F[0,0](cosen > 0.000) & G[0,0](CHLORIDE > 0.000))"
239,"F[0,0](Sgy < 0.000)"
240,"((n_evts < 0.000) U[0,0] (LOS != 0.000))"
241,"((OXYGEN_SATURATION > 0.000) U[0,0] (SODIUM = 0.000))"
242,"G[0,0](ICU_Pt_Days != 0.000)"
243,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
244,"G[0,0](n_evts < 0.000)"
245,"F[0,0](PROTIME_INR != 0.000)"
246,"G[0,0](ICU_Pt_Days = 0.000)"
247,"((af != 0.000) U[0,0] (MAGNESIUM != 0.000))"
248,"((ICU_Pt_Days != 0.000) U[0,0] (Pulse < 0.000))"
249,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
250,"((ICU_Pt_Days < 0.000) U[0,0] (SODIUM = 0.000))"
251,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
252,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
253,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))"
254,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
255,"((af != 0.000) U[0,0] (LOS < 0.000))"
256,"((OXYGEN_SATURATION > 0.000) U[0,0] (MAGNESIUM != 0.000))"
257,"((OXYGEN_SATURATION > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
258,(Resp < 0.000 | s24_edrk > 0.000)
259,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
260,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
261,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
262,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
263,"(OXYGEN_SATURATION > 0.000 -> G[0,0](death > 0.000))"
264,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
265,"((af != 0.000) U[0,0] (SODIUM = 0.000))"
266,"((af != 0.000) U[0,0] (LOS > 0.000))"
267,"F[0,0](Mort > 0.000)"
268,"((Mort = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
269,"F[0,0](Glasgow_Coma_Scale_Total = 0.000)"
270,PHOSPHORUS = 0.000
271,"((ICU_Pt_Days = 0.000) U[0,0] (MAGNESIUM != 0.000))"
272,"(F[0,0](PLATELET_COUNT > 0.000) -> y > 0.000)"
273,"F[0,0](direct != 0.000)"
274,"G[0,0](tte > 0.000)"
275,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
276,"((ICU_Pt_Days > 0.000) U[0,0] (MAGNESIUM != 0.000))"
277,"(MET > 0.000 & F[0,0](CALCIUM > 0.000))"
278,"G[0,0](n_evts != 0.000)"
279,"((LOS < 0.000) U[0,0] (SODIUM = 0.000))"
280,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (LOS > 0.000))"
281,"((LOS != 0.000) U[0,0] (SODIUM = 0.000))"
282,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
283,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
284,"F[0,0](MET = 0.000)"
285,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
286,"(G[0,0](srr > 0.000) & s8_hr > 0.000)"
287,"F[0,0](death = 0.000)"
288,"((Mort = 0.000) U[0,0] (MAGNESIUM != 0.000))"
289,"((BLOOD_UREA_NITROGEN = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
290,"((n_evts < 0.000) U[0,0] (Mort < 0.000))"
291,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
