,Non Rules
46,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> G[0,0](O2_Flow = 0.000))"
47,"(F[0,0](PHOSPHORUS = 0.000) & G[0,0](LOS > 0.000))"
48,"(HEMOGLOBIN = 0.000 -> G[0,0](PHOSPHORUS > 0.000))"
49,"(G[0,0](lds < 0.000) -> F[0,0](death = 0.000))"
50,"(s24_edrk != 0.000 & F[0,0](n_evts > 0.000))"
51,"(TOTAL_BILIRUBIN > 0.000 | G[0,0](AST_GOT > 0.000))"
52,"(LOS > 0.000 | G[0,0](CHLORIDE = 0.000))"
53,"(CALCIUM < 0.000 | G[0,0](LOS > 0.000))"
54,"(Mort != 0.000 -> F[0,0](death = 0.000))"
55,"(G[0,0](cosen = 0.000) -> F[0,0](LOS < 0.000))"
56,"F[0,0](n_evts != 0.000)"
57,"(F[0,0](edrk < 0.000) | F[0,0](PROTIME_INR > 0.000))"
58,"(F[0,0](dfa > 0.000) & AF = 0.000)"
59,"(F[0,0](n_edrk > 0.000) | s8_edrk = 0.000)"
60,"(F[0,0](edrk = 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
61,"(F[0,0](dfa > 0.000) & PCO2 < 0.000)"
62,"(F[0,0](LOS > 0.000) & af > 0.000)"
63,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> G[0,0](death < 0.000))"
64,"(G[0,0](GLUCOSE > 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
65,"(G[0,0](LOS < 0.000) | CALCIUM < 0.000)"
66,"(F[0,0](edrk = 0.000) | F[0,0](ALBUMIN < 0.000))"
67,"(F[0,0](edrk = 0.000) | F[0,0](PROTIME_INR > 0.000))"
68,"(tte = 0.000 | G[0,0](PLATELET_COUNT != 0.000))"
69,(LOS > 0.000 -> LOS > 0.000)
70,"(G[0,0](TROPONIN_I > 0.000) | s8_edrk = 0.000)"
71,"(F[0,0](dfa != 0.000) | LOS > 0.000)"
72,"(Mort != 0.000 -> G[0,0](death < 0.000))"
73,"(F[0,0](edrk = 0.000) | ICU_Pt_Days > 0.000)"
74,"(CALCIUM < 0.000 | G[0,0](CHLORIDE = 0.000))"
75,"(G[0,0](GLUCOSE > 0.000) -> G[0,0](O2_Flow = 0.000))"
76,"(CREATININE > 0.000 -> F[0,0](LOS > 0.000))"
77,"(LOS = 0.000 -> F[0,0](LOS < 0.000))"
78,"(G[0,0](GLUCOSE > 0.000) -> edrk = 0.000)"
79,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> F[0,0](death = 0.000))"
80,"(F[0,0](SpO2 < 0.000) & af > 0.000)"
81,"(CREATININE < 0.000 -> G[0,0](PHOSPHORUS > 0.000))"
82,"(G[0,0](death > 0.000) & G[0,0](n_evts > 0.000))"
83,ICU_Pt_Days != 0.000
84,"(G[0,0](ICU_Pt_Days != 0.000) & G[0,0](LOS > 0.000))"
85,"F[0,0](LOS < 0.000)"
86,"((LOS = 0.000) U[0,0] (SpO2 = 0.000))"
87,"(CREATININE > 0.000 -> F[0,0](POTASSIUM != 0.000))"
88,"(G[0,0](LOS != 0.000) & G[0,0](AST_GOT = 0.000))"
89,"((PCO2 = 0.000) U[0,0] (LOS < 0.000))"
90,Mort != 0.000
91,"G[0,0](PHOSPHORUS != 0.000)"
92,LOS != 0.000
93,"(G[0,0](LOS != 0.000) & PCO2 < 0.000)"
94,"(G[0,0](LOS < 0.000) | F[0,0](Pulse = 0.000))"
95,"(TOTAL_BILIRUBIN > 0.000 | F[0,0](PROTIME_INR > 0.000))"
96,"(F[0,0](LOS > 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
97,(LOS = 0.000 -> SBP != 0.000)
98,"(HEMOGLOBIN = 0.000 -> F[0,0](death = 0.000))"
99,"(F[0,0](LOS > 0.000) | CALCIUM < 0.000)"
100,"(G[0,0](ICU_Pt_Days != 0.000) & F[0,0](LOS > 0.000))"
101,"(Mort != 0.000 -> G[0,0](O2_Flow = 0.000))"
102,"(G[0,0](LOS < 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
103,"(G[0,0](LOS > 0.000) & AF = 0.000)"
104,(LOS > 0.000 & PCO2 < 0.000)
105,"(F[0,0](edrk < 0.000) | G[0,0](CHLORIDE = 0.000))"
106,"(af < 0.000 & G[0,0](AST_GOT = 0.000))"
107,"(F[0,0](SpO2 < 0.000) & G[0,0](AST_GOT = 0.000))"
108,"(LOS > 0.000 -> F[0,0](LOS < 0.000))"
109,"(CREATININE < 0.000 -> F[0,0](LOS > 0.000))"
110,"(F[0,0](LOS < 0.000) | CALCIUM < 0.000)"
111,"(F[0,0](edrk = 0.000) | F[0,0](Pulse = 0.000))"
112,"(F[0,0](edrk = 0.000) | s8_edrk = 0.000)"
113,"F[0,0](ICU_Pt_Days != 0.000)"
114,"(G[0,0](TROPONIN_I > 0.000) | F[0,0](Mort != 0.000))"
115,"G[0,0](Mort < 0.000)"
116,(CALCIUM < 0.000 | ICU_Pt_Days > 0.000)
117,"(F[0,0](Sgy > 0.000) -> F[0,0](CREATININE > 0.000))"
118,"(F[0,0](LOS > 0.000) & F[0,0](n_evts > 0.000))"
119,"(F[0,0](edrk < 0.000) | G[0,0](AST_GOT > 0.000))"
120,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> LOS > 0.000)"
121,"(F[0,0](dfa != 0.000) | G[0,0](AST_GOT > 0.000))"
122,"(G[0,0](edrk < 0.000) & G[0,0](LOS > 0.000))"
123,"(G[0,0](CO2 = 0.000) & G[0,0](LOS > 0.000))"
124,(s24_edrk != 0.000 & OXYGEN_SATURATION != 0.000)
125,"(G[0,0](MET = 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
126,"(LOS > 0.000 & G[0,0](n_evts > 0.000))"
127,"(G[0,0](GLUCOSE > 0.000) -> F[0,0](LOS < 0.000))"
128,"(G[0,0](LOS > 0.000) & G[0,0](n_evts > 0.000))"
129,"(TROPONIN_I != 0.000 | F[0,0](PROTIME_INR > 0.000))"
130,"(F[0,0](n_edrk > 0.000) | F[0,0](Mort != 0.000))"
131,"(F[0,0](SpO2 < 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
132,"(G[0,0](LOS < 0.000) | Resp != 0.000)"
133,(Mort != 0.000 -> af > 0.000)
134,"(CREATININE > 0.000 -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
135,"(af < 0.000 & G[0,0](LOS > 0.000))"
136,"(F[0,0](edrk = 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
137,"(tte = 0.000 | G[0,0](LOS > 0.000))"
138,"(G[0,0](CO2 = 0.000) & OXYGEN_SATURATION != 0.000)"
139,"F[0,0](ICU_Pt_Days = 0.000)"
140,(LOS = 0.000 & OXYGEN_SATURATION != 0.000)
141,"(G[0,0](GLUCOSE > 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
142,"(Mort != 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
143,"(s24_edrk != 0.000 & F[0,0](LOS > 0.000))"
144,(af < 0.000 & AF = 0.000)
145,"(CREATININE = 0.000 & G[0,0](n_evts > 0.000))"
146,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (SpO2 > 0.000))"
147,"(F[0,0](Sgy > 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
148,"F[0,0](LOS > 0.000)"
149,"(G[0,0](MET = 0.000) | ICU_Pt_Days > 0.000)"
150,"G[0,0](LOS > 0.000)"
151,"(G[0,0](LOS > 0.000) & OXYGEN_SATURATION != 0.000)"
152,"(G[0,0](ICU_Pt_Days != 0.000) & AF = 0.000)"
153,"(CREATININE < 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
154,"(LOS > 0.000 | G[0,0](AST_GOT > 0.000))"
155,"(G[0,0](LOS < 0.000) | LOS > 0.000)"
156,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (LOS < 0.000))"
157,"(LOS > 0.000 & F[0,0](SODIUM = 0.000))"
158,"(s24_edrk != 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
159,LOS > 0.000
160,"(G[0,0](LOS > 0.000) | ICU_Pt_Days > 0.000)"
161,"(G[0,0](TROPONIN_I > 0.000) | G[0,0](AST_GOT > 0.000))"
162,"(G[0,0](AF != 0.000) | F[0,0](PROTIME_INR > 0.000))"
163,"(LOS = 0.000 & F[0,0](n_evts > 0.000))"
164,"((PCO2 = 0.000) U[0,0] (SpO2 > 0.000))"
165,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> F[0,0](LOS > 0.000))"
166,"(F[0,0](SpO2 < 0.000) & F[0,0](n_evts > 0.000))"
167,"(G[0,0](AF != 0.000) | F[0,0](ALBUMIN < 0.000))"
168,"(F[0,0](LOS > 0.000) & OXYGEN_SATURATION != 0.000)"
169,"(s2_edrk > 0.000 & F[0,0](dfa < 0.000))"
170,"(TROPONIN_I != 0.000 | G[0,0](CHLORIDE = 0.000))"
171,"(F[0,0](Sgy > 0.000) -> F[0,0](LOS < 0.000))"
172,"(F[0,0](s24_edrk != 0.000) & G[0,0](Resp != 0.000))"
173,"(F[0,0](LOS > 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
174,"(s2_edrk > 0.000 & G[0,0](LOS > 0.000))"
175,"(G[0,0](LOS != 0.000) & F[0,0](LOS > 0.000))"
176,"(F[0,0](edrk = 0.000) | CALCIUM < 0.000)"
177,"((CHLORIDE > 0.000) U[0,0] (CALCIUM < 0.000))"
178,"(CREATININE = 0.000 & F[0,0](n_evts > 0.000))"
179,"(G[0,0](MET = 0.000) | G[0,0](CHLORIDE = 0.000))"
180,"(F[0,0](Sgy != 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
181,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (CALCIUM < 0.000))"
182,"(G[0,0](death > 0.000) & G[0,0](LOS > 0.000))"
183,"(F[0,0](dfa != 0.000) | Resp != 0.000)"
184,"(LOS = 0.000 -> F[0,0](death = 0.000))"
185,"(F[0,0](s24_edrk != 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
186,Mort < 0.000
187,"(s24_edrk != 0.000 & G[0,0](n_evts > 0.000))"
188,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> F[0,0](LOS < 0.000))"
189,(LOS > 0.000 -> edrk = 0.000)
190,"(LOS > 0.000 | G[0,0](PLATELET_COUNT < 0.000))"
191,"(G[0,0](lds < 0.000) -> G[0,0](O2_Flow = 0.000))"
192,"(LOS = 0.000 -> F[0,0](LOS > 0.000))"
193,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
194,"(F[0,0](s24_edrk != 0.000) & F[0,0](LOS > 0.000))"
195,(HEMOGLOBIN = 0.000 -> edrk = 0.000)
196,"(G[0,0](CO2 = 0.000) & F[0,0](n_evts > 0.000))"
197,"(F[0,0](LOS > 0.000) & F[0,0](dfa < 0.000))"
198,(TOTAL_BILIRUBIN > 0.000 | ICU_Pt_Days > 0.000)
199,"(G[0,0](death > 0.000) & AF = 0.000)"
200,"((CHLORIDE > 0.000) U[0,0] (LOS < 0.000))"
201,"(CREATININE > 0.000 -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
202,"(G[0,0](ICU_Pt_Days != 0.000) & F[0,0](SODIUM = 0.000))"
203,"(F[0,0](dfa > 0.000) & G[0,0](LOS > 0.000))"
204,"(G[0,0](CO2 = 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
205,"(G[0,0](death > 0.000) & F[0,0](SODIUM = 0.000))"
206,"(CREATININE > 0.000 -> G[0,0](O2_Flow = 0.000))"
207,"(F[0,0](edrk = 0.000) | F[0,0](Mort != 0.000))"
208,"(F[0,0](PHOSPHORUS = 0.000) & AF = 0.000)"
209,"(F[0,0](s24_edrk = 0.000) -> MAGNESIUM < 0.000)"
210,"(LOS > 0.000 & F[0,0](n_evts > 0.000))"
211,"(G[0,0](CO2 = 0.000) & F[0,0](dfa < 0.000))"
212,(CREATININE > 0.000 -> edrk = 0.000)
213,(HEMOGLOBIN = 0.000 -> SBP != 0.000)
214,"(G[0,0](AF != 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
215,"(af < 0.000 & G[0,0](n_evts > 0.000))"
216,"(F[0,0](edrk < 0.000) | s8_edrk = 0.000)"
217,(s24_edrk != 0.000 & AF = 0.000)
218,"(F[0,0](n_edrk > 0.000) | CALCIUM < 0.000)"
219,"(LOS > 0.000 -> F[0,0](CREATININE > 0.000))"
220,"(F[0,0](edrk = 0.000) | G[0,0](AST_GOT > 0.000))"
221,hr = 0.000
222,"(G[0,0](MET = 0.000) | LOS > 0.000)"
223,(s2_edrk > 0.000 & LOS > 0.000)
224,"(F[0,0](Sgy > 0.000) -> F[0,0](POTASSIUM != 0.000))"
225,"(HEMOGLOBIN = 0.000 -> G[0,0](death < 0.000))"
226,(tte = 0.000 | CALCIUM < 0.000)
227,"(TOTAL_BILIRUBIN > 0.000 | F[0,0](Mort != 0.000))"
228,"(Mort != 0.000 -> F[0,0](CREATININE > 0.000))"
229,"(LOS > 0.000 -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
230,"(F[0,0](dfa > 0.000) & F[0,0](SODIUM = 0.000))"
231,"(G[0,0](cosen = 0.000) -> MAGNESIUM < 0.000)"
232,"(G[0,0](LOS > 0.000) | LOS > 0.000)"
233,"(CREATININE < 0.000 -> F[0,0](death = 0.000))"
234,"(F[0,0](LOS > 0.000) | F[0,0](ALBUMIN < 0.000))"
235,"(F[0,0](dfa > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
236,"(LOS > 0.000 & G[0,0](AST_GOT = 0.000))"
237,"(LOS = 0.000 & F[0,0](SODIUM = 0.000))"
238,"(F[0,0](LOS > 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
239,"(F[0,0](LOS > 0.000) -> SBP != 0.000)"
240,"(G[0,0](ICU_Pt_Days != 0.000) & af > 0.000)"
241,"(F[0,0](LOS < 0.000) | G[0,0](AST_GOT > 0.000))"
242,(CREATININE < 0.000 -> edrk = 0.000)
243,"(G[0,0](CO2 = 0.000) & G[0,0](n_evts > 0.000))"
244,"(LOS = 0.000 & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
245,"(F[0,0](LOS < 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
246,(TOTAL_BILIRUBIN > 0.000 | s8_edrk = 0.000)
247,"(G[0,0](death > 0.000) & LOS > 0.000)"
248,"((s8_hr != 0.000) U[0,0] (LOS < 0.000))"
249,"(F[0,0](dfa != 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
250,"(af < 0.000 & F[0,0](SODIUM = 0.000))"
251,(LOS = 0.000 -> af > 0.000)
252,"((PCO2 = 0.000) U[0,0] (LOS != 0.000))"
253,"(G[0,0](AF != 0.000) | F[0,0](Pulse = 0.000))"
254,"(HEMOGLOBIN = 0.000 -> F[0,0](CREATININE > 0.000))"
255,"(CALCIUM < 0.000 | F[0,0](PROTIME_INR > 0.000))"
256,"(G[0,0](ICU_Pt_Days != 0.000) & G[0,0](n_evts > 0.000))"
257,"(G[0,0](GLUCOSE > 0.000) -> F[0,0](death = 0.000))"
258,"(LOS > 0.000 & F[0,0](dfa < 0.000))"
259,"(LOS = 0.000 & G[0,0](LOS > 0.000))"
260,"(G[0,0](cosen = 0.000) -> G[0,0](death < 0.000))"
261,ICU_Pt_Days = 0.000
262,"(F[0,0](edrk < 0.000) | ICU_Pt_Days > 0.000)"
263,"(CREATININE > 0.000 -> F[0,0](LOS < 0.000))"
264,"(F[0,0](dfa > 0.000) & F[0,0](LOS > 0.000))"
265,"((PCO2 = 0.000) U[0,0] (SpO2 = 0.000))"
266,"(CREATININE < 0.000 -> F[0,0](LOS < 0.000))"
267,"(F[0,0](SpO2 < 0.000) & LOS > 0.000)"
268,"(G[0,0](lds < 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
269,"(G[0,0](cosen = 0.000) -> F[0,0](death = 0.000))"
270,(af < 0.000 & PCO2 < 0.000)
271,"((s8_hr != 0.000) U[0,0] (SpO2 = 0.000))"
272,"(G[0,0](MET = 0.000) | s8_edrk = 0.000)"
273,(CREATININE < 0.000 -> af > 0.000)
274,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
275,"(G[0,0](LOS > 0.000) | F[0,0](ALBUMIN < 0.000))"
276,"(G[0,0](cosen = 0.000) -> F[0,0](POTASSIUM != 0.000))"
277,"(G[0,0](MET = 0.000) | CALCIUM < 0.000)"
278,"(F[0,0](n_edrk > 0.000) | G[0,0](LOS > 0.000))"
279,"(G[0,0](GLUCOSE > 0.000) -> G[0,0](death < 0.000))"
280,"(G[0,0](LOS < 0.000) | F[0,0](ALBUMIN < 0.000))"
281,"(G[0,0](CO2 = 0.000) & PCO2 < 0.000)"
282,(CREATININE < 0.000 -> SBP != 0.000)
283,"G[0,0](Mort > 0.000)"
284,"(LOS = 0.000 & F[0,0](LOS > 0.000))"
285,"(F[0,0](s24_edrk = 0.000) -> LOS > 0.000)"
286,"(G[0,0](edrk < 0.000) & G[0,0](n_evts > 0.000))"
287,"(F[0,0](n_edrk > 0.000) | G[0,0](PLATELET_COUNT < 0.000))"
288,"(F[0,0](Sgy != 0.000) -> G[0,0](O2_Flow = 0.000))"
289,"(G[0,0](LOS > 0.000) | F[0,0](PROTIME_INR > 0.000))"
290,"(F[0,0](PHOSPHORUS = 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
291,"(G[0,0](CO2 = 0.000) & AF = 0.000)"
292,"(F[0,0](dfa != 0.000) | G[0,0](PLATELET_COUNT != 0.000))"
293,"(af < 0.000 & F[0,0](n_evts > 0.000))"
294,"(Mort != 0.000 -> F[0,0](POTASSIUM != 0.000))"
295,(LOS > 0.000 & LOS > 0.000)
296,"(TOTAL_BILIRUBIN > 0.000 | F[0,0](Pulse = 0.000))"
297,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (LOS != 0.000))"
298,"(s24_edrk != 0.000 & G[0,0](Resp != 0.000))"
299,"(LOS = 0.000 -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
300,"(G[0,0](GLUCOSE > 0.000) -> af > 0.000)"
301,"(G[0,0](AF != 0.000) | CALCIUM < 0.000)"
302,"(G[0,0](LOS > 0.000) & G[0,0](AST_GOT = 0.000))"
303,"(F[0,0](s24_edrk = 0.000) -> F[0,0](LOS > 0.000))"
304,"(G[0,0](ICU_Pt_Days != 0.000) & OXYGEN_SATURATION != 0.000)"
305,"G[0,0](ICU_Pt_Days > 0.000)"
306,"(F[0,0](SpO2 < 0.000) & F[0,0](dfa < 0.000))"
307,(s2_edrk > 0.000 & af > 0.000)
308,"(G[0,0](LOS > 0.000) | s8_edrk = 0.000)"
309,"(F[0,0](LOS > 0.000) | F[0,0](PROTIME_INR > 0.000))"
310,"(LOS > 0.000 | F[0,0](ALBUMIN < 0.000))"
311,(LOS = 0.000 & LOS > 0.000)
312,"(G[0,0](LOS != 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
313,"(F[0,0](s24_edrk != 0.000) & LOS > 0.000)"
314,"(TROPONIN_I != 0.000 | G[0,0](LOS > 0.000))"
315,"(G[0,0](GLUCOSE > 0.000) -> LOS > 0.000)"
316,"(G[0,0](lds < 0.000) -> G[0,0](death < 0.000))"
317,"(Mort != 0.000 -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
318,"(F[0,0](PHOSPHORUS = 0.000) & OXYGEN_SATURATION != 0.000)"
319,"(G[0,0](death > 0.000) & OXYGEN_SATURATION != 0.000)"
320,"(F[0,0](s24_edrk = 0.000) -> F[0,0](POTASSIUM != 0.000))"
321,"(LOS > 0.000 & F[0,0](LOS > 0.000))"
322,"(TOTAL_BILIRUBIN > 0.000 | G[0,0](PLATELET_COUNT < 0.000))"
323,"(F[0,0](LOS > 0.000) -> F[0,0](death = 0.000))"
324,"(LOS > 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
325,"(G[0,0](edrk < 0.000) & AF = 0.000)"
326,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> af > 0.000)"
327,"(F[0,0](s24_edrk = 0.000) -> G[0,0](O2_Flow = 0.000))"
328,"F[0,0](Mort < 0.000)"
329,"(F[0,0](LOS < 0.000) | LOS > 0.000)"
330,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> MAGNESIUM < 0.000)"
331,"(F[0,0](dfa != 0.000) | ICU_Pt_Days > 0.000)"
332,"F[0,0](ICU_Pt_Days > 0.000)"
333,"(G[0,0](LOS != 0.000) & G[0,0](n_evts > 0.000))"
334,"(F[0,0](LOS > 0.000) -> G[0,0](TOTAL_BILIRUBIN != 0.000))"
335,"(F[0,0](LOS < 0.000) | G[0,0](CHLORIDE = 0.000))"
336,"(F[0,0](s24_edrk = 0.000) -> F[0,0](BLOOD_UREA_NITROGEN < 0.000))"
337,"(CREATININE < 0.000 -> F[0,0](POTASSIUM != 0.000))"
338,"(G[0,0](LOS != 0.000) & LOS > 0.000)"
339,"(G[0,0](LOS < 0.000) | F[0,0](Mort != 0.000))"
340,"(HEMOGLOBIN = 0.000 -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
341,"(tte = 0.000 | F[0,0](ALBUMIN < 0.000))"
342,"(F[0,0](PHOSPHORUS = 0.000) & F[0,0](n_evts > 0.000))"
343,"(F[0,0](s24_edrk != 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000))"
344,"(LOS = 0.000 -> G[0,0](death < 0.000))"
345,"(G[0,0](CO2 = 0.000) & af > 0.000)"
346,"(F[0,0](SpO2 < 0.000) & AF = 0.000)"
347,"(G[0,0](MET = 0.000) | F[0,0](PROTIME_INR > 0.000))"
348,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> F[0,0](POTASSIUM != 0.000))"
349,"G[0,0](LOS = 0.000)"
350,"(F[0,0](Sgy > 0.000) -> G[0,0](PHOSPHORUS > 0.000))"
351,"(G[0,0](death > 0.000) & af > 0.000)"
352,"G[0,0](LOS != 0.000)"
353,"(G[0,0](AF != 0.000) | G[0,0](AST_GOT > 0.000))"
354,"(tte = 0.000 | F[0,0](PROTIME_INR > 0.000))"
355,"(G[0,0](lds < 0.000) -> ((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (lds = 0.000)))"
356,"(F[0,0](n_edrk > 0.000) | F[0,0](PROTIME_INR > 0.000))"
357,"(G[0,0](edrk < 0.000) & OXYGEN_SATURATION != 0.000)"
358,"(G[0,0](cosen = 0.000) -> F[0,0](LOS > 0.000))"
359,"(G[0,0](edrk < 0.000) & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
360,"(F[0,0](LOS < 0.000) | Resp != 0.000)"
361,(tte = 0.000 | s8_edrk = 0.000)
362,"(G[0,0](AF != 0.000) | F[0,0](Mort != 0.000))"
363,"(F[0,0](LOS < 0.000) | F[0,0](Mort != 0.000))"
364,"(tte = 0.000 | F[0,0](Mort != 0.000))"
365,"(F[0,0](s24_edrk = 0.000) -> edrk = 0.000)"
366,(CREATININE = 0.000 & af > 0.000)
367,"(F[0,0](Sgy != 0.000) -> edrk = 0.000)"
368,"(CREATININE > 0.000 -> G[0,0](death < 0.000))"
369,"(G[0,0](MET = 0.000) | G[0,0](LOS > 0.000))"
370,"(s24_edrk != 0.000 & G[0,0](ALKALINE_PHOSPHATASE < 0.000))"
371,(LOS > 0.000 | LOS > 0.000)
372,"((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (SpO2 = 0.000))"
373,"(F[0,0](dfa > 0.000) & G[0,0](n_evts > 0.000))"
374,"(G[0,0](edrk < 0.000) & LOS > 0.000)"
375,"(F[0,0](Sgy != 0.000) -> MAGNESIUM < 0.000)"
376,"(F[0,0](BLOOD_UREA_NITROGEN < 0.000) -> LOS > 0.000)"
377,"(G[0,0](cosen = 0.000) -> G[0,0](O2_Flow = 0.000))"
378,"(G[0,0](PARTIAL_THROMBOPLASTIN_TIME != 0.000) -> edrk = 0.000)"
