,Non Rules
37,"F[0,0](death < 0.000)"
38,"F[0,0](ICU_Pt_Days != 0.000)"
39,"G[0,0](Mort < 0.000)"
40,"((y = 0.000) U[0,0] (n_edrk != 0.000))"
41,(OXYGEN_SATURATION = 0.000 & n_evts < 0.000)
42,"F[0,0](n_evts = 0.000)"
43,"(LOS != 0.000 & F[0,0](CO2 < 0.000))"
44,"(LOS = 0.000 & G[0,0](cosen > 0.000))"
45,"(F[0,0](Sgy > 0.000) & G[0,0](cosen > 0.000))"
46,"((tte = 0.000) U[0,0] (n_edrk != 0.000))"
47,(LOS = 0.000 & n_evts < 0.000)
48,"((LOS < 0.000) U[0,0] (LOS != 0.000))"
49,"((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))"
50,"F[0,0](ICU_Pt_Days = 0.000)"
51,"F[0,0](Mort = 0.000)"
52,"G[0,0](MET = 0.000)"
53,"G[0,0](CALCIUM > 0.000)"
54,(LOS != 0.000 & OXYGEN_SATURATION > 0.000)
55,"(F[0,0](s2_hr < 0.000) & F[0,0](POTASSIUM = 0.000))"
56,"(lds < 0.000 | F[0,0](TROPONIN_I != 0.000))"
57,"F[0,0](LOS > 0.000)"
58,"G[0,0](LOS > 0.000)"
59,"((TROPONIN_I = 0.000) U[0,0] (s2_hr = 0.000))"
60,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
61,"G[0,0](LACTIC_ACID = 0.000)"
62,LOS > 0.000
63,"((ICU_Pt_Days > 0.000) U[0,0] (s2_hr = 0.000))"
64,"(F[0,0](GLUCOSE = 0.000) & n_evts < 0.000)"
65,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
66,"F[0,0](y < 0.000)"
67,"((n_evts = 0.000) U[0,0] (LOS < 0.000))"
68,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
69,"((LOS < 0.000) U[0,0] (n_edrk != 0.000))"
70,"((LOS != 0.000) U[0,0] (Mort > 0.000))"
71,"G[0,0](lds = 0.000)"
72,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
73,"(CREATININE > 0.000 & F[0,0](CO2 < 0.000))"
74,"((ICU_Pt_Days = 0.000) U[0,0] (n_edrk != 0.000))"
75,"((tte = 0.000) U[0,0] (LOS > 0.000))"
76,(OXYGEN_SATURATION = 0.000 & OXYGEN_SATURATION > 0.000)
77,"((SpO2 > 0.000) U[0,0] (LOS = 0.000))"
78,"G[0,0](y > 0.000)"
79,"(srr != 0.000 & F[0,0](POTASSIUM = 0.000))"
80,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
81,"((tte = 0.000) U[0,0] (LOS < 0.000))"
82,"((tte = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
83,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
84,"(G[0,0](PHOSPHORUS > 0.000) | G[0,0](s8_hr = 0.000))"
85,(srr != 0.000 & OXYGEN_SATURATION > 0.000)
86,"(srr != 0.000 & G[0,0](cosen > 0.000))"
87,"G[0,0](Mort != 0.000)"
88,"(F[0,0](Sgy > 0.000) & n_evts < 0.000)"
89,"((ICU_Pt_Days < 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
90,"((LOS > 0.000) U[0,0] (s2_hr = 0.000))"
91,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
92,ICU_Pt_Days = 0.000
93,"G[0,0](n_evts = 0.000)"
94,"(CREATININE > 0.000 & G[0,0](cosen > 0.000))"
95,"(F[0,0](s2_hr < 0.000) & OXYGEN_SATURATION > 0.000)"
96,"((direct != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
97,"(F[0,0](Sgy > 0.000) & F[0,0](POTASSIUM = 0.000))"
98,"((ICU_Pt_Days != 0.000) U[0,0] (Mort > 0.000))"
99,"(F[0,0](GLUCOSE = 0.000) & G[0,0](cosen > 0.000))"
100,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
101,"(F[0,0](s2_hr < 0.000) & F[0,0](CO2 < 0.000))"
102,"G[0,0](Mort > 0.000)"
103,"G[0,0](death != 0.000)"
104,"F[0,0](edrk > 0.000)"
105,"((LOS < 0.000) U[0,0] (SODIUM > 0.000))"
106,"(LOS != 0.000 & G[0,0](cosen > 0.000))"
107,"((TROPONIN_I = 0.000) U[0,0] (Mort > 0.000))"
108,"G[0,0](ICU_Pt_Days > 0.000)"
109,"(TOTAL_BILIRUBIN < 0.000 & F[0,0](CO2 < 0.000))"
110,"((LOS != 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
111,"F[0,0](Mort < 0.000)"
112,"((ICU_Pt_Days > 0.000) U[0,0] (n_edrk != 0.000))"
113,"G[0,0](Sgy < 0.000)"
114,"F[0,0](n_evts < 0.000)"
115,"(TOTAL_BILIRUBIN < 0.000 & F[0,0](s24_edrk > 0.000))"
116,"((SpO2 > 0.000) U[0,0] (LOS < 0.000))"
117,"F[0,0](ICU_Pt_Days > 0.000)"
118,"((direct != 0.000) U[0,0] (LOS < 0.000))"
119,"((n_evts = 0.000) U[0,0] (LOS != 0.000))"
120,"((LOS != 0.000) U[0,0] (SODIUM > 0.000))"
121,"G[0,0](direct = 0.000)"
122,"G[0,0](n_evts > 0.000)"
123,"G[0,0](LOS = 0.000)"
124,"((direct != 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
125,"((LOS != 0.000) U[0,0] (n_edrk != 0.000))"
126,"G[0,0](LOS != 0.000)"
127,"((SpO2 > 0.000) U[0,0] (LOS != 0.000))"
128,"G[0,0](death < 0.000)"
129,"((direct != 0.000) U[0,0] (SODIUM > 0.000))"
130,"((LOS != 0.000) U[0,0] (s2_hr = 0.000))"
131,"G[0,0](MET < 0.000)"
132,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
133,LOS < 0.000
134,"(CREATININE > 0.000 & F[0,0](POTASSIUM = 0.000))"
135,"(F[0,0](GLUCOSE = 0.000) & OXYGEN_SATURATION > 0.000)"
136,"((LOS = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
137,"F[0,0](LOS != 0.000)"
138,"((Mort = 0.000) U[0,0] (LOS = 0.000))"
139,"((LOS = 0.000) U[0,0] (n_edrk != 0.000))"
140,"((TROPONIN_I = 0.000) U[0,0] (LOS < 0.000))"
141,"((SpO2 > 0.000) U[0,0] (s2_hr = 0.000))"
142,"((TROPONIN_I = 0.000) U[0,0] (n_edrk != 0.000))"
143,"((TROPONIN_I = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
144,"(F[0,0](AST_GOT != 0.000) & G[0,0](cosen > 0.000))"
145,"((tte = 0.000) U[0,0] (LOS = 0.000))"
146,"(LOS = 0.000 & F[0,0](CO2 < 0.000))"
147,"F[0,0](Mort != 0.000)"
148,"F[0,0](tte != 0.000)"
149,"((y = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
150,ICU_Pt_Days < 0.000
151,"F[0,0](ICU_Pt_Days < 0.000)"
152,"(F[0,0](AST_GOT != 0.000) & n_evts < 0.000)"
153,"((tte = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
154,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
155,"((PLATELET_COUNT < 0.000) U[0,0] (n_edrk != 0.000))"
156,"(lds < 0.000 | G[0,0](s8_hr = 0.000))"
157,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
158,"(OXYGEN_SATURATION = 0.000 & G[0,0](cosen > 0.000))"
159,"((SpO2 > 0.000) U[0,0] (n_edrk != 0.000))"
160,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
161,"((ICU_Pt_Days != 0.000) U[0,0] (n_edrk != 0.000))"
162,(CREATININE > 0.000 & n_evts < 0.000)
163,"((PLATELET_COUNT < 0.000) U[0,0] (s2_hr = 0.000))"
164,"G[0,0](y = 0.000)"
165,"((direct != 0.000) U[0,0] (LOS = 0.000))"
166,"((PLATELET_COUNT < 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
167,"G[0,0](Mort = 0.000)"
168,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
169,"((PLATELET_COUNT < 0.000) U[0,0] (LOS != 0.000))"
170,"G[0,0](direct != 0.000)"
171,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
172,"((direct != 0.000) U[0,0] (s2_hr = 0.000))"
173,"G[0,0](LOS < 0.000)"
174,"((TROPONIN_I = 0.000) U[0,0] (SODIUM > 0.000))"
175,"((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))"
176,"(F[0,0](AST_GOT != 0.000) & F[0,0](s24_edrk > 0.000))"
177,(LOS != 0.000 & n_evts < 0.000)
178,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
179,"(G[0,0](PHOSPHORUS > 0.000) | F[0,0](LOS != 0.000))"
180,"(OXYGEN_SATURATION = 0.000 & F[0,0](POTASSIUM = 0.000))"
181,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
182,"G[0,0](tte < 0.000)"
183,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
184,"((y = 0.000) U[0,0] (LOS < 0.000))"
185,"G[0,0](n_edrk < 0.000)"
186,"(G[0,0](PHOSPHORUS > 0.000) & G[0,0](cosen > 0.000))"
187,Mort = 0.000
188,"((PLATELET_COUNT < 0.000) U[0,0] (LOS > 0.000))"
189,"(F[0,0](Sgy > 0.000) & OXYGEN_SATURATION > 0.000)"
190,"((Mort = 0.000) U[0,0] (s2_hr = 0.000))"
191,"((LOS < 0.000) U[0,0] (Mort > 0.000))"
192,"F[0,0](n_evts > 0.000)"
193,"F[0,0](GLUCOSE = 0.000)"
194,n_evts = 0.000
195,"G[0,0](y < 0.000)"
196,"(LOS != 0.000 & F[0,0](POTASSIUM = 0.000))"
197,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
198,"G[0,0](MET > 0.000)"
199,"((LOS > 0.000) U[0,0] (SODIUM > 0.000))"
200,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
201,"((ICU_Pt_Days != 0.000) U[0,0] (s2_hr = 0.000))"
202,"(G[0,0](PHOSPHORUS > 0.000) & n_evts < 0.000)"
203,"G[0,0](Sgy > 0.000)"
204,"F[0,0](srr != 0.000)"
205,"(F[0,0](s2_hr < 0.000) & n_evts < 0.000)"
206,"(F[0,0](Sgy > 0.000) & F[0,0](s24_edrk > 0.000))"
207,"((PLATELET_COUNT < 0.000) U[0,0] (LOS < 0.000))"
208,(TOTAL_BILIRUBIN < 0.000 & OXYGEN_SATURATION > 0.000)
209,"((Mort = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
210,"((ICU_Pt_Days < 0.000) U[0,0] (n_edrk != 0.000))"
211,"((ICU_Pt_Days != 0.000) U[0,0] (SODIUM > 0.000))"
212,"(G[0,0](PHOSPHORUS > 0.000) & F[0,0](CO2 < 0.000))"
213,"((direct != 0.000) U[0,0] (LOS != 0.000))"
214,"G[0,0](MET != 0.000)"
215,ICU_Pt_Days > 0.000
216,"((n_evts = 0.000) U[0,0] (s2_hr = 0.000))"
217,"((Mort = 0.000) U[0,0] (LOS > 0.000))"
218,"(F[0,0](GLUCOSE = 0.000) & F[0,0](s24_edrk > 0.000))"
219,"G[0,0](ICU_Pt_Days < 0.000)"
220,"((n_evts = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
221,"((y = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
222,"((ICU_Pt_Days = 0.000) U[0,0] (Mort > 0.000))"
223,BLOOD_UREA_NITROGEN = 0.000
224,"((SpO2 > 0.000) U[0,0] (LOS > 0.000))"
225,"((LOS > 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
226,"F[0,0](y != 0.000)"
227,"((SpO2 > 0.000) U[0,0] (SODIUM > 0.000))"
228,"G[0,0](Glasgow_Coma_Scale_Total > 0.000)"
229,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
230,"(LOS = 0.000 & F[0,0](s24_edrk > 0.000))"
231,"G[0,0](direct > 0.000)"
232,LOS = 0.000
233,"((ICU_Pt_Days < 0.000) U[0,0] (SODIUM > 0.000))"
234,"((ICU_Pt_Days = 0.000) U[0,0] (s2_hr = 0.000))"
235,"F[0,0](tte < 0.000)"
236,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
237,"((n_evts = 0.000) U[0,0] (SODIUM > 0.000))"
238,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
239,(TOTAL_BILIRUBIN < 0.000 & n_evts < 0.000)
240,"((tte = 0.000) U[0,0] (s2_hr = 0.000))"
241,"G[0,0](direct < 0.000)"
242,PROTIME_INR > 0.000
243,"G[0,0](ICU_Pt_Days != 0.000)"
244,"(OXYGEN_SATURATION = 0.000 & F[0,0](s24_edrk > 0.000))"
245,"G[0,0](Glasgow_Coma_Scale_Total = 0.000)"
246,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
247,"(G[0,0](PHOSPHORUS > 0.000) & F[0,0](s24_edrk > 0.000))"
248,"G[0,0](n_evts < 0.000)"
249,"G[0,0](ICU_Pt_Days = 0.000)"
250,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
251,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
252,"(F[0,0](GLUCOSE = 0.000) & F[0,0](POTASSIUM = 0.000))"
253,"((y = 0.000) U[0,0] (Mort > 0.000))"
254,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
255,"G[0,0](death > 0.000)"
256,"((y = 0.000) U[0,0] (SODIUM > 0.000))"
257,"(srr != 0.000 & F[0,0](CO2 < 0.000))"
258,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
259,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
260,"((Mort = 0.000) U[0,0] (LOS != 0.000))"
261,"(F[0,0](AST_GOT != 0.000) & OXYGEN_SATURATION > 0.000)"
262,"((LOS = 0.000) U[0,0] (s2_hr = 0.000))"
263,"((direct != 0.000) U[0,0] (LOS > 0.000))"
264,"F[0,0](Mort > 0.000)"
265,"((ICU_Pt_Days != 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
266,"(srr != 0.000 & F[0,0](s24_edrk > 0.000))"
267,"((LOS > 0.000) U[0,0] (n_edrk != 0.000))"
268,"(LOS = 0.000 & F[0,0](POTASSIUM = 0.000))"
269,"((tte = 0.000) U[0,0] (LOS != 0.000))"
270,"G[0,0](tte > 0.000)"
271,"F[0,0](PROTIME_INR < 0.000)"
272,"(CREATININE > 0.000 & F[0,0](s24_edrk > 0.000))"
273,PLATELET_COUNT < 0.000
274,"((direct != 0.000) U[0,0] (n_edrk != 0.000))"
275,(srr != 0.000 & n_evts < 0.000)
276,"((y = 0.000) U[0,0] (s2_hr = 0.000))"
277,"(OXYGEN_SATURATION = 0.000 & F[0,0](CO2 < 0.000))"
278,"G[0,0](Sgy = 0.000)"
279,"G[0,0](Glasgow_Coma_Scale_Total < 0.000)"
280,"(F[0,0](s2_hr < 0.000) & F[0,0](s24_edrk > 0.000))"
281,"(G[0,0](PHOSPHORUS > 0.000) | F[0,0](TROPONIN_I != 0.000))"
282,"((Mort = 0.000) U[0,0] (Mort > 0.000))"
283,"((PLATELET_COUNT < 0.000) U[0,0] (SODIUM > 0.000))"
284,"G[0,0](n_evts != 0.000)"
285,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
286,"(F[0,0](GLUCOSE = 0.000) & F[0,0](CO2 < 0.000))"
287,"((LOS = 0.000) U[0,0] (Mort > 0.000))"
288,"((TROPONIN_I = 0.000) U[0,0] (LOS > 0.000))"
289,"G[0,0](death = 0.000)"
290,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
291,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
292,"(F[0,0](s2_hr < 0.000) & G[0,0](cosen > 0.000))"
293,"(TOTAL_BILIRUBIN < 0.000 & F[0,0](POTASSIUM = 0.000))"
294,"((TROPONIN_I = 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
295,"((SpO2 > 0.000) U[0,0] (HEMOGLOBIN < 0.000))"
296,"((PLATELET_COUNT < 0.000) U[0,0] (LOS = 0.000))"
297,(CREATININE > 0.000 & OXYGEN_SATURATION > 0.000)
298,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
