,Non Rules
29,"(Resp < 0.000 | F[0,0](s24_edrk < 0.000))"
30,"((SpO2 < 0.000) U[0,0] (CREATININE != 0.000))"
31,"(G[0,0](SBP > 0.000) & F[0,0](TOTAL_PROTEIN < 0.000))"
32,"((ICU_Pt_Days > 0.000) U[0,0] (LOS > 0.000))"
33,"(F[0,0](TROPONIN_I != 0.000) | F[0,0](s24_edrk < 0.000))"
34,"((LOS != 0.000) U[0,0] (LOS != 0.000))"
35,"(F[0,0](POTASSIUM < 0.000) | AF = 0.000)"
36,"(hr > 0.000 | G[0,0](hr < 0.000))"
37,"(F[0,0](SBP < 0.000) -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
38,"(F[0,0](tte = 0.000) & F[0,0](lds != 0.000))"
39,"((SpO2 < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
40,"F[0,0](n_evts != 0.000)"
41,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | Resp < 0.000)"
42,"(F[0,0](OXYGEN_SATURATION > 0.000) -> F[0,0](s24_edrk = 0.000))"
43,"(F[0,0](POTASSIUM < 0.000) | F[0,0](s24_edrk < 0.000))"
44,"(G[0,0](MET < 0.000) | G[0,0](hr < 0.000))"
45,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
46,"((GLUCOSE > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
47,"(G[0,0](MET = 0.000) | F[0,0](s8_edrk = 0.000))"
48,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> TOTAL_PROTEIN = 0.000)"
49,"(Resp < 0.000 | G[0,0](s2_edrk > 0.000))"
50,"F[0,0](y > 0.000)"
51,ICU_Pt_Days != 0.000
52,"F[0,0](LOS < 0.000)"
53,"(F[0,0](SBP < 0.000) & OXYGEN_SATURATION > 0.000)"
54,"((ICU_Pt_Days != 0.000) U[0,0] (CREATININE != 0.000))"
55,Mort != 0.000
56,"(F[0,0](TROPONIN_I != 0.000) | G[0,0](n_edrk = 0.000))"
57,LOS != 0.000
58,"(G[0,0](TROPONIN_I = 0.000) -> F[0,0](LOS > 0.000))"
59,"F[0,0](ICU_Pt_Days != 0.000)"
60,"((PROTIME_INR = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
61,"G[0,0](Mort < 0.000)"
62,"F[0,0](n_evts = 0.000)"
63,"(F[0,0](tte = 0.000) & G[0,0](SODIUM = 0.000))"
64,"(n_evts = 0.000 & G[0,0](TOTAL_PROTEIN < 0.000))"
65,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
66,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> F[0,0](s24_edrk = 0.000))"
67,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
68,"((CREATININE != 0.000) U[0,0] (LOS < 0.000))"
69,"(PCO2 > 0.000 & F[0,0](TOTAL_PROTEIN < 0.000))"
70,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | AF = 0.000)"
71,"((GLUCOSE > 0.000) U[0,0] (LOS = 0.000))"
72,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | G[0,0](s2_edrk > 0.000))"
73,"(F[0,0](TROPONIN_I != 0.000) | tte > 0.000)"
74,"(G[0,0](TROPONIN_I = 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
75,"((LOS < 0.000) U[0,0] (LOS != 0.000))"
76,"(G[0,0](y = 0.000) & F[0,0](Resp = 0.000))"
77,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | G[0,0](hr < 0.000))"
78,"(MAGNESIUM < 0.000 & G[0,0](SODIUM = 0.000))"
79,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | tte > 0.000)
80,(PCO2 > 0.000 & TROPONIN_I < 0.000)
81,"G[0,0](WHITE_BLOOD_CELL_COUNT = 0.000)"
82,"F[0,0](ICU_Pt_Days = 0.000)"
83,"F[0,0](Mort = 0.000)"
84,"(F[0,0](SBP < 0.000) & F[0,0](Resp = 0.000))"
85,"(G[0,0](MET = 0.000) | tte > 0.000)"
86,"((GLUCOSE > 0.000) U[0,0] (LOS != 0.000))"
87,"((ICU_Pt_Days = 0.000) U[0,0] (CHLORIDE > 0.000))"
88,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | F[0,0](s8_edrk = 0.000))"
89,"F[0,0](LOS > 0.000)"
90,"G[0,0](LOS > 0.000)"
91,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> MAGNESIUM > 0.000)"
92,"(MAGNESIUM < 0.000 & F[0,0](TOTAL_PROTEIN < 0.000))"
93,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
94,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & F[0,0](TOTAL_PROTEIN < 0.000))"
95,"((LOS < 0.000) U[0,0] (s8_hr < 0.000))"
96,LOS > 0.000
97,(Resp < 0.000 | tte > 0.000)
98,"(F[0,0](POTASSIUM < 0.000) | G[0,0](n_edrk = 0.000))"
99,"((LOS < 0.000) U[0,0] (CHLORIDE > 0.000))"
100,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | F[0,0](s8_edrk = 0.000))"
101,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
102,"F[0,0](y < 0.000)"
103,"(hr > 0.000 | G[0,0](LOS != 0.000))"
104,"(ALKALINE_PHOSPHATASE < 0.000 -> F[0,0](s24_edrk = 0.000))"
105,(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | Resp < 0.000)
106,"(n_evts = 0.000 & F[0,0](ALBUMIN > 0.000))"
107,Mort < 0.000
108,"(MAGNESIUM > 0.000 -> F[0,0](ALT_GPT < 0.000))"
109,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
110,"(F[0,0](CHLORIDE = 0.000) -> TOTAL_PROTEIN = 0.000)"
111,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & direct = 0.000)"
112,"F[0,0](lds > 0.000)"
113,"((PROTIME_INR = 0.000) U[0,0] (CHLORIDE > 0.000))"
114,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
115,"(Sgy = 0.000 -> G[0,0](GLUCOSE = 0.000))"
116,"(G[0,0](y = 0.000) & F[0,0](lds != 0.000))"
117,"((PROTIME_INR = 0.000) U[0,0] (LOS != 0.000))"
118,"(F[0,0](SBP < 0.000) & F[0,0](TOTAL_PROTEIN < 0.000))"
119,"F[0,0](s2_edrk < 0.000)"
120,"(G[0,0](SODIUM > 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
121,"(G[0,0](y = 0.000) & F[0,0](TOTAL_PROTEIN < 0.000))"
122,"(G[0,0](SODIUM > 0.000) | F[0,0](s24_edrk < 0.000))"
123,"G[0,0](y > 0.000)"
124,"(n_evts = 0.000 & F[0,0](TOTAL_PROTEIN < 0.000))"
125,"((LOS < 0.000) U[0,0] (CREATININE != 0.000))"
126,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
127,"(ALKALINE_PHOSPHATASE < 0.000 -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
128,"(MAGNESIUM < 0.000 & F[0,0](lds != 0.000))"
129,"(F[0,0](TROPONIN_I != 0.000) | F[0,0](s8_edrk = 0.000))"
130,"(F[0,0](POTASSIUM < 0.000) | tte > 0.000)"
131,"(hr > 0.000 | F[0,0](s8_edrk = 0.000))"
132,"(G[0,0](SBP > 0.000) & F[0,0](ALBUMIN > 0.000))"
133,"(Resp < 0.000 | G[0,0](n_edrk = 0.000))"
134,(Sgy = 0.000 -> TOTAL_PROTEIN = 0.000)
135,"(MAGNESIUM > 0.000 -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
136,"(n_evts = 0.000 & G[0,0](dfa > 0.000))"
137,"(F[0,0](SBP < 0.000) -> TOTAL_PROTEIN = 0.000)"
138,"(G[0,0](SODIUM > 0.000) | Resp < 0.000)"
139,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
140,"(G[0,0](y = 0.000) & G[0,0](TOTAL_PROTEIN < 0.000))"
141,"(G[0,0](MET < 0.000) | G[0,0](LOS != 0.000))"
142,"(F[0,0](tte = 0.000) & G[0,0](ICU_Pt_Days != 0.000))"
143,"((GLUCOSE > 0.000) U[0,0] (LOS > 0.000))"
144,"G[0,0](Mort != 0.000)"
145,"G[0,0](SBP != 0.000)"
146,"(G[0,0](SODIUM > 0.000) | G[0,0](hr < 0.000))"
147,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & G[0,0](dfa > 0.000))"
148,"(F[0,0](TROPONIN_I != 0.000) | AF = 0.000)"
149,"(G[0,0](MET = 0.000) | Resp < 0.000)"
150,"(Resp < 0.000 | F[0,0](s8_edrk = 0.000))"
151,"(G[0,0](OXYGEN_SATURATION < 0.000) -> CHLORIDE < 0.000)"
152,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
153,"(G[0,0](POTASSIUM < 0.000) & F[0,0](lds != 0.000))"
154,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
155,"(G[0,0](SODIUM > 0.000) | AF = 0.000)"
156,ICU_Pt_Days = 0.000
157,"((ICU_Pt_Days < 0.000) U[0,0] (CHLORIDE > 0.000))"
158,"(F[0,0](CHLORIDE = 0.000) -> F[0,0](LOS > 0.000))"
159,"G[0,0](n_evts = 0.000)"
160,"((GLUCOSE > 0.000) U[0,0] (LOS < 0.000))"
161,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & G[0,0](SODIUM = 0.000))"
162,"(G[0,0](MET < 0.000) | F[0,0](s8_edrk = 0.000))"
163,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
164,"(G[0,0](MET < 0.000) | G[0,0](s2_edrk > 0.000))"
165,"(F[0,0](SBP < 0.000) & TROPONIN_I < 0.000)"
166,"(G[0,0](PCO2 > 0.000) -> F[0,0](s24_edrk = 0.000))"
167,"(G[0,0](MET < 0.000) | Resp < 0.000)"
168,"(G[0,0](PCO2 > 0.000) -> TOTAL_PROTEIN = 0.000)"
169,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
170,"(G[0,0](PCO2 > 0.000) -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
171,"G[0,0](Mort > 0.000)"
172,"(F[0,0](TROPONIN_I != 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
173,"(PCO2 > 0.000 & F[0,0](lds != 0.000))"
174,"(MAGNESIUM > 0.000 -> G[0,0](PLATELET_COUNT > 0.000))"
175,"(Resp < 0.000 | F[0,0](TOTAL_BILIRUBIN > 0.000))"
176,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | F[0,0](s24_edrk < 0.000))"
177,"((SpO2 < 0.000) U[0,0] (LOS != 0.000))"
178,(PCO2 > 0.000 & OXYGEN_SATURATION > 0.000)
179,"(G[0,0](PCO2 > 0.000) -> F[0,0](ALT_GPT < 0.000))"
180,"(MAGNESIUM < 0.000 & F[0,0](ALBUMIN > 0.000))"
181,"(G[0,0](MET = 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
182,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & F[0,0](Resp = 0.000))"
183,"G[0,0](ICU_Pt_Days > 0.000)"
184,"(MAGNESIUM < 0.000 & G[0,0](dfa > 0.000))"
185,"((GLUCOSE > 0.000) U[0,0] (CREATININE != 0.000))"
186,"F[0,0](tte > 0.000)"
187,"(G[0,0](SODIUM > 0.000) | G[0,0](s2_edrk > 0.000))"
188,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | G[0,0](n_edrk = 0.000))"
189,"((ICU_Pt_Days > 0.000) U[0,0] (CHLORIDE > 0.000))"
190,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | F[0,0](TOTAL_BILIRUBIN > 0.000))"
191,"F[0,0](Mort < 0.000)"
192,"F[0,0](n_evts < 0.000)"
193,"F[0,0](ICU_Pt_Days > 0.000)"
194,"(G[0,0](TROPONIN_I = 0.000) -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
195,"F[0,0](s2_edrk != 0.000)"
196,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | F[0,0](s24_edrk < 0.000))"
197,"(F[0,0](POTASSIUM < 0.000) | G[0,0](s2_edrk > 0.000))"
198,(Sgy = 0.000 -> CHLORIDE < 0.000)
199,"G[0,0](n_evts > 0.000)"
200,"(F[0,0](MAGNESIUM > 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
201,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
202,"G[0,0](LOS = 0.000)"
203,"((SpO2 < 0.000) U[0,0] (LOS > 0.000))"
204,"(G[0,0](PCO2 > 0.000) -> CHLORIDE < 0.000)"
205,"G[0,0](LOS != 0.000)"
206,"((CREATININE != 0.000) U[0,0] (LOS = 0.000))"
207,"(F[0,0](SBP < 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
208,y = 0.000
209,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & OXYGEN_SATURATION > 0.000)"
210,"(F[0,0](POTASSIUM < 0.000) | G[0,0](LOS != 0.000))"
211,"(n_evts = 0.000 & F[0,0](lds != 0.000))"
212,"((PROTIME_INR = 0.000) U[0,0] (LOS > 0.000))"
213,"(G[0,0](TROPONIN_I = 0.000) -> CHLORIDE < 0.000)"
214,"((CREATININE != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
215,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
216,LOS < 0.000
217,"(G[0,0](POTASSIUM < 0.000) & F[0,0](TOTAL_PROTEIN < 0.000))"
218,"(PCO2 > 0.000 & F[0,0](Resp = 0.000))"
219,"F[0,0](LOS != 0.000)"
220,"((PROTIME_INR = 0.000) U[0,0] (CREATININE != 0.000))"
221,"(G[0,0](y = 0.000) & TROPONIN_I < 0.000)"
222,"(G[0,0](OXYGEN_SATURATION < 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
223,"((LOS != 0.000) U[0,0] (s8_hr < 0.000))"
224,"((GLUCOSE > 0.000) U[0,0] (s8_hr < 0.000))"
225,"(G[0,0](SBP > 0.000) & G[0,0](ICU_Pt_Days != 0.000))"
226,"F[0,0](Mort != 0.000)"
227,ICU_Pt_Days < 0.000
228,"F[0,0](ICU_Pt_Days < 0.000)"
229,"(G[0,0](MET < 0.000) | AF = 0.000)"
230,"(MAGNESIUM > 0.000 -> F[0,0](s24_edrk = 0.000))"
231,"((ICU_Pt_Days < 0.000) U[0,0] (s8_hr < 0.000))"
232,"(G[0,0](SBP > 0.000) & G[0,0](SODIUM = 0.000))"
233,CO2 > 0.000
234,"(F[0,0](CHLORIDE = 0.000) -> F[0,0](s24_edrk = 0.000))"
235,"((CREATININE != 0.000) U[0,0] (LOS != 0.000))"
236,"(F[0,0](OXYGEN_SATURATION > 0.000) -> TOTAL_PROTEIN = 0.000)"
237,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> F[0,0](ALT_GPT < 0.000))"
238,"(G[0,0](OXYGEN_SATURATION < 0.000) -> F[0,0](LOS > 0.000))"
239,"(G[0,0](MET = 0.000) | G[0,0](s2_edrk > 0.000))"
240,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | G[0,0](n_edrk = 0.000))"
241,"(F[0,0](SBP < 0.000) -> F[0,0](s24_edrk = 0.000))"
242,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
243,"((CREATININE != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
244,"((SpO2 < 0.000) U[0,0] (LOS = 0.000))"
245,"(F[0,0](MAGNESIUM > 0.000) | G[0,0](s2_edrk > 0.000))"
246,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> F[0,0](LOS > 0.000))"
247,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
248,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
249,"(G[0,0](POTASSIUM < 0.000) & G[0,0](SODIUM = 0.000))"
250,"((PROTIME_INR = 0.000) U[0,0] (s8_hr < 0.000))"
251,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
252,(Resp < 0.000 | AF = 0.000)
253,"(G[0,0](OXYGEN_SATURATION < 0.000) -> G[0,0](GLUCOSE = 0.000))"
254,"(G[0,0](SODIUM > 0.000) | G[0,0](n_edrk = 0.000))"
255,"G[0,0](y = 0.000)"
256,"(ALKALINE_PHOSPHATASE < 0.000 -> G[0,0](GLUCOSE = 0.000))"
257,"G[0,0](Mort = 0.000)"
258,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
259,"(F[0,0](MAGNESIUM > 0.000) | F[0,0](s8_edrk = 0.000))"
260,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
261,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | G[0,0](LOS != 0.000))"
262,"G[0,0](LOS < 0.000)"
263,"(Resp < 0.000 | G[0,0](hr < 0.000))"
264,"(G[0,0](POTASSIUM < 0.000) & G[0,0](TOTAL_PROTEIN < 0.000))"
265,"((PROTIME_INR = 0.000) U[0,0] (LOS < 0.000))"
266,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
267,"(G[0,0](MET < 0.000) | G[0,0](n_edrk = 0.000))"
268,"(G[0,0](POTASSIUM < 0.000) & F[0,0](Resp = 0.000))"
269,"(G[0,0](MET = 0.000) | F[0,0](s24_edrk < 0.000))"
270,"(F[0,0](SBP < 0.000) -> CHLORIDE < 0.000)"
271,"(G[0,0](OXYGEN_SATURATION < 0.000) -> TOTAL_PROTEIN = 0.000)"
272,"(Sgy = 0.000 -> F[0,0](s24_edrk = 0.000))"
273,"((ICU_Pt_Days < 0.000) U[0,0] (CREATININE != 0.000))"
274,"((LOS = 0.000) U[0,0] (CHLORIDE > 0.000))"
275,"(MAGNESIUM < 0.000 & F[0,0](Resp = 0.000))"
276,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
277,"G[0,0](tte < 0.000)"
278,"(F[0,0](MAGNESIUM > 0.000) | AF = 0.000)"
279,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> G[0,0](GLUCOSE = 0.000))"
280,"(G[0,0](TROPONIN_I = 0.000) -> MAGNESIUM > 0.000)"
281,(ALKALINE_PHOSPHATASE < 0.000 -> CHLORIDE < 0.000)
282,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
283,"(F[0,0](CHLORIDE = 0.000) -> MAGNESIUM > 0.000)"
284,"(hr > 0.000 | G[0,0](s2_edrk > 0.000))"
285,"((SpO2 < 0.000) U[0,0] (LOS < 0.000))"
286,"((LOS > 0.000) U[0,0] (s8_hr < 0.000))"
287,(MAGNESIUM < 0.000 & TROPONIN_I < 0.000)
288,Mort = 0.000
289,"(F[0,0](SBP < 0.000) & F[0,0](ALBUMIN > 0.000))"
290,"(G[0,0](MET < 0.000) | F[0,0](TOTAL_BILIRUBIN > 0.000))"
291,"F[0,0](CREATININE = 0.000)"
292,"((LOS > 0.000) U[0,0] (CREATININE != 0.000))"
293,"(G[0,0](SODIUM > 0.000) | tte > 0.000)"
294,Mort > 0.000
295,"((PROTIME_INR = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
296,"(F[0,0](MAGNESIUM > 0.000) | tte > 0.000)"
297,(MAGNESIUM < 0.000 & direct = 0.000)
298,"((PROTIME_INR = 0.000) U[0,0] (LOS = 0.000))"
299,"((ICU_Pt_Days != 0.000) U[0,0] (CHLORIDE > 0.000))"
300,"(F[0,0](SBP < 0.000) & F[0,0](lds != 0.000))"
301,"(F[0,0](tte = 0.000) & F[0,0](Resp = 0.000))"
302,"(F[0,0](CHLORIDE = 0.000) -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
303,"(F[0,0](CHLORIDE = 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
304,(MAGNESIUM < 0.000 & OXYGEN_SATURATION > 0.000)
305,"F[0,0](n_evts > 0.000)"
306,"(hr > 0.000 | G[0,0](n_edrk = 0.000))"
307,"(F[0,0](SBP < 0.000) & G[0,0](SODIUM = 0.000))"
308,"G[0,0](y < 0.000)"
309,"(G[0,0](POTASSIUM < 0.000) & G[0,0](ICU_Pt_Days != 0.000))"
310,"(Sgy = 0.000 -> G[0,0](PLATELET_COUNT > 0.000))"
311,"(F[0,0](MAGNESIUM > 0.000) | F[0,0](s24_edrk < 0.000))"
312,"(G[0,0](POTASSIUM < 0.000) & TROPONIN_I < 0.000)"
313,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
314,"(F[0,0](TROPONIN_I != 0.000) | G[0,0](LOS != 0.000))"
315,"(F[0,0](CHLORIDE = 0.000) -> F[0,0](ALT_GPT < 0.000))"
316,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
317,"(F[0,0](TROPONIN_I != 0.000) | G[0,0](hr < 0.000))"
318,"(PCO2 > 0.000 & G[0,0](TOTAL_PROTEIN < 0.000))"
319,"(G[0,0](PCO2 > 0.000) -> MAGNESIUM > 0.000)"
320,"(F[0,0](MAGNESIUM > 0.000) | G[0,0](LOS != 0.000))"
321,"(G[0,0](POTASSIUM < 0.000) & G[0,0](dfa > 0.000))"
322,"(F[0,0](tte = 0.000) & F[0,0](TOTAL_PROTEIN < 0.000))"
323,"(ALKALINE_PHOSPHATASE < 0.000 -> F[0,0](ALT_GPT < 0.000))"
324,"((ICU_Pt_Days > 0.000) U[0,0] (s8_hr < 0.000))"
325,"(G[0,0](MET = 0.000) | G[0,0](n_edrk = 0.000))"
326,"(F[0,0](BLOOD_UREA_NITROGEN = 0.000) | G[0,0](LOS != 0.000))"
327,"(hr > 0.000 | F[0,0](s24_edrk < 0.000))"
328,"(PARTIAL_THROMBOPLASTIN_TIME = 0.000 | G[0,0](hr < 0.000))"
329,"(F[0,0](OXYGEN_SATURATION > 0.000) -> F[0,0](ALT_GPT < 0.000))"
330,ICU_Pt_Days > 0.000
331,"(F[0,0](OXYGEN_SATURATION > 0.000) -> G[0,0](GLUCOSE = 0.000))"
332,"((SpO2 < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
333,"((SpO2 < 0.000) U[0,0] (CHLORIDE > 0.000))"
334,"G[0,0](ICU_Pt_Days < 0.000)"
335,"(PCO2 > 0.000 & G[0,0](ICU_Pt_Days != 0.000))"
336,"(G[0,0](SBP > 0.000) & G[0,0](TOTAL_PROTEIN < 0.000))"
337,"F[0,0](y != 0.000)"
338,"G[0,0](Resp > 0.000)"
339,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
340,"((CREATININE != 0.000) U[0,0] (CHLORIDE > 0.000))"
341,"(G[0,0](y = 0.000) & G[0,0](dfa > 0.000))"
342,LOS = 0.000
343,"(n_evts = 0.000 & G[0,0](SODIUM = 0.000))"
344,"(F[0,0](MAGNESIUM > 0.000) | Resp < 0.000)"
345,"(G[0,0](OXYGEN_SATURATION < 0.000) -> F[0,0](ALT_GPT < 0.000))"
346,"(F[0,0](CHLORIDE = 0.000) -> CHLORIDE < 0.000)"
347,"(ALKALINE_PHOSPHATASE < 0.000 -> F[0,0](LOS > 0.000))"
348,"F[0,0](tte < 0.000)"
349,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
350,"(PCO2 > 0.000 & G[0,0](SODIUM = 0.000))"
351,"((LOS > 0.000) U[0,0] (CHLORIDE > 0.000))"
352,"(G[0,0](POTASSIUM < 0.000) & OXYGEN_SATURATION > 0.000)"
353,"(F[0,0](POTASSIUM < 0.000) | F[0,0](s8_edrk = 0.000))"
354,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> G[0,0](PLATELET_COUNT > 0.000))"
355,"(G[0,0](TROPONIN_I = 0.000) -> F[0,0](ALT_GPT < 0.000))"
356,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
357,(hr > 0.000 | AF = 0.000)
358,"((GLUCOSE > 0.000) U[0,0] (CHLORIDE > 0.000))"
359,"((CREATININE != 0.000) U[0,0] (s8_hr < 0.000))"
360,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & F[0,0](lds != 0.000))"
361,"((CREATININE != 0.000) U[0,0] (CREATININE != 0.000))"
362,"(G[0,0](MET < 0.000) | F[0,0](s24_edrk < 0.000))"
363,"((ICU_Pt_Days != 0.000) U[0,0] (s8_hr < 0.000))"
364,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
365,"(F[0,0](TOTAL_BILIRUBIN != 0.000) -> CHLORIDE < 0.000)"
366,"((SpO2 < 0.000) U[0,0] (s8_hr < 0.000))"
367,"(F[0,0](MAGNESIUM > 0.000) | G[0,0](hr < 0.000))"
368,"((LOS != 0.000) U[0,0] (CREATININE != 0.000))"
369,"(Sgy = 0.000 -> G[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
370,"(G[0,0](y = 0.000) & direct = 0.000)"
371,"((ICU_Pt_Days = 0.000) U[0,0] (CREATININE != 0.000))"
372,"(F[0,0](BLOOD_UREA_NITROGEN > 0.000) & F[0,0](ALBUMIN > 0.000))"
373,"(Resp < 0.000 | G[0,0](LOS != 0.000))"
374,"F[0,0](Sgy < 0.000)"
375,"(G[0,0](y = 0.000) & F[0,0](ALBUMIN > 0.000))"
376,"(F[0,0](MAGNESIUM > 0.000) | G[0,0](n_edrk = 0.000))"
377,"(G[0,0](TROPONIN_I = 0.000) -> F[0,0](s24_edrk = 0.000))"
