,Non Rules
85,"(G[0,0](MET > 0.000) & G[0,0](dfa = 0.000))"
86,"(G[0,0](SpO2 < 0.000) | F[0,0](s8_edrk = 0.000))"
87,"(G[0,0](OXYGEN_SATURATION = 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
88,"(F[0,0](CO2 < 0.000) -> Pulse < 0.000)"
89,"(F[0,0](CO2 < 0.000) -> Pulse = 0.000)"
90,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & n_evts < 0.000)"
91,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & Resp != 0.000)"
92,"((ICU_Pt_Days > 0.000) U[0,0] (edrk = 0.000))"
93,"((LOS < 0.000) U[0,0] (LOS != 0.000))"
94,"(SBP = 0.000 & G[0,0](Pulse < 0.000))"
95,(SODIUM = 0.000 -> ALBUMIN > 0.000)
96,"(G[0,0](s24_hr != 0.000) & G[0,0](dfa = 0.000))"
97,"(F[0,0](AST_GOT != 0.000) | F[0,0](s24_edrk > 0.000))"
98,"(G[0,0](SODIUM > 0.000) | F[0,0](LOS < 0.000))"
99,"(F[0,0](s24_hr < 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
100,"F[0,0](ICU_Pt_Days = 0.000)"
101,"F[0,0](Mort = 0.000)"
102,"(F[0,0](CREATININE > 0.000) | F[0,0](s8_edrk = 0.000))"
103,"(F[0,0](hr > 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
104,"(PCO2 < 0.000 | F[0,0](s8_edrk = 0.000))"
105,(O2_Flow != 0.000 | TOTAL_BILIRUBIN != 0.000)
106,"(F[0,0](s24_hr < 0.000) & Resp != 0.000)"
107,"F[0,0](LOS > 0.000)"
108,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](n_edrk != 0.000))"
109,"G[0,0](LOS > 0.000)"
110,"(F[0,0](s2_edrk = 0.000) -> F[0,0](Mort > 0.000))"
111,"((CALCIUM < 0.000) U[0,0] (af != 0.000))"
112,"(F[0,0](y = 0.000) | TOTAL_BILIRUBIN != 0.000)"
113,"(F[0,0](s2_edrk = 0.000) -> G[0,0](direct > 0.000))"
114,"((O2_Flow != 0.000) U[0,0] (af != 0.000))"
115,"(F[0,0](af != 0.000) -> G[0,0](n_edrk < 0.000))"
116,"((O2_Flow != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
117,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
118,"((LOS < 0.000) U[0,0] (MAGNESIUM > 0.000))"
119,LOS > 0.000
120,"(G[0,0](Pulse = 0.000) | G[0,0](CO2 < 0.000))"
121,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](dfa = 0.000))"
122,"(G[0,0](SpO2 < 0.000) | F[0,0](LOS < 0.000))"
123,"(G[0,0](CREATININE < 0.000) & SODIUM = 0.000)"
124,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
125,"((Mort > 0.000) U[0,0] (edrk = 0.000))"
126,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & SODIUM = 0.000)"
127,"F[0,0](y < 0.000)"
128,"(G[0,0](s24_hr != 0.000) & F[0,0](dfa = 0.000))"
129,"(AF > 0.000 -> G[0,0](TOTAL_PROTEIN = 0.000))"
130,"(G[0,0](MET > 0.000) & G[0,0](n_edrk != 0.000))"
131,"(F[0,0](CREATININE > 0.000) & SODIUM = 0.000)"
132,"(G[0,0](OXYGEN_SATURATION = 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
133,Mort < 0.000
134,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
135,"(POTASSIUM > 0.000 | F[0,0](s24_edrk > 0.000))"
136,"(SODIUM = 0.000 -> F[0,0](Mort > 0.000))"
137,"(F[0,0](s8_hr != 0.000) & Resp != 0.000)"
138,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
139,"(G[0,0](O2_Flow > 0.000) -> G[0,0](direct > 0.000))"
140,"(CALCIUM != 0.000 & F[0,0](s24_hr != 0.000))"
141,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
142,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
143,"(F[0,0](s8_hr != 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
144,"((O2_Flow != 0.000) U[0,0] (LOS < 0.000))"
145,"(G[0,0](s2_hr != 0.000) -> G[0,0](direct > 0.000))"
146,"(OXYGEN_SATURATION != 0.000 -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
147,"G[0,0](y > 0.000)"
148,"(G[0,0](MET > 0.000) & Resp != 0.000)"
149,(POTASSIUM > 0.000 | TOTAL_BILIRUBIN != 0.000)
150,"(G[0,0](n_evts < 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
151,"(G[0,0](Pulse = 0.000) | Pulse = 0.000)"
152,"(G[0,0](OXYGEN_SATURATION = 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
153,"((CALCIUM < 0.000) U[0,0] (LOS != 0.000))"
154,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
155,"(AF > 0.000 -> G[0,0](direct > 0.000))"
156,"(POTASSIUM > 0.000 | G[0,0](CO2 < 0.000))"
157,"(F[0,0](y = 0.000) | F[0,0](hr != 0.000))"
158,"(G[0,0](O2_Flow > 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
159,"(G[0,0](CREATININE < 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
160,"(F[0,0](AST_GOT != 0.000) | G[0,0](hr > 0.000))"
161,(OXYGEN_SATURATION != 0.000 -> Pulse < 0.000)
162,"(n_edrk > 0.000 & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
163,"(n_edrk > 0.000 & G[0,0](n_edrk != 0.000))"
164,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | s24_hr < 0.000)"
165,"((Mort > 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
166,"(AF > 0.000 -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
167,(CALCIUM != 0.000 & SODIUM = 0.000)
168,(s8_hr < 0.000 -> Pulse < 0.000)
169,"((LOS = 0.000) U[0,0] (MAGNESIUM > 0.000))"
170,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
171,(SBP = 0.000 & hr > 0.000)
172,"(F[0,0](s8_hr != 0.000) & G[0,0](dfa = 0.000))"
173,"(G[0,0](SODIUM > 0.000) | F[0,0](s24_edrk > 0.000))"
174,"(G[0,0](s2_hr != 0.000) -> Pulse = 0.000)"
175,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](s8_edrk = 0.000))"
176,"(F[0,0](s24_hr < 0.000) & G[0,0](dfa = 0.000))"
177,"((ICU_Pt_Days != 0.000) U[0,0] (MAGNESIUM > 0.000))"
178,"(WHITE_BLOOD_CELL_COUNT = 0.000 | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
179,"((LOS != 0.000) U[0,0] (af != 0.000))"
180,"((LOS != 0.000) U[0,0] (edrk = 0.000))"
181,"G[0,0](Mort != 0.000)"
182,"(y < 0.000 & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
183,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](AF != 0.000))"
184,(n_edrk > 0.000 & n_evts < 0.000)
185,"(G[0,0](SODIUM > 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
186,"(G[0,0](O2_Flow > 0.000) -> Pulse < 0.000)"
187,"(G[0,0](s2_hr != 0.000) -> ALBUMIN > 0.000)"
188,"(SODIUM = 0.000 -> G[0,0](direct > 0.000))"
189,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
190,(n_edrk > 0.000 & hr > 0.000)
191,ICU_Pt_Days = 0.000
192,"(y < 0.000 & F[0,0](dfa = 0.000))"
193,(OXYGEN_SATURATION != 0.000 -> Pulse = 0.000)
194,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
195,"(WHITE_BLOOD_CELL_COUNT = 0.000 | G[0,0](hr > 0.000))"
196,"((ICU_Pt_Days != 0.000) U[0,0] (TROPONIN_I < 0.000))"
197,"G[0,0](n_evts = 0.000)"
198,"((LOS = 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
199,"(O2_Flow != 0.000 | F[0,0](LOS < 0.000))"
200,"(OXYGEN_SATURATION != 0.000 -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
201,"(F[0,0](s8_hr != 0.000) & SODIUM = 0.000)"
202,"(F[0,0](s2_edrk = 0.000) -> G[0,0](n_edrk < 0.000))"
203,"(PCO2 < 0.000 | F[0,0](hr != 0.000))"
204,"((O2_Flow != 0.000) U[0,0] (LOS != 0.000))"
205,"(n_edrk > 0.000 & G[0,0](dfa = 0.000))"
206,"(y < 0.000 & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
207,"(G[0,0](s2_hr != 0.000) -> G[0,0](n_edrk < 0.000))"
208,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
209,"(F[0,0](CREATININE > 0.000) | G[0,0](CO2 < 0.000))"
210,"(G[0,0](cosen = 0.000) & G[0,0](dfa = 0.000))"
211,"F[0,0](OXYGEN_SATURATION != 0.000)"
212,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | s24_hr < 0.000)"
213,"G[0,0](Mort > 0.000)"
214,"(SBP = 0.000 & F[0,0](death > 0.000))"
215,"((O2_Flow != 0.000) U[0,0] (LOS > 0.000))"
216,"(y < 0.000 & G[0,0](dfa = 0.000))"
217,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | F[0,0](LOS < 0.000))"
218,"(O2_Flow != 0.000 | G[0,0](hr > 0.000))"
219,"(F[0,0](s8_hr != 0.000) & F[0,0](death > 0.000))"
220,(AF > 0.000 -> Pulse = 0.000)
221,"(O2_Flow != 0.000 | F[0,0](hr != 0.000))"
222,"((Mort > 0.000) U[0,0] (MAGNESIUM > 0.000))"
223,"(G[0,0](n_evts < 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
224,"(F[0,0](CREATININE > 0.000) | Pulse = 0.000)"
225,"G[0,0](ICU_Pt_Days > 0.000)"
226,"(F[0,0](CREATININE > 0.000) & G[0,0](n_edrk != 0.000))"
227,"(s8_hr < 0.000 -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
228,"(G[0,0](SODIUM > 0.000) | Pulse = 0.000)"
229,"F[0,0](tte > 0.000)"
230,"(G[0,0](Pulse = 0.000) | F[0,0](LOS < 0.000))"
231,"(F[0,0](AST_GOT != 0.000) | Pulse = 0.000)"
232,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | F[0,0](s8_edrk = 0.000))"
233,(n_edrk > 0.000 & Resp != 0.000)
234,"(F[0,0](s24_hr < 0.000) & hr > 0.000)"
235,"F[0,0](Mort < 0.000)"
236,"((CHLORIDE = 0.000) U[0,0] (LOS < 0.000))"
237,"F[0,0](n_evts < 0.000)"
238,"F[0,0](ICU_Pt_Days > 0.000)"
239,"(F[0,0](CO2 < 0.000) -> F[0,0](Mort > 0.000))"
240,"(G[0,0](SpO2 < 0.000) | s2_edrk > 0.000)"
241,(O2_Flow != 0.000 | s24_hr < 0.000)
242,"((LOS < 0.000) U[0,0] (TROPONIN_I < 0.000))"
243,"((ICU_Pt_Days != 0.000) U[0,0] (af != 0.000))"
244,"(G[0,0](O2_Flow > 0.000) -> Pulse = 0.000)"
245,"(G[0,0](s24_hr != 0.000) & SODIUM = 0.000)"
246,"(G[0,0](s24_hr != 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
247,"(G[0,0](n_evts < 0.000) -> Pulse < 0.000)"
248,"(O2_Flow != 0.000 | G[0,0](CO2 < 0.000))"
249,"((CALCIUM < 0.000) U[0,0] (LOS > 0.000))"
250,"G[0,0](n_evts > 0.000)"
251,"(F[0,0](CO2 < 0.000) -> G[0,0](n_edrk < 0.000))"
252,"G[0,0](LOS = 0.000)"
253,"(G[0,0](s24_hr != 0.000) & F[0,0](s24_hr != 0.000))"
254,"(G[0,0](SODIUM > 0.000) | G[0,0](AF != 0.000))"
255,"(G[0,0](s2_hr != 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
256,"G[0,0](LOS != 0.000)"
257,"((LOS != 0.000) U[0,0] (TROPONIN_I < 0.000))"
258,"(F[0,0](CREATININE > 0.000) & F[0,0](s24_hr != 0.000))"
259,"(G[0,0](MET > 0.000) & hr > 0.000)"
260,"(F[0,0](CREATININE > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
261,"((CHLORIDE = 0.000) U[0,0] (LOS > 0.000))"
262,"(F[0,0](CO2 < 0.000) -> G[0,0](direct > 0.000))"
263,"((CALCIUM < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
264,"(F[0,0](CO2 < 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
265,"(G[0,0](cosen = 0.000) & Resp != 0.000)"
266,"(F[0,0](hr > 0.000) -> G[0,0](TOTAL_PROTEIN = 0.000))"
267,"(POTASSIUM > 0.000 | G[0,0](AF != 0.000))"
268,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
269,LOS < 0.000
270,"(WHITE_BLOOD_CELL_COUNT = 0.000 | G[0,0](CO2 < 0.000))"
271,"(O2_Flow != 0.000 | G[0,0](AF != 0.000))"
272,"F[0,0](LOS != 0.000)"
273,"(G[0,0](SODIUM > 0.000) | s24_hr < 0.000)"
274,"(G[0,0](CREATININE < 0.000) & F[0,0](dfa = 0.000))"
275,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | s2_edrk > 0.000)"
276,"(F[0,0](y = 0.000) | Pulse = 0.000)"
277,(WHITE_BLOOD_CELL_COUNT = 0.000 | TOTAL_BILIRUBIN != 0.000)
278,"(F[0,0](AST_GOT != 0.000) | s2_edrk > 0.000)"
279,"(s8_hr < 0.000 -> F[0,0](Mort > 0.000))"
280,"(F[0,0](y = 0.000) | s2_edrk > 0.000)"
281,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | s2_edrk > 0.000)"
282,"(F[0,0](hr > 0.000) -> G[0,0](n_edrk < 0.000))"
283,"(G[0,0](O2_Flow > 0.000) -> F[0,0](Mort > 0.000))"
284,"(G[0,0](s2_hr != 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
285,"(F[0,0](s8_hr != 0.000) & G[0,0](Pulse < 0.000))"
286,"(G[0,0](OXYGEN_SATURATION = 0.000) -> F[0,0](Mort > 0.000))"
287,"(F[0,0](y = 0.000) | G[0,0](CO2 < 0.000))"
288,"((CALCIUM < 0.000) U[0,0] (edrk = 0.000))"
289,"(F[0,0](s24_hr < 0.000) & F[0,0](death > 0.000))"
290,"F[0,0](Mort != 0.000)"
291,(AF > 0.000 -> ALBUMIN > 0.000)
292,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | F[0,0](s24_edrk > 0.000))"
293,ICU_Pt_Days < 0.000
294,"((LOS != 0.000) U[0,0] (MAGNESIUM > 0.000))"
295,"F[0,0](ICU_Pt_Days < 0.000)"
296,"(F[0,0](CREATININE > 0.000) & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
297,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | TOTAL_BILIRUBIN != 0.000)"
298,"(F[0,0](s8_hr != 0.000) & G[0,0](n_edrk != 0.000))"
299,"(SODIUM = 0.000 -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
300,"(G[0,0](cosen = 0.000) & G[0,0](Pulse < 0.000))"
301,"((Mort > 0.000) U[0,0] (af != 0.000))"
302,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | F[0,0](hr != 0.000))"
303,"(F[0,0](s24_hr < 0.000) & n_evts < 0.000)"
304,"((CHLORIDE = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
305,"(G[0,0](ALKALINE_PHOSPHATASE != 0.000) | TOTAL_BILIRUBIN != 0.000)"
306,"(F[0,0](CO2 < 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
307,"(F[0,0](Glasgow_Coma_Scale_Total = 0.000) & F[0,0](s24_hr != 0.000))"
308,"(G[0,0](CREATININE < 0.000) & G[0,0](dfa = 0.000))"
309,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
310,"(SBP = 0.000 & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
311,"(AF > 0.000 -> F[0,0](ICU_Pt_Days < 0.000))"
312,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
313,"(G[0,0](OXYGEN_SATURATION = 0.000) -> Pulse = 0.000)"
314,"(PCO2 < 0.000 | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
315,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
316,"(G[0,0](SpO2 < 0.000) | TOTAL_BILIRUBIN != 0.000)"
317,"(G[0,0](Pulse = 0.000) | s24_hr < 0.000)"
318,"(G[0,0](s2_hr != 0.000) -> F[0,0](Mort > 0.000))"
319,"(F[0,0](AST_GOT != 0.000) | G[0,0](AF != 0.000))"
320,"((ICU_Pt_Days < 0.000) U[0,0] (edrk = 0.000))"
321,"(F[0,0](hr > 0.000) -> G[0,0](direct > 0.000))"
322,"G[0,0](y = 0.000)"
323,"(F[0,0](AST_GOT != 0.000) | TOTAL_BILIRUBIN != 0.000)"
324,"(F[0,0](s24_hr < 0.000) & F[0,0](s24_hr != 0.000))"
325,"((O2_Flow != 0.000) U[0,0] (MAGNESIUM > 0.000))"
326,"G[0,0](Mort = 0.000)"
327,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
328,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
329,"(F[0,0](y = 0.000) | F[0,0](s24_edrk > 0.000))"
330,"((Mort > 0.000) U[0,0] (LOS < 0.000))"
331,"(G[0,0](Pulse = 0.000) | F[0,0](s8_edrk = 0.000))"
332,"G[0,0](LOS < 0.000)"
333,"(F[0,0](s24_hr < 0.000) & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
334,"(G[0,0](Pulse = 0.000) | G[0,0](Glasgow_Coma_Scale_Total = 0.000))"
335,(POTASSIUM > 0.000 | s2_edrk > 0.000)
336,"(F[0,0](CO2 < 0.000) -> ALBUMIN > 0.000)"
337,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
338,"(G[0,0](MET > 0.000) & G[0,0](Pulse < 0.000))"
339,"(G[0,0](SpO2 < 0.000) | G[0,0](AF != 0.000))"
340,"(G[0,0](SpO2 < 0.000) | F[0,0](s24_edrk > 0.000))"
341,"((Mort > 0.000) U[0,0] (LOS = 0.000))"
342,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
343,"(n_edrk > 0.000 & F[0,0](dfa = 0.000))"
344,"((LOS > 0.000) U[0,0] (TROPONIN_I < 0.000))"
345,(s8_hr < 0.000 -> Pulse = 0.000)
346,"((ICU_Pt_Days > 0.000) U[0,0] (TROPONIN_I < 0.000))"
347,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
348,"(F[0,0](CREATININE > 0.000) & hr > 0.000)"
349,"(F[0,0](s24_hr < 0.000) & G[0,0](Pulse < 0.000))"
350,"(G[0,0](cosen = 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
351,"(PCO2 < 0.000 | F[0,0](s24_edrk > 0.000))"
352,"(F[0,0](hr > 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
353,"(AF > 0.000 -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
354,"(G[0,0](s24_hr != 0.000) & G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000))"
355,(WHITE_BLOOD_CELL_COUNT = 0.000 | Pulse = 0.000)
356,"(F[0,0](hr > 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
357,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
358,O2_Flow > 0.000
359,"(G[0,0](OXYGEN_SATURATION = 0.000) -> Pulse < 0.000)"
360,"((ICU_Pt_Days > 0.000) U[0,0] (af != 0.000))"
361,(y < 0.000 & SODIUM = 0.000)
362,"F[0,0](s8_hr > 0.000)"
363,Mort = 0.000
364,"F[0,0](CREATININE = 0.000)"
365,"(F[0,0](af != 0.000) -> F[0,0](ICU_Pt_Days < 0.000))"
366,Mort > 0.000
367,"(G[0,0](MET > 0.000) & F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000))"
368,"(F[0,0](af != 0.000) -> F[0,0](TOTAL_BILIRUBIN = 0.000))"
369,"((LOS = 0.000) U[0,0] (TROPONIN_I < 0.000))"
370,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | G[0,0](hr > 0.000))"
371,"(F[0,0](s24_hr < 0.000) & G[0,0](n_edrk != 0.000))"
372,"(F[0,0](CREATININE > 0.000) | F[0,0](hr != 0.000))"
373,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days != 0.000))"
374,"(F[0,0](PARTIAL_THROMBOPLASTIN_TIME < 0.000) | Pulse = 0.000)"
375,"(F[0,0](s2_edrk = 0.000) -> F[0,0](ALKALINE_PHOSPHATASE != 0.000))"
