,Non Rules
104,"G[0,0]((Mort > 0.000 -> Mort < 0.000))"
105,"G[0,0]((Mort > 0.000 -> ICU_Pt_Days > 0.000))"
106,"G[0,0]((ICU_Pt_Days < 0.000 -> direct > 0.000))"
107,"G[0,0]((PLATELET_COUNT > 0.000 -> CO2 > 0.000))"
108,"G[0,0]((ICU_Pt_Days < 0.000 -> MET > 0.000))"
109,"G[0,0]((TROPONIN_I < 0.000 -> CO2 > 0.000))"
110,"G[0,0]((Mort > 0.000 -> ICU_Pt_Days < 0.000))"
111,"G[0,0]((ICU_Pt_Days < 0.000 -> ICU_Pt_Days < 0.000))"
112,"G[0,0]((LOS > 0.000 -> Mort > 0.000))"
113,"G[0,0]((LOS > 0.000 -> lds = 0.000))"
114,"G[0,0]((n_evts > 0.000 -> LOS = 0.000))"
115,"G[0,0]((LOS < 0.000 -> n_evts > 0.000))"
116,"G[0,0]((ICU_Pt_Days > 0.000 -> ICU_Pt_Days < 0.000))"
117,"G[0,0]((TROPONIN_I < 0.000 -> Mort < 0.000))"
118,"G[0,0]((ICU_Pt_Days < 0.000 -> Sgy > 0.000))"
119,"G[0,0]((n_evts > 0.000 -> ICU_Pt_Days < 0.000))"
120,"G[0,0]((PLATELET_COUNT > 0.000 -> y > 0.000))"
121,"G[0,0]((ICU_Pt_Days < 0.000 -> tte > 0.000))"
122,"G[0,0]((TROPONIN_I < 0.000 -> ICU_Pt_Days = 0.000))"
123,"G[0,0]((ICU_Pt_Days > 0.000 -> SODIUM < 0.000))"
124,"G[0,0]((LOS < 0.000 -> y > 0.000))"
125,"G[0,0]((Mort < 0.000 -> ICU_Pt_Days > 0.000))"
126,"G[0,0]((Mort > 0.000 -> direct > 0.000))"
127,"G[0,0]((ICU_Pt_Days > 0.000 -> Mort > 0.000))"
128,"G[0,0]((n_evts > 0.000 -> LOS > 0.000))"
129,"G[0,0]((TROPONIN_I < 0.000 -> SODIUM < 0.000))"
130,"G[0,0]((Mort < 0.000 -> Sgy > 0.000))"
131,"G[0,0]((n_evts > 0.000 -> Mort < 0.000))"
132,"G[0,0]((Mort < 0.000 -> n_evts > 0.000))"
133,"G[0,0]((LOS < 0.000 -> Sgy > 0.000))"
134,"G[0,0]((ICU_Pt_Days > 0.000 -> direct > 0.000))"
135,"G[0,0]((PLATELET_COUNT > 0.000 -> Mort < 0.000))"
136,"G[0,0]((ICU_Pt_Days > 0.000 -> LOS < 0.000))"
137,"G[0,0]((LOS > 0.000 -> CO2 > 0.000))"
138,"G[0,0]((PLATELET_COUNT > 0.000 -> n_evts > 0.000))"
139,"G[0,0]((ICU_Pt_Days > 0.000 -> Sgy > 0.000))"
140,"G[0,0]((PLATELET_COUNT > 0.000 -> LOS < 0.000))"
141,"G[0,0]((Mort > 0.000 -> lds = 0.000))"
142,"G[0,0]((Mort > 0.000 -> CO2 > 0.000))"
143,"G[0,0]((Mort < 0.000 -> LOS < 0.000))"
144,"G[0,0]((LOS > 0.000 -> Mort < 0.000))"
145,"G[0,0]((Mort < 0.000 -> tte > 0.000))"
146,"G[0,0]((PLATELET_COUNT > 0.000 -> LOS = 0.000))"
147,"G[0,0]((n_evts > 0.000 -> lds = 0.000))"
148,"G[0,0]((ICU_Pt_Days < 0.000 -> CO2 > 0.000))"
149,"G[0,0]((PLATELET_COUNT > 0.000 -> ICU_Pt_Days > 0.000))"
150,"G[0,0]((ICU_Pt_Days > 0.000 -> death > 0.000))"
151,"G[0,0]((LOS < 0.000 -> Mort < 0.000))"
152,"G[0,0]((Mort < 0.000 -> ICU_Pt_Days = 0.000))"
153,"G[0,0]((n_evts > 0.000 -> ICU_Pt_Days = 0.000))"
154,"G[0,0]((PLATELET_COUNT > 0.000 -> SODIUM < 0.000))"
155,"G[0,0]((ICU_Pt_Days < 0.000 -> Mort < 0.000))"
156,"G[0,0]((Mort > 0.000 -> n_evts > 0.000))"
157,"G[0,0]((TROPONIN_I < 0.000 -> n_evts > 0.000))"
158,"G[0,0]((TROPONIN_I < 0.000 -> lds = 0.000))"
159,"G[0,0]((ICU_Pt_Days > 0.000 -> MET > 0.000))"
160,"G[0,0]((ICU_Pt_Days < 0.000 -> SODIUM < 0.000))"
161,"G[0,0]((LOS > 0.000 -> SODIUM < 0.000))"
162,"G[0,0]((PLATELET_COUNT > 0.000 -> tte > 0.000))"
163,"G[0,0]((ICU_Pt_Days < 0.000 -> LOS > 0.000))"
164,"G[0,0]((Mort < 0.000 -> lds = 0.000))"
165,"G[0,0]((LOS < 0.000 -> SODIUM < 0.000))"
166,"G[0,0]((Mort > 0.000 -> ICU_Pt_Days = 0.000))"
167,"G[0,0]((Mort < 0.000 -> Mort < 0.000))"
