,Non Rules
79,"((s8_edrk = 0.000) U[0,0] (PCO2 = 0.000))"
80,"((s8_edrk = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
81,"((ICU_Pt_Days != 0.000) U[0,0] (dfa > 0.000))"
82,"F[0,0](OXYGEN_SATURATION > 0.000)"
83,"F[0,0](Pulse < 0.000)"
84,"F[0,0](O2_Flow > 0.000)"
85,"((s8_edrk = 0.000) U[0,0] (dfa > 0.000))"
86,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
87,"G[0,0](SODIUM < 0.000)"
88,"((s8_edrk = 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
89,"((s8_edrk = 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
90,"G[0,0](Mort != 0.000)"
91,"((LOS != 0.000) U[0,0] (POTASSIUM != 0.000))"
92,"((ALT_GPT < 0.000) U[0,0] (LOS = 0.000))"
93,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
94,ICU_Pt_Days = 0.000
95,"((ICU_Pt_Days != 0.000) U[0,0] (n_evts > 0.000))"
96,"G[0,0](n_evts = 0.000)"
97,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
98,"((LOS = 0.000) U[0,0] (Mort = 0.000))"
99,"F[0,0](Resp < 0.000)"
100,"((ICU_Pt_Days != 0.000) U[0,0] (Mort > 0.000))"
101,"(F[0,0](n_evts < 0.000) & G[0,0](HEMOGLOBIN = 0.000))"
102,"((Sgy != 0.000) U[0,0] (Mort = 0.000))"
103,"F[0,0](PCO2 = 0.000)"
104,"((ICU_Pt_Days != 0.000) U[0,0] (Mort = 0.000))"
105,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
106,"(F[0,0](POTASSIUM > 0.000) & F[0,0](PHOSPHORUS > 0.000))"
107,"((LOS != 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
108,"G[0,0](Mort > 0.000)"
109,"(G[0,0](CALCIUM < 0.000) | G[0,0](cosen > 0.000))"
110,"G[0,0](death != 0.000)"
111,"F[0,0](af != 0.000)"
112,"((ALT_GPT < 0.000) U[0,0] (Mort > 0.000))"
113,"F[0,0](O2_Flow != 0.000)"
114,"G[0,0](ICU_Pt_Days > 0.000)"
115,"((Mort > 0.000) U[0,0] (dfa > 0.000))"
116,"F[0,0](tte > 0.000)"
117,"F[0,0](MET != 0.000)"
118,"((Mort > 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
119,"F[0,0](Mort < 0.000)"
120,"F[0,0](n_evts < 0.000)"
121,"((Sgy != 0.000) U[0,0] (POTASSIUM != 0.000))"
122,"((Mort > 0.000) U[0,0] (POTASSIUM != 0.000))"
123,"F[0,0](ICU_Pt_Days > 0.000)"
124,"((ICU_Pt_Days = 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
125,"(F[0,0](n_evts < 0.000) & F[0,0](PHOSPHORUS > 0.000))"
126,"(G[0,0](LOS > 0.000) | G[0,0](cosen > 0.000))"
127,"G[0,0](n_evts > 0.000)"
128,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
129,"G[0,0](LOS = 0.000)"
130,"G[0,0](LOS != 0.000)"
131,"((Sgy != 0.000) U[0,0] (PCO2 = 0.000))"
132,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts > 0.000))"
133,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
134,LOS < 0.000
135,"((LOS = 0.000) U[0,0] (POTASSIUM != 0.000))"
136,"F[0,0](LOS != 0.000)"
137,"(F[0,0](POTASSIUM > 0.000) & F[0,0](tte < 0.000))"
138,"((Sgy != 0.000) U[0,0] (Mort > 0.000))"
139,"F[0,0](Mort != 0.000)"
140,"F[0,0](tte != 0.000)"
141,ICU_Pt_Days < 0.000
142,"F[0,0](ICU_Pt_Days < 0.000)"
143,"((ICU_Pt_Days > 0.000) U[0,0] (POTASSIUM != 0.000))"
144,"F[0,0](Resp != 0.000)"
145,"(G[0,0](LOS > 0.000) | G[0,0](cosen = 0.000))"
146,"F[0,0](death > 0.000)"
147,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
148,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
149,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
150,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
151,"(F[0,0](ALT_GPT != 0.000) & F[0,0](PHOSPHORUS > 0.000))"
152,"((LOS > 0.000) U[0,0] (dfa > 0.000))"
153,"((LOS > 0.000) U[0,0] (Mort = 0.000))"
154,"(G[0,0](LOS > 0.000) | G[0,0](O2_Flow < 0.000))"
155,"G[0,0](y = 0.000)"
156,"((LOS != 0.000) U[0,0] (dfa > 0.000))"
157,"F[0,0](MET > 0.000)"
158,"G[0,0](Mort = 0.000)"
159,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
160,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))"
161,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
162,"((Mort > 0.000) U[0,0] (LOS < 0.000))"
163,"(G[0,0](BLOOD_UREA_NITROGEN > 0.000) | G[0,0](LOS > 0.000))"
164,"G[0,0](LOS < 0.000)"
165,"((ALT_GPT < 0.000) U[0,0] (LOS > 0.000))"
166,"((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))"
167,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
168,"((Mort > 0.000) U[0,0] (LOS = 0.000))"
169,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
170,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
171,"((ALT_GPT < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
172,"G[0,0](tte < 0.000)"
173,"(G[0,0](CALCIUM < 0.000) | G[0,0](cosen = 0.000))"
174,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
175,"((LOS < 0.000) U[0,0] (POTASSIUM != 0.000))"
176,"F[0,0](lds = 0.000)"
177,"((s8_edrk = 0.000) U[0,0] (POTASSIUM != 0.000))"
178,"F[0,0](direct > 0.000)"
179,"((ICU_Pt_Days > 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
180,Mort > 0.000
181,"((n_edrk > 0.000) U[0,0] (LOS != 0.000))"
182,"((n_edrk > 0.000) U[0,0] (Mort > 0.000))"
183,"((LOS = 0.000) U[0,0] (dfa > 0.000))"
184,"((Mort > 0.000) U[0,0] (Mort = 0.000))"
185,"(G[0,0](BLOOD_UREA_NITROGEN > 0.000) | G[0,0](cosen > 0.000))"
186,"((Sgy != 0.000) U[0,0] (dfa > 0.000))"
187,"((LOS < 0.000) U[0,0] (Mort > 0.000))"
188,"(F[0,0](POTASSIUM > 0.000) & G[0,0](HEMOGLOBIN = 0.000))"
189,"((LOS != 0.000) U[0,0] (PCO2 = 0.000))"
190,"F[0,0](n_evts > 0.000)"
191,"F[0,0](death != 0.000)"
192,"G[0,0](y < 0.000)"
193,"((ALT_GPT < 0.000) U[0,0] (n_evts > 0.000))"
194,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
195,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
196,"G[0,0](PCO2 > 0.000)"
197,"((LOS != 0.000) U[0,0] (Mort = 0.000))"
198,"((ICU_Pt_Days < 0.000) U[0,0] (dfa > 0.000))"
199,"((Mort > 0.000) U[0,0] (LOS > 0.000))"
200,"((ICU_Pt_Days = 0.000) U[0,0] (PCO2 = 0.000))"
201,"((LOS != 0.000) U[0,0] (n_evts > 0.000))"
202,"((ICU_Pt_Days != 0.000) U[0,0] (PCO2 = 0.000))"
203,ICU_Pt_Days > 0.000
204,"((s8_edrk = 0.000) U[0,0] (LOS = 0.000))"
205,"((LOS < 0.000) U[0,0] (dfa > 0.000))"
206,"((ICU_Pt_Days < 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
207,"((Sgy != 0.000) U[0,0] (LOS != 0.000))"
208,"G[0,0](ICU_Pt_Days < 0.000)"
209,"F[0,0](SpO2 < 0.000)"
210,"((ALT_GPT < 0.000) U[0,0] (POTASSIUM != 0.000))"
211,"((ICU_Pt_Days = 0.000) U[0,0] (Mort > 0.000))"
212,"F[0,0](y != 0.000)"
213,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
214,LOS = 0.000
215,"F[0,0](tte < 0.000)"
216,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
217,"(G[0,0](LOS > 0.000) | G[0,0](LOS > 0.000))"
218,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
219,"((n_edrk > 0.000) U[0,0] (POTASSIUM != 0.000))"
220,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
221,"((ICU_Pt_Days < 0.000) U[0,0] (Mort = 0.000))"
222,"((ICU_Pt_Days = 0.000) U[0,0] (dfa > 0.000))"
223,"F[0,0](Sgy < 0.000)"
224,"((ALT_GPT < 0.000) U[0,0] (Mort = 0.000))"
225,"G[0,0](ICU_Pt_Days != 0.000)"
226,"(G[0,0](CALCIUM < 0.000) | G[0,0](O2_Flow < 0.000))"
227,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
228,"G[0,0](n_evts < 0.000)"
229,"G[0,0](ICU_Pt_Days = 0.000)"
230,"((Sgy != 0.000) U[0,0] (LOS > 0.000))"
231,"((LOS < 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
232,"((LOS = 0.000) U[0,0] (PCO2 = 0.000))"
233,"((n_edrk > 0.000) U[0,0] (Mort = 0.000))"
234,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
235,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
236,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))"
237,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
238,"((ICU_Pt_Days < 0.000) U[0,0] (POTASSIUM != 0.000))"
239,"G[0,0](ALT_GPT = 0.000)"
240,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
241,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
242,"((Sgy != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
243,"(G[0,0](BLOOD_UREA_NITROGEN > 0.000) | G[0,0](cosen = 0.000))"
244,"((n_edrk > 0.000) U[0,0] (LOS > 0.000))"
245,"F[0,0](Mort > 0.000)"
246,"((ALT_GPT < 0.000) U[0,0] (PCO2 = 0.000))"
247,"((s8_edrk = 0.000) U[0,0] (LOS != 0.000))"
248,"F[0,0](direct != 0.000)"
249,"(F[0,0](n_evts < 0.000) & F[0,0](tte < 0.000))"
250,s2_edrk > 0.000
251,"((ICU_Pt_Days > 0.000) U[0,0] (PCO2 = 0.000))"
252,"((ALT_GPT < 0.000) U[0,0] (LOS != 0.000))"
253,"((LOS > 0.000) U[0,0] (POTASSIUM != 0.000))"
254,"((Sgy != 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
255,"((n_edrk > 0.000) U[0,0] (LOS < 0.000))"
256,"((s8_edrk = 0.000) U[0,0] (Mort > 0.000))"
257,"G[0,0](n_evts != 0.000)"
258,"F[0,0](Glasgow_Coma_Scale_Total < 0.000)"
259,"F[0,0](O2_Flow < 0.000)"
260,"((ALT_GPT < 0.000) U[0,0] (LOS < 0.000))"
261,"((ICU_Pt_Days != 0.000) U[0,0] (POTASSIUM != 0.000))"
262,"((LOS = 0.000) U[0,0] (Mort > 0.000))"
263,"((n_edrk > 0.000) U[0,0] (WHITE_BLOOD_CELL_COUNT < 0.000))"
264,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
265,"F[0,0](SBP < 0.000)"
266,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
267,"F[0,0](MET = 0.000)"
268,"F[0,0](death = 0.000)"
269,"((s8_edrk = 0.000) U[0,0] (Mort = 0.000))"
270,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
