,Non Rules
43,"((LOS > 0.000) U[0,0] (PHOSPHORUS = 0.000))"
44,"F[0,0](LOS > 0.000)"
45,"G[0,0](LOS > 0.000)"
46,"((LOS = 0.000) U[0,0] (LOS > 0.000))"
47,LOS > 0.000
48,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (LOS = 0.000))"
49,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))"
50,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
51,"F[0,0](y < 0.000)"
52,"((ALBUMIN > 0.000) U[0,0] (edrk < 0.000))"
53,"((direct != 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
54,"(G[0,0](Sgy > 0.000) | G[0,0](s8_hr = 0.000))"
55,Mort < 0.000
56,"(ALKALINE_PHOSPHATASE > 0.000 | G[0,0](OXYGEN_SATURATION < 0.000))"
57,"((LOS = 0.000) U[0,0] (LOS < 0.000))"
58,"((CREATININE = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
59,"((LOS > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
60,"(F[0,0](TOTAL_PROTEIN > 0.000) | G[0,0](ICU_Pt_Days != 0.000))"
61,"(af > 0.000 & F[0,0](SBP = 0.000))"
62,"((ALBUMIN > 0.000) U[0,0] (POTASSIUM > 0.000))"
63,"G[0,0](y > 0.000)"
64,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
65,"((ICU_Pt_Days != 0.000) U[0,0] (POTASSIUM > 0.000))"
66,"(F[0,0](edrk > 0.000) & G[0,0](tte > 0.000))"
67,"((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))"
68,"((ALBUMIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
69,PLATELET_COUNT != 0.000
70,"((direct != 0.000) U[0,0] (PHOSPHORUS = 0.000))"
71,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (PHOSPHORUS = 0.000))"
72,"((ALBUMIN > 0.000) U[0,0] (LOS = 0.000))"
73,"((LOS != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
74,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
75,"(F[0,0](TOTAL_PROTEIN > 0.000) | G[0,0](s8_hr = 0.000))"
76,"((LOS != 0.000) U[0,0] (POTASSIUM > 0.000))"
77,"G[0,0](Mort != 0.000)"
78,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
79,"((LOS != 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
80,"((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))"
81,"(G[0,0](direct > 0.000) & F[0,0](SBP = 0.000))"
82,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (LOS > 0.000))"
83,ICU_Pt_Days = 0.000
84,"G[0,0](n_evts = 0.000)"
85,"((direct != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
86,"(af > 0.000 & F[0,0](LOS > 0.000))"
87,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
88,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
89,"((CREATININE = 0.000) U[0,0] (LOS != 0.000))"
90,"((direct != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
91,y > 0.000
92,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
93,"G[0,0](Mort > 0.000)"
94,"G[0,0](death != 0.000)"
95,"G[0,0](PCO2 = 0.000)"
96,"((LOS = 0.000) U[0,0] (PHOSPHORUS = 0.000))"
97,"((direct != 0.000) U[0,0] (edrk < 0.000))"
98,"G[0,0](ICU_Pt_Days > 0.000)"
99,"F[0,0](tte > 0.000)"
100,lds = 0.000
101,"F[0,0](Mort < 0.000)"
102,"F[0,0](n_evts < 0.000)"
103,"F[0,0](ICU_Pt_Days > 0.000)"
104,"((direct != 0.000) U[0,0] (LOS < 0.000))"
105,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
106,"G[0,0](direct = 0.000)"
107,"G[0,0](n_evts > 0.000)"
108,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (LOS != 0.000))"
109,"((ALBUMIN > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
110,"((LOS != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
111,"G[0,0](LOS = 0.000)"
112,"G[0,0](LOS != 0.000)"
113,"((CREATININE = 0.000) U[0,0] (LOS < 0.000))"
114,"((LOS > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
115,"((direct != 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
116,"((LOS < 0.000) U[0,0] (POTASSIUM > 0.000))"
117,"G[0,0](death < 0.000)"
118,"G[0,0](MET < 0.000)"
119,"((LOS != 0.000) U[0,0] (PHOSPHORUS = 0.000))"
120,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
121,"F[0,0](WHITE_BLOOD_CELL_COUNT = 0.000)"
122,LOS < 0.000
123,"F[0,0](LOS != 0.000)"
124,"(G[0,0](direct > 0.000) & y > 0.000)"
125,"((LOS != 0.000) U[0,0] (edrk < 0.000))"
126,"F[0,0](Mort != 0.000)"
127,"F[0,0](tte != 0.000)"
128,ICU_Pt_Days < 0.000
129,"((ICU_Pt_Days < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
130,"F[0,0](ICU_Pt_Days < 0.000)"
131,"((LOS < 0.000) U[0,0] (edrk < 0.000))"
132,n_evts < 0.000
133,"F[0,0](death > 0.000)"
134,"((ICU_Pt_Days != 0.000) U[0,0] (LOS = 0.000))"
135,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
136,"((ICU_Pt_Days > 0.000) U[0,0] (LOS != 0.000))"
137,"((LOS != 0.000) U[0,0] (LOS > 0.000))"
138,"G[0,0](y = 0.000)"
139,"(F[0,0](TOTAL_PROTEIN > 0.000) | G[0,0](OXYGEN_SATURATION < 0.000))"
140,"(ALKALINE_PHOSPHATASE > 0.000 | G[0,0](ICU_Pt_Days != 0.000))"
141,"((direct != 0.000) U[0,0] (LOS = 0.000))"
142,"F[0,0](MET > 0.000)"
143,"G[0,0](Mort = 0.000)"
144,"((LOS < 0.000) U[0,0] (LOS < 0.000))"
145,"(G[0,0](direct > 0.000) & F[0,0](s8_edrk < 0.000))"
146,"G[0,0](direct != 0.000)"
147,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
148,tte < 0.000
149,"G[0,0](LOS < 0.000)"
150,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))"
151,"(af > 0.000 & F[0,0](MET > 0.000))"
152,"G[0,0](s8_hr < 0.000)"
153,"(G[0,0](direct > 0.000) & F[0,0](MET > 0.000))"
154,"((LOS > 0.000) U[0,0] (LOS > 0.000))"
155,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (edrk < 0.000))"
156,"G[0,0](tte < 0.000)"
157,"((ALBUMIN > 0.000) U[0,0] (LOS != 0.000))"
158,"(G[0,0](Sgy > 0.000) | G[0,0](OXYGEN_SATURATION < 0.000))"
159,"((LOS = 0.000) U[0,0] (edrk < 0.000))"
160,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
161,"(F[0,0](TOTAL_PROTEIN > 0.000) | F[0,0](SODIUM > 0.000))"
162,"F[0,0](direct > 0.000)"
163,"G[0,0](n_edrk < 0.000)"
164,Mort = 0.000
165,"((ICU_Pt_Days > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
166,Mort > 0.000
167,"(F[0,0](edrk > 0.000) & F[0,0](LOS > 0.000))"
168,"((ICU_Pt_Days > 0.000) U[0,0] (POTASSIUM > 0.000))"
169,"F[0,0](n_evts > 0.000)"
170,"F[0,0](death != 0.000)"
171,"(F[0,0](edrk > 0.000) & y > 0.000)"
172,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
173,"((CREATININE = 0.000) U[0,0] (edrk < 0.000))"
174,"((LOS < 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
175,"G[0,0](y < 0.000)"
176,"(G[0,0](Sgy > 0.000) | G[0,0](srr > 0.000))"
177,"(G[0,0](Sgy > 0.000) | F[0,0](SODIUM > 0.000))"
178,"F[0,0](HEMOGLOBIN < 0.000)"
179,"((LOS < 0.000) U[0,0] (LOS > 0.000))"
180,"((ICU_Pt_Days > 0.000) U[0,0] (edrk < 0.000))"
181,"((LOS > 0.000) U[0,0] (edrk < 0.000))"
182,"G[0,0](MET > 0.000)"
183,"((LOS != 0.000) U[0,0] (LOS < 0.000))"
184,"(G[0,0](direct > 0.000) & F[0,0](LOS > 0.000))"
185,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (POTASSIUM > 0.000))"
186,n_evts > 0.000
187,"G[0,0](PCO2 > 0.000)"
188,"((LOS = 0.000) U[0,0] (POTASSIUM > 0.000))"
189,"(ALKALINE_PHOSPHATASE > 0.000 | F[0,0](SODIUM > 0.000))"
190,"((direct != 0.000) U[0,0] (LOS != 0.000))"
191,ICU_Pt_Days > 0.000
192,"((LOS > 0.000) U[0,0] (POTASSIUM > 0.000))"
193,"G[0,0](ICU_Pt_Days < 0.000)"
194,"F[0,0](y != 0.000)"
195,"((ICU_Pt_Days != 0.000) U[0,0] (LOS < 0.000))"
196,"G[0,0](direct > 0.000)"
197,LOS = 0.000
198,"F[0,0](tte < 0.000)"
199,"((ICU_Pt_Days < 0.000) U[0,0] (LOS != 0.000))"
200,"(ALKALINE_PHOSPHATASE > 0.000 | G[0,0](srr > 0.000))"
201,"((ICU_Pt_Days = 0.000) U[0,0] (LOS != 0.000))"
202,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days = 0.000))"
203,"((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (LOS < 0.000))"
204,"((CREATININE = 0.000) U[0,0] (POTASSIUM > 0.000))"
205,"(F[0,0](edrk > 0.000) & F[0,0](s8_edrk < 0.000))"
206,"G[0,0](direct < 0.000)"
207,death < 0.000
208,"G[0,0](ICU_Pt_Days != 0.000)"
209,"(af > 0.000 & F[0,0](s8_edrk < 0.000))"
210,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
211,"G[0,0](n_evts < 0.000)"
212,"((ICU_Pt_Days = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
213,"G[0,0](ICU_Pt_Days = 0.000)"
214,"((ICU_Pt_Days = 0.000) U[0,0] (PHOSPHORUS = 0.000))"
215,(af > 0.000 & y > 0.000)
216,"((ICU_Pt_Days != 0.000) U[0,0] (LOS > 0.000))"
217,"(ALKALINE_PHOSPHATASE > 0.000 | G[0,0](s8_hr = 0.000))"
218,"((LOS = 0.000) U[0,0] (LOS = 0.000))"
219,"((LOS > 0.000) U[0,0] (LOS = 0.000))"
220,"G[0,0](death > 0.000)"
221,"((ICU_Pt_Days != 0.000) U[0,0] (LOS != 0.000))"
222,"((LOS != 0.000) U[0,0] (LOS = 0.000))"
223,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
224,"((ICU_Pt_Days = 0.000) U[0,0] (POTASSIUM > 0.000))"
225,"((LOS = 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
226,"((ICU_Pt_Days != 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
227,"(F[0,0](edrk > 0.000) & F[0,0](SBP = 0.000))"
228,"((direct != 0.000) U[0,0] (LOS > 0.000))"
229,"F[0,0](Mort > 0.000)"
230,"G[0,0](CALCIUM != 0.000)"
231,"F[0,0](direct != 0.000)"
232,"G[0,0](tte > 0.000)"
233,"((ICU_Pt_Days < 0.000) U[0,0] (PHOSPHORUS = 0.000))"
234,"(F[0,0](edrk > 0.000) & F[0,0](edrk != 0.000))"
235,"((direct != 0.000) U[0,0] (POTASSIUM > 0.000))"
236,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days < 0.000))"
237,"((ICU_Pt_Days < 0.000) U[0,0] (edrk < 0.000))"
238,"((ALBUMIN > 0.000) U[0,0] (TOTAL_BILIRUBIN != 0.000))"
239,PCO2 > 0.000
240,y < 0.000
241,"G[0,0](n_evts != 0.000)"
242,"(F[0,0](edrk > 0.000) & F[0,0](MET > 0.000))"
243,"G[0,0](death = 0.000)"
244,"((ICU_Pt_Days != 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
245,"((LOS = 0.000) U[0,0] (LOS != 0.000))"
246,"((LOS < 0.000) U[0,0] (PHOSPHORUS = 0.000))"
247,"(G[0,0](direct > 0.000) & G[0,0](tte > 0.000))"
248,"((ICU_Pt_Days = 0.000) U[0,0] (edrk < 0.000))"
249,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days > 0.000))"
