,Non Rules
157,"((LOS < 0.000) U[0,0] (lds = 0.000))"
158,"(F[0,0](lds != 0.000) -> F[0,0](PCO2 > 0.000))"
159,"(F[0,0](LOS > 0.000) & LOS = 0.000)"
160,"(CHLORIDE > 0.000 & F[0,0](PHOSPHORUS < 0.000))"
161,"(Pulse != 0.000 | G[0,0](edrk = 0.000))"
162,"(LOS < 0.000 & G[0,0](PCO2 != 0.000))"
163,"(F[0,0](LOS > 0.000) | F[0,0](n_edrk != 0.000))"
164,"(LOS != 0.000 | G[0,0](s2_hr < 0.000))"
165,"(G[0,0](PROTIME_INR < 0.000) -> F[0,0](O2_Flow = 0.000))"
166,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](PLATELET_COUNT != 0.000))"
167,"(G[0,0](s8_edrk > 0.000) | G[0,0](edrk = 0.000))"
168,Mort < 0.000
169,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & G[0,0](PCO2 != 0.000))"
170,"(F[0,0](LOS > 0.000) | G[0,0](n_edrk != 0.000))"
171,"(G[0,0](death = 0.000) | LOS > 0.000)"
172,"(G[0,0](LOS > 0.000) -> G[0,0](s8_edrk != 0.000))"
173,"(Temp < 0.000 & F[0,0](OXYGEN_SATURATION > 0.000))"
174,"(G[0,0](LOS != 0.000) -> LOS > 0.000)"
175,"(G[0,0](HEMOGLOBIN = 0.000) -> F[0,0](LOS = 0.000))"
176,"(G[0,0](s24_hr > 0.000) -> s8_edrk < 0.000)"
177,"F[0,0](Sgy > 0.000)"
178,"(G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000) & G[0,0](LOS < 0.000))"
179,"(BLOOD_UREA_NITROGEN > 0.000 -> G[0,0](y < 0.000))"
180,"(G[0,0](LOS != 0.000) -> F[0,0](PCO2 > 0.000))"
181,"(s24_edrk = 0.000 -> G[0,0](n_evts = 0.000))"
182,"(F[0,0](O2_Flow > 0.000) & F[0,0](LOS < 0.000))"
183,(Temp < 0.000 & AST_GOT < 0.000)
184,"(G[0,0](Resp = 0.000) & F[0,0](OXYGEN_SATURATION > 0.000))"
185,(Temp = 0.000 & LOS = 0.000)
186,"(G[0,0](LOS > 0.000) & Pulse = 0.000)"
187,(CHLORIDE > 0.000 & GLUCOSE > 0.000)
188,"(G[0,0](s8_edrk > 0.000) | ALBUMIN > 0.000)"
189,"(F[0,0](SpO2 < 0.000) -> F[0,0](LOS = 0.000))"
190,"(F[0,0](LOS > 0.000) & F[0,0](PLATELET_COUNT != 0.000))"
191,"(G[0,0](LOS != 0.000) -> F[0,0](death != 0.000))"
192,"(F[0,0](O2_Flow > 0.000) & G[0,0](death = 0.000))"
193,"(F[0,0](SpO2 < 0.000) -> F[0,0](CALCIUM < 0.000))"
194,"(WHITE_BLOOD_CELL_COUNT < 0.000 | G[0,0](LOS != 0.000))"
195,"(F[0,0](lds != 0.000) -> G[0,0](BLOOD_UREA_NITROGEN > 0.000))"
196,"(F[0,0](LOS > 0.000) -> F[0,0](O2_Flow = 0.000))"
197,"(G[0,0](LOS > 0.000) -> G[0,0](n_evts = 0.000))"
198,(WHITE_BLOOD_CELL_COUNT < 0.000 | tte != 0.000)
199,"(Sgy = 0.000 | G[0,0](s2_hr < 0.000))"
200,"(F[0,0](LOS > 0.000) & G[0,0](CO2 < 0.000))"
201,(CHLORIDE > 0.000 & s24_hr != 0.000)
202,"(G[0,0](LOS != 0.000) | G[0,0](TROPONIN_I > 0.000))"
203,"(F[0,0](PCO2 = 0.000) | G[0,0](edrk = 0.000))"
204,"(WHITE_BLOOD_CELL_COUNT < 0.000 | G[0,0](n_edrk != 0.000))"
205,"(F[0,0](HEMOGLOBIN = 0.000) -> death > 0.000)"
206,"(F[0,0](ICU_Pt_Days < 0.000) & G[0,0](PCO2 != 0.000))"
207,"(CHLORIDE > 0.000 & F[0,0](LOS < 0.000))"
208,(Sgy = 0.000 | death = 0.000)
209,"(F[0,0](HEMOGLOBIN = 0.000) -> s8_edrk < 0.000)"
210,"(F[0,0](HEMOGLOBIN != 0.000) & AST_GOT < 0.000)"
211,"(G[0,0](s8_hr != 0.000) & G[0,0](death = 0.000))"
212,"(F[0,0](PCO2 = 0.000) | F[0,0](s24_edrk < 0.000))"
213,(CHLORIDE > 0.000 & LOS = 0.000)
214,"(Sgy = 0.000 | G[0,0](LOS != 0.000))"
215,"(G[0,0](Resp = 0.000) & Pulse = 0.000)"
216,"((LOS = 0.000) U[0,0] (s8_hr != 0.000))"
217,"(G[0,0](LOS > 0.000) & F[0,0](OXYGEN_SATURATION > 0.000))"
218,"(Pulse != 0.000 | G[0,0](LOS != 0.000))"
219,"(F[0,0](LOS > 0.000) & G[0,0](death = 0.000))"
220,"((LOS != 0.000) U[0,0] (lds = 0.000))"
221,"(G[0,0](LOS > 0.000) -> G[0,0](y < 0.000))"
222,"((LOS > 0.000) U[0,0] (s8_hr != 0.000))"
223,"(G[0,0](Glasgow_Coma_Scale_Total != 0.000) | G[0,0](s2_hr < 0.000))"
224,"(Pulse != 0.000 | F[0,0](s2_edrk > 0.000))"
225,"(F[0,0](ICU_Pt_Days < 0.000) & F[0,0](LACTIC_ACID = 0.000))"
226,"(G[0,0](PROTIME_INR < 0.000) -> CHLORIDE != 0.000)"
227,"(G[0,0](death = 0.000) | G[0,0](n_edrk != 0.000))"
228,"(F[0,0](lds != 0.000) -> death > 0.000)"
229,"(cosen != 0.000 -> F[0,0](LOS = 0.000))"
230,"(cosen != 0.000 & F[0,0](LOS < 0.000))"
231,"((LOS != 0.000) U[0,0] (POTASSIUM > 0.000))"
232,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & s24_hr != 0.000)"
233,(CHLORIDE > 0.000 & Pulse = 0.000)
234,"((PHOSPHORUS != 0.000) U[0,0] (LOS = 0.000))"
235,"(G[0,0](WHITE_BLOOD_CELL_COUNT < 0.000) & G[0,0](CO2 < 0.000))"
236,"(G[0,0](s8_edrk > 0.000) | G[0,0](n_edrk != 0.000))"
237,"G[0,0](Mort != 0.000)"
238,"(F[0,0](SBP > 0.000) | G[0,0](TROPONIN_I > 0.000))"
239,"(G[0,0](LOS > 0.000) & G[0,0](LOS < 0.000))"
240,"((tte = 0.000) U[0,0] (lds = 0.000))"
241,"(G[0,0](death = 0.000) | G[0,0](s2_hr < 0.000))"
242,"(F[0,0](lds != 0.000) -> F[0,0](CALCIUM < 0.000))"
243,"(F[0,0](SBP > 0.000) | LOS > 0.000)"
244,"(WHITE_BLOOD_CELL_COUNT < 0.000 | F[0,0](CREATININE = 0.000))"
245,"(G[0,0](LOS != 0.000) -> G[0,0](BLOOD_UREA_NITROGEN > 0.000))"
246,"(G[0,0](LOS != 0.000) -> F[0,0](O2_Flow = 0.000))"
247,"(G[0,0](death = 0.000) | G[0,0](edrk = 0.000))"
248,"(G[0,0](s24_hr > 0.000) -> G[0,0](s8_edrk != 0.000))"
249,"(s24_edrk = 0.000 -> F[0,0](LOS = 0.000))"
250,(cosen != 0.000 & s24_hr != 0.000)
251,"(G[0,0](WHITE_BLOOD_CELL_COUNT < 0.000) & F[0,0](LACTIC_ACID = 0.000))"
252,"(F[0,0](PCO2 = 0.000) | G[0,0](s2_hr < 0.000))"
253,"(F[0,0](O2_Flow > 0.000) & s24_hr != 0.000)"
254,ICU_Pt_Days = 0.000
255,"(TOTAL_PROTEIN < 0.000 -> G[0,0](y < 0.000))"
256,"(G[0,0](ALT_GPT < 0.000) | F[0,0](n_edrk != 0.000))"
257,"(G[0,0](Resp = 0.000) & G[0,0](CO2 < 0.000))"
258,"(G[0,0](LOS > 0.000) & G[0,0](death = 0.000))"
259,"(F[0,0](LOS > 0.000) | F[0,0](s24_edrk < 0.000))"
260,"(LOS > 0.000 -> G[0,0](s8_edrk != 0.000))"
261,"(G[0,0](ALT_GPT < 0.000) | LOS > 0.000)"
262,"(cosen != 0.000 & G[0,0](death = 0.000))"
263,"(G[0,0](LOS != 0.000) | G[0,0](n_edrk != 0.000))"
264,"(G[0,0](LOS != 0.000) | LOS > 0.000)"
265,"(F[0,0](PCO2 = 0.000) | F[0,0](CREATININE = 0.000))"
266,"(LOS < 0.000 & G[0,0](LOS < 0.000))"
267,"(Resp > 0.000 | F[0,0](CREATININE = 0.000))"
268,"(F[0,0](SBP > 0.000) | G[0,0](edrk = 0.000))"
269,"(G[0,0](LOS != 0.000) | s24_edrk < 0.000)"
270,"G[0,0](af = 0.000)"
271,"(Pulse != 0.000 | G[0,0](s2_hr < 0.000))"
272,"(F[0,0](SpO2 < 0.000) -> LOS > 0.000)"
273,"(Temp < 0.000 & F[0,0](PLATELET_COUNT != 0.000))"
274,"(G[0,0](s8_hr != 0.000) & F[0,0](LACTIC_ACID = 0.000))"
275,"(G[0,0](LOS != 0.000) | G[0,0](LOS != 0.000))"
276,"((LOS < 0.000) U[0,0] (s8_hr != 0.000))"
277,"G[0,0](Mort > 0.000)"
278,"(Temp = 0.000 & F[0,0](OXYGEN_SATURATION > 0.000))"
279,"(TOTAL_PROTEIN < 0.000 -> F[0,0](LOS = 0.000))"
280,(s24_edrk = 0.000 -> s8_edrk < 0.000)
281,"(Temp < 0.000 & F[0,0](LOS < 0.000))"
282,"(LOS < 0.000 & F[0,0](PHOSPHORUS < 0.000))"
283,"(cosen != 0.000 -> G[0,0](s8_edrk != 0.000))"
284,"(LOS < 0.000 & G[0,0](death = 0.000))"
285,"(F[0,0](lds != 0.000) -> G[0,0](n_evts = 0.000))"
286,"(F[0,0](LOS > 0.000) | F[0,0](CREATININE = 0.000))"
287,"(G[0,0](LOS > 0.000) -> LOS > 0.000)"
288,(Pulse != 0.000 | s24_edrk < 0.000)
289,"(F[0,0](PROTIME_INR < 0.000) | LOS > 0.000)"
290,"(LOS > 0.000 -> F[0,0](CALCIUM < 0.000))"
291,(TOTAL_PROTEIN < 0.000 -> s8_edrk < 0.000)
292,"(TOTAL_PROTEIN < 0.000 -> G[0,0](BLOOD_UREA_NITROGEN > 0.000))"
293,"(F[0,0](PCO2 = 0.000) | death = 0.000)"
294,"(G[0,0](Resp = 0.000) & F[0,0](LACTIC_ACID = 0.000))"
295,"G[0,0](ICU_Pt_Days > 0.000)"
296,"(G[0,0](LOS > 0.000) & GLUCOSE > 0.000)"
297,"(CHLORIDE > 0.000 & F[0,0](PLATELET_COUNT != 0.000))"
298,PROTIME_INR = 0.000
299,"(Resp > 0.000 | G[0,0](s2_hr < 0.000))"
300,"(F[0,0](PROTIME_INR < 0.000) | death = 0.000)"
301,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (s8_hr != 0.000))"
302,"F[0,0](Mort < 0.000)"
303,"(F[0,0](HEMOGLOBIN != 0.000) & F[0,0](LOS < 0.000))"
304,"(F[0,0](PCO2 = 0.000) | LOS > 0.000)"
305,"F[0,0](ICU_Pt_Days > 0.000)"
306,"(F[0,0](ICU_Pt_Days < 0.000) & G[0,0](Sgy > 0.000))"
307,"(F[0,0](SBP > 0.000) | s24_edrk < 0.000)"
308,"(G[0,0](s8_edrk > 0.000) | F[0,0](s2_edrk > 0.000))"
309,(Temp = 0.000 & AST_GOT < 0.000)
310,"(F[0,0](LOS > 0.000) | F[0,0](s2_edrk > 0.000))"
311,"(F[0,0](SBP > 0.000) | tte != 0.000)"
312,"(cosen != 0.000 -> F[0,0](O2_Flow = 0.000))"
313,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](LOS < 0.000))"
314,"(F[0,0](PCO2 = 0.000) | G[0,0](n_edrk != 0.000))"
315,"(G[0,0](Glasgow_Coma_Scale_Total != 0.000) | G[0,0](LOS != 0.000))"
316,"(F[0,0](SBP > 0.000) | F[0,0](s2_edrk > 0.000))"
317,"(TOTAL_PROTEIN < 0.000 -> G[0,0](s8_edrk != 0.000))"
318,"(G[0,0](s8_hr != 0.000) & s24_hr != 0.000)"
319,"(F[0,0](TOTAL_BILIRUBIN = 0.000) & F[0,0](PHOSPHORUS < 0.000))"
320,"G[0,0](LOS = 0.000)"
321,"(F[0,0](HEMOGLOBIN = 0.000) -> G[0,0](y < 0.000))"
322,"(F[0,0](lds != 0.000) -> G[0,0](y < 0.000))"
323,"(Resp > 0.000 | G[0,0](LOS != 0.000))"
324,"G[0,0](LOS != 0.000)"
325,"(F[0,0](s24_hr != 0.000) | G[0,0](LOS != 0.000))"
326,"(G[0,0](ALT_GPT < 0.000) | death = 0.000)"
327,"(G[0,0](PROTIME_INR < 0.000) -> WHITE_BLOOD_CELL_COUNT = 0.000)"
328,"(G[0,0](HEMOGLOBIN = 0.000) -> F[0,0](death != 0.000))"
329,"(G[0,0](WHITE_BLOOD_CELL_COUNT > 0.000) & G[0,0](Sgy > 0.000))"
330,"((LOS < 0.000) U[0,0] (POTASSIUM > 0.000))"
331,"(TOTAL_PROTEIN < 0.000 -> F[0,0](death != 0.000))"
332,"(F[0,0](PCO2 = 0.000) | F[0,0](n_edrk != 0.000))"
333,"(Pulse != 0.000 | F[0,0](CREATININE = 0.000))"
334,(Sgy = 0.000 | s24_edrk < 0.000)
335,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (lds = 0.000))"
336,"(Temp < 0.000 & G[0,0](CO2 < 0.000))"
337,"(G[0,0](s24_hr > 0.000) -> G[0,0](y < 0.000))"
338,(Pulse != 0.000 | tte != 0.000)
339,"(G[0,0](LOS != 0.000) -> G[0,0](y < 0.000))"
340,"(F[0,0](PROTIME_INR < 0.000) | G[0,0](LOS != 0.000))"
341,"(F[0,0](LOS > 0.000) & G[0,0](PCO2 != 0.000))"
342,"(G[0,0](HEMOGLOBIN = 0.000) -> CHLORIDE != 0.000)"
343,(BLOOD_UREA_NITROGEN > 0.000 -> CHLORIDE != 0.000)
344,"((LOS < 0.000) U[0,0] (LOS = 0.000))"
345,LOS < 0.000
346,"(F[0,0](dfa > 0.000) -> F[0,0](PCO2 > 0.000))"
347,"(G[0,0](s8_edrk > 0.000) | F[0,0](CREATININE = 0.000))"
348,"(G[0,0](HEMOGLOBIN = 0.000) -> G[0,0](n_evts = 0.000))"
349,"(WHITE_BLOOD_CELL_COUNT < 0.000 | F[0,0](s2_edrk > 0.000))"
350,"(F[0,0](HEMOGLOBIN != 0.000) & F[0,0](PLATELET_COUNT != 0.000))"
351,(cosen != 0.000 -> WHITE_BLOOD_CELL_COUNT = 0.000)
352,"F[0,0](LOS != 0.000)"
353,"(G[0,0](s24_hr > 0.000) -> death > 0.000)"
354,(Sgy = 0.000 | tte != 0.000)
355,"(Resp > 0.000 | G[0,0](TROPONIN_I > 0.000))"
356,"(F[0,0](LOS > 0.000) -> G[0,0](n_evts = 0.000))"
357,"(F[0,0](O2_Flow > 0.000) & G[0,0](CO2 < 0.000))"
358,"(CHLORIDE > 0.000 & F[0,0](OXYGEN_SATURATION > 0.000))"
359,"(F[0,0](LOS > 0.000) | G[0,0](LOS != 0.000))"
360,"(G[0,0](PROTIME_INR < 0.000) -> F[0,0](CALCIUM < 0.000))"
361,"(G[0,0](LOS != 0.000) -> WHITE_BLOOD_CELL_COUNT = 0.000)"
362,"(G[0,0](s24_hr > 0.000) -> F[0,0](LOS = 0.000))"
363,"(F[0,0](dfa > 0.000) -> LOS > 0.000)"
364,"(G[0,0](Glasgow_Coma_Scale_Total != 0.000) | G[0,0](n_edrk != 0.000))"
365,"(LOS > 0.000 -> G[0,0](y < 0.000))"
366,"(G[0,0](LOS > 0.000) -> F[0,0](death != 0.000))"
367,"(G[0,0](s8_edrk > 0.000) | death = 0.000)"
368,"(G[0,0](s8_hr != 0.000) & G[0,0](CO2 < 0.000))"
369,"((tte = 0.000) U[0,0] (LOS = 0.000))"
370,"F[0,0](Mort != 0.000)"
371,"(Sgy = 0.000 | G[0,0](TROPONIN_I > 0.000))"
372,ICU_Pt_Days < 0.000
373,"((TOTAL_BILIRUBIN > 0.000) U[0,0] (LOS = 0.000))"
374,"(F[0,0](ICU_Pt_Days < 0.000) & AST_GOT < 0.000)"
375,"F[0,0](ICU_Pt_Days < 0.000)"
376,"(F[0,0](HEMOGLOBIN != 0.000) & LOS = 0.000)"
377,"(F[0,0](ICU_Pt_Days < 0.000) & Pulse = 0.000)"
378,"(G[0,0](s24_hr > 0.000) -> F[0,0](death != 0.000))"
