,Non Rules
60,"G[0,0]((Mort = 0.000 & death > 0.000))"
61,"F[0,0]((Mort < 0.000 -> Mort < 0.000))"
62,"F[0,0]((Pulse = 0.000 -> O2_Flow = 0.000))"
63,"F[0,0]((Temp = 0.000 -> MAGNESIUM = 0.000))"
64,"F[0,0]((LOS > 0.000 -> ICU_Pt_Days = 0.000))"
65,"F[0,0]((O2_Flow = 0.000 -> O2_Flow = 0.000))"
66,"F[0,0]((direct = 0.000 -> SBP = 0.000))"
67,"F[0,0]((LOS < 0.000 -> ICU_Pt_Days < 0.000))"
68,"F[0,0]((ICU_Pt_Days = 0.000 -> Mort < 0.000))"
69,"F[0,0]((n_edrk = 0.000 -> MAGNESIUM = 0.000))"
70,"F[0,0]((LOS > 0.000 -> Mort = 0.000))"
71,"F[0,0]((Pulse = 0.000 -> MAGNESIUM = 0.000))"
72,"G[0,0]((Mort > 0.000 & SBP = 0.000))"
73,"F[0,0]((n_edrk = 0.000 -> ALT_GPT = 0.000))"
74,"G[0,0]((ICU_Pt_Days > 0.000 & CO2 = 0.000))"
75,"G[0,0]((y > 0.000 & CALCIUM = 0.000))"
76,"F[0,0]((Resp = 0.000 -> LACTIC_ACID = 0.000))"
77,"G[0,0]((ICU_Pt_Days > 0.000 & MET = 0.000))"
78,"F[0,0]((y = 0.000 -> Mort < 0.000))"
79,"G[0,0]((LOS < 0.000 & CREATININE = 0.000))"
80,"G[0,0]((y > 0.000 & MET > 0.000))"
81,"F[0,0]((SBP = 0.000 -> MET = 0.000))"
82,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> LOS < 0.000))"
83,"F[0,0]((LOS = 0.000 -> death = 0.000))"
84,"F[0,0]((SBP = 0.000 -> LOS = 0.000))"
85,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & direct > 0.000))"
86,"F[0,0]((death = 0.000 -> ICU_Pt_Days > 0.000))"
87,"G[0,0]((n_evts > 0.000 & n_evts = 0.000))"
88,"F[0,0]((LOS = 0.000 -> CHLORIDE = 0.000))"
89,"G[0,0]((LOS > 0.000 & ALBUMIN = 0.000))"
90,"G[0,0]((ICU_Pt_Days < 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
91,"F[0,0]((AST_GOT = 0.000 -> SpO2 = 0.000))"
92,"G[0,0]((ICU_Pt_Days = 0.000 & tte > 0.000))"
93,"F[0,0]((SBP = 0.000 -> BLOOD_UREA_NITROGEN = 0.000))"
94,"F[0,0]((ICU_Pt_Days > 0.000 -> SpO2 = 0.000))"
95,"F[0,0]((MET = 0.000 -> tte > 0.000))"
96,"F[0,0]((LOS > 0.000 -> ICU_Pt_Days < 0.000))"
97,"F[0,0]((Resp = 0.000 -> O2_Flow = 0.000))"
98,"F[0,0]((n_evts = 0.000 -> AST_GOT = 0.000))"
99,"F[0,0]((MET = 0.000 -> SpO2 = 0.000))"
100,"F[0,0]((ICU_Pt_Days < 0.000 -> CALCIUM = 0.000))"
101,"F[0,0]((ICU_Pt_Days < 0.000 -> Mort > 0.000))"
102,"G[0,0]((ICU_Pt_Days = 0.000 & Pulse = 0.000))"
103,"F[0,0]((y = 0.000 -> CO2 = 0.000))"
104,"F[0,0]((LOS > 0.000 -> death = 0.000))"
105,"F[0,0]((n_evts < 0.000 -> LOS < 0.000))"
106,"F[0,0]((SBP = 0.000 -> CO2 = 0.000))"
107,"G[0,0]((n_evts > 0.000 & ALKALINE_PHOSPHATASE = 0.000))"
108,"F[0,0]((Glasgow_Coma_Scale_Total = 0.000 -> BLOOD_UREA_NITROGEN = 0.000))"
109,"F[0,0]((SpO2 = 0.000 -> Pulse = 0.000))"
110,"G[0,0]((LOS = 0.000 & BLOOD_UREA_NITROGEN = 0.000))"
111,"F[0,0]((SpO2 = 0.000 -> HEMOGLOBIN = 0.000))"
112,"G[0,0]((Mort < 0.000 & direct = 0.000))"
113,"F[0,0]((direct = 0.000 -> Mort = 0.000))"
114,"F[0,0]((y < 0.000 -> SpO2 = 0.000))"
115,"G[0,0]((ICU_Pt_Days = 0.000 & SBP = 0.000))"
116,"F[0,0]((n_evts = 0.000 -> Mort < 0.000))"
117,"F[0,0]((Mort > 0.000 -> LACTIC_ACID = 0.000))"
118,"F[0,0]((LOS = 0.000 -> ICU_Pt_Days = 0.000))"
119,"F[0,0]((death = 0.000 -> O2_Flow = 0.000))"
120,"G[0,0]((ICU_Pt_Days < 0.000 & LOS < 0.000))"
121,"G[0,0]((Mort = 0.000 & LOS = 0.000))"
122,"G[0,0]((LOS < 0.000 & MAGNESIUM = 0.000))"
123,"F[0,0]((LOS > 0.000 -> GLUCOSE = 0.000))"
124,"G[0,0]((GLUCOSE = 0.000 & MET > 0.000))"
125,"F[0,0]((n_evts < 0.000 -> AST_GOT = 0.000))"
126,"F[0,0]((direct = 0.000 -> GLUCOSE = 0.000))"
127,"F[0,0]((Pulse = 0.000 -> BLOOD_UREA_NITROGEN = 0.000))"
128,"F[0,0]((y < 0.000 -> O2_Flow = 0.000))"
129,"F[0,0]((Mort = 0.000 -> y = 0.000))"
130,"G[0,0]((n_evts > 0.000 & CREATININE = 0.000))"
131,"G[0,0]((Mort < 0.000 & ALKALINE_PHOSPHATASE = 0.000))"
132,"F[0,0]((CALCIUM < 0.000 -> AST_GOT = 0.000))"
133,"F[0,0]((Mort > 0.000 -> O2_Flow = 0.000))"
134,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & Sgy = 0.000))"
135,"F[0,0]((Mort = 0.000 -> CHLORIDE = 0.000))"
136,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> CHLORIDE = 0.000))"
137,"F[0,0]((ICU_Pt_Days = 0.000 -> CO2 = 0.000))"
138,"G[0,0]((LOS < 0.000 & SpO2 = 0.000))"
139,"G[0,0]((y > 0.000 & SpO2 = 0.000))"
140,"F[0,0]((ICU_Pt_Days > 0.000 -> CALCIUM = 0.000))"
141,"F[0,0]((AST_GOT = 0.000 -> ALKALINE_PHOSPHATASE = 0.000))"
142,"F[0,0]((Temp = 0.000 -> GLUCOSE = 0.000))"
143,"F[0,0]((n_edrk = 0.000 -> n_evts = 0.000))"
144,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> BLOOD_UREA_NITROGEN = 0.000))"
145,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & ICU_Pt_Days = 0.000))"
146,"F[0,0]((ICU_Pt_Days < 0.000 -> Temp = 0.000))"
147,"F[0,0]((AST_GOT = 0.000 -> MET = 0.000))"
148,"G[0,0]((y > 0.000 & OXYGEN_SATURATION = 0.000))"
149,"F[0,0]((y = 0.000 -> death = 0.000))"
150,"F[0,0]((O2_Flow = 0.000 -> MET = 0.000))"
151,"F[0,0]((Resp > 0.000 -> HEMOGLOBIN = 0.000))"
152,"G[0,0]((ICU_Pt_Days < 0.000 & Pulse = 0.000))"
153,"G[0,0]((LOS > 0.000 & MET > 0.000))"
154,"G[0,0]((ICU_Pt_Days < 0.000 & n_evts > 0.000))"
155,"F[0,0]((ALT_GPT = 0.000 -> SpO2 = 0.000))"
156,"F[0,0]((Mort < 0.000 -> MET = 0.000))"
157,"F[0,0]((n_evts = 0.000 -> tte = 0.000))"
158,"F[0,0]((tte < 0.000 -> MAGNESIUM = 0.000))"
159,"F[0,0]((Pulse = 0.000 -> Pulse = 0.000))"
160,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & HEMOGLOBIN = 0.000))"
161,"G[0,0]((Mort < 0.000 & ALT_GPT = 0.000))"
162,"F[0,0]((MET = 0.000 -> death = 0.000))"
163,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & AST_GOT = 0.000))"
164,"F[0,0]((CALCIUM < 0.000 -> LOS < 0.000))"
165,"F[0,0]((ICU_Pt_Days < 0.000 -> LOS = 0.000))"
166,"G[0,0]((GLUCOSE = 0.000 & direct > 0.000))"
167,"F[0,0]((direct = 0.000 -> HEMOGLOBIN = 0.000))"
168,"F[0,0]((tte < 0.000 -> BLOOD_UREA_NITROGEN = 0.000))"
169,"F[0,0]((Mort > 0.000 -> Pulse = 0.000))"
170,"F[0,0]((ICU_Pt_Days = 0.000 -> ALKALINE_PHOSPHATASE = 0.000))"
171,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & death > 0.000))"
172,"G[0,0]((ICU_Pt_Days = 0.000 & LOS > 0.000))"
173,"G[0,0]((ICU_Pt_Days = 0.000 & HEMOGLOBIN = 0.000))"
174,"G[0,0]((Mort > 0.000 & MAGNESIUM = 0.000))"
175,"G[0,0]((Mort > 0.000 & Mort = 0.000))"
176,"F[0,0]((LOS > 0.000 -> ICU_Pt_Days > 0.000))"
177,"G[0,0]((Mort = 0.000 & Pulse = 0.000))"
178,"G[0,0]((GLUCOSE = 0.000 & n_evts = 0.000))"
179,"F[0,0]((Mort = 0.000 -> SpO2 = 0.000))"
180,"F[0,0]((Mort = 0.000 -> ALT_GPT = 0.000))"
181,"F[0,0]((tte < 0.000 -> ICU_Pt_Days > 0.000))"
182,"F[0,0]((Mort > 0.000 -> SpO2 = 0.000))"
183,"G[0,0]((ICU_Pt_Days > 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
184,"F[0,0]((Resp = 0.000 -> y = 0.000))"
185,"F[0,0]((n_edrk = 0.000 -> PLATELET_COUNT < 0.000))"
186,"F[0,0]((Sgy = 0.000 -> ALT_GPT = 0.000))"
187,"F[0,0]((LOS > 0.000 -> SpO2 = 0.000))"
188,"G[0,0]((LOS = 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
189,"F[0,0]((n_edrk = 0.000 -> Mort > 0.000))"
190,"F[0,0]((Mort > 0.000 -> Resp = 0.000))"
191,"G[0,0]((ICU_Pt_Days = 0.000 & direct = 0.000))"
192,"G[0,0]((ICU_Pt_Days > 0.000 & GLUCOSE = 0.000))"
193,"F[0,0]((ALBUMIN = 0.000 -> PLATELET_COUNT < 0.000))"
194,"F[0,0]((LOS > 0.000 -> LOS > 0.000))"
195,"F[0,0]((O2_Flow = 0.000 -> ALT_GPT = 0.000))"
196,"F[0,0]((Temp = 0.000 -> Mort = 0.000))"
197,"F[0,0]((CALCIUM < 0.000 -> Mort < 0.000))"
198,"F[0,0]((Resp = 0.000 -> LOS = 0.000))"
199,"F[0,0]((ALBUMIN = 0.000 -> y = 0.000))"
200,"F[0,0]((Mort < 0.000 -> O2_Flow = 0.000))"
201,"F[0,0]((SpO2 = 0.000 -> CHLORIDE = 0.000))"
202,"F[0,0]((y = 0.000 -> GLUCOSE = 0.000))"
203,"F[0,0]((SBP = 0.000 -> SBP = 0.000))"
204,"F[0,0]((LOS > 0.000 -> LOS = 0.000))"
205,"F[0,0]((SBP = 0.000 -> Resp = 0.000))"
206,"G[0,0]((y > 0.000 & y = 0.000))"
207,"G[0,0]((LOS > 0.000 & Mort > 0.000))"
208,"G[0,0]((LOS > 0.000 & CREATININE = 0.000))"
209,"F[0,0]((MET = 0.000 -> Pulse = 0.000))"
210,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & ALT_GPT = 0.000))"
211,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> Glasgow_Coma_Scale_Total = 0.000))"
212,"G[0,0]((LOS < 0.000 & n_evts = 0.000))"
213,"G[0,0]((ICU_Pt_Days < 0.000 & CO2 = 0.000))"
214,"G[0,0]((LOS = 0.000 & n_evts > 0.000))"
215,"F[0,0]((n_evts < 0.000 -> CO2 = 0.000))"
216,"F[0,0]((Glasgow_Coma_Scale_Total = 0.000 -> Resp = 0.000))"
217,"G[0,0]((y > 0.000 & Mort > 0.000))"
218,"F[0,0]((Mort > 0.000 -> death = 0.000))"
219,"G[0,0]((y > 0.000 & n_evts = 0.000))"
220,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & y = 0.000))"
221,"F[0,0]((O2_Flow = 0.000 -> MAGNESIUM = 0.000))"
222,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> LOS > 0.000))"
223,"F[0,0]((LOS = 0.000 -> ALKALINE_PHOSPHATASE = 0.000))"
224,"F[0,0]((Mort < 0.000 -> LOS < 0.000))"
225,"G[0,0]((ICU_Pt_Days = 0.000 & LOS = 0.000))"
226,"G[0,0]((ICU_Pt_Days < 0.000 & BLOOD_UREA_NITROGEN = 0.000))"
227,"F[0,0]((Temp = 0.000 -> CREATININE = 0.000))"
228,"G[0,0]((Mort < 0.000 & Pulse = 0.000))"
229,"G[0,0]((LOS < 0.000 & n_evts > 0.000))"
230,"F[0,0]((SBP = 0.000 -> n_evts = 0.000))"
231,"F[0,0]((SBP = 0.000 -> tte > 0.000))"
232,"F[0,0]((CALCIUM < 0.000 -> ICU_Pt_Days = 0.000))"
233,"F[0,0]((O2_Flow = 0.000 -> GLUCOSE = 0.000))"
234,"F[0,0]((ALT_GPT = 0.000 -> LOS > 0.000))"
235,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> tte > 0.000))"
236,"F[0,0]((y = 0.000 -> AST_GOT = 0.000))"
237,"F[0,0]((Glasgow_Coma_Scale_Total = 0.000 -> SBP = 0.000))"
238,"F[0,0]((death = 0.000 -> CREATININE = 0.000))"
239,"G[0,0]((ICU_Pt_Days > 0.000 & O2_Flow = 0.000))"
240,"F[0,0]((CALCIUM < 0.000 -> Resp = 0.000))"
241,"F[0,0]((tte < 0.000 -> GLUCOSE = 0.000))"
242,"F[0,0]((death = 0.000 -> direct = 0.000))"
243,"F[0,0]((ALT_GPT = 0.000 -> Glasgow_Coma_Scale_Total = 0.000))"
244,"F[0,0]((Resp > 0.000 -> Pulse = 0.000))"
245,"G[0,0]((ICU_Pt_Days < 0.000 & LOS > 0.000))"
246,"F[0,0]((ICU_Pt_Days = 0.000 -> SpO2 = 0.000))"
247,"F[0,0]((ALT_GPT = 0.000 -> PLATELET_COUNT < 0.000))"
248,"F[0,0]((Mort > 0.000 -> PLATELET_COUNT < 0.000))"
249,"F[0,0]((AST_GOT = 0.000 -> ICU_Pt_Days < 0.000))"
250,"F[0,0]((n_edrk = 0.000 -> LOS > 0.000))"
251,"G[0,0]((y > 0.000 & PCO2 = 0.000))"
252,"F[0,0]((y = 0.000 -> HEMOGLOBIN = 0.000))"
253,"G[0,0]((GLUCOSE = 0.000 & AST_GOT = 0.000))"
254,"F[0,0]((n_evts < 0.000 -> Mort = 0.000))"
255,"G[0,0]((n_evts > 0.000 & SpO2 = 0.000))"
256,"F[0,0]((AST_GOT = 0.000 -> Pulse = 0.000))"
257,"F[0,0]((ICU_Pt_Days > 0.000 -> ALT_GPT = 0.000))"
258,"F[0,0]((ALBUMIN = 0.000 -> tte > 0.000))"
259,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> AST_GOT = 0.000))"
260,"F[0,0]((y < 0.000 -> Mort > 0.000))"
261,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> ICU_Pt_Days > 0.000))"
262,"F[0,0]((ALBUMIN = 0.000 -> Pulse = 0.000))"
263,"F[0,0]((Temp = 0.000 -> ICU_Pt_Days < 0.000))"
264,"F[0,0]((MET = 0.000 -> Glasgow_Coma_Scale_Total = 0.000))"
265,"F[0,0]((AST_GOT = 0.000 -> LOS < 0.000))"
266,"F[0,0]((MET = 0.000 -> PLATELET_COUNT < 0.000))"
267,"F[0,0]((AST_GOT = 0.000 -> tte > 0.000))"
268,"F[0,0]((Sgy = 0.000 -> Temp = 0.000))"
269,"G[0,0]((LOS = 0.000 & LACTIC_ACID = 0.000))"
270,"F[0,0]((Temp = 0.000 -> HEMOGLOBIN = 0.000))"
271,"F[0,0]((MET = 0.000 -> Resp = 0.000))"
272,"F[0,0]((ALBUMIN = 0.000 -> MAGNESIUM = 0.000))"
273,"F[0,0]((y < 0.000 -> MAGNESIUM = 0.000))"
274,"F[0,0]((death = 0.000 -> SBP = 0.000))"
275,"F[0,0]((direct = 0.000 -> LOS < 0.000))"
276,"F[0,0]((O2_Flow = 0.000 -> Pulse = 0.000))"
277,"F[0,0]((Pulse = 0.000 -> LACTIC_ACID = 0.000))"
278,"F[0,0]((LOS < 0.000 -> LOS > 0.000))"
279,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & Pulse = 0.000))"
280,"F[0,0]((n_evts = 0.000 -> Mort = 0.000))"
281,"G[0,0]((Mort = 0.000 & CHLORIDE > 0.000))"
282,"F[0,0]((ALBUMIN = 0.000 -> Mort = 0.000))"
283,"G[0,0]((ICU_Pt_Days = 0.000 & n_evts > 0.000))"
284,"F[0,0]((tte = 0.000 -> CO2 = 0.000))"
285,"F[0,0]((n_edrk = 0.000 -> ALKALINE_PHOSPHATASE = 0.000))"
286,"F[0,0]((Resp > 0.000 -> Mort < 0.000))"
287,"F[0,0]((n_evts = 0.000 -> CHLORIDE = 0.000))"
288,"F[0,0]((SpO2 = 0.000 -> MAGNESIUM = 0.000))"
289,"F[0,0]((tte < 0.000 -> tte = 0.000))"
290,"F[0,0]((SBP = 0.000 -> Sgy = 0.000))"
291,"G[0,0]((ICU_Pt_Days = 0.000 & LACTIC_ACID = 0.000))"
292,"F[0,0]((n_edrk = 0.000 -> Pulse = 0.000))"
293,"F[0,0]((LOS = 0.000 -> ICU_Pt_Days > 0.000))"
294,"F[0,0]((ALBUMIN = 0.000 -> tte = 0.000))"
295,"F[0,0]((y < 0.000 -> ALBUMIN = 0.000))"
296,"G[0,0]((Mort < 0.000 & CHLORIDE = 0.000))"
297,"G[0,0]((TOTAL_BILIRUBIN < 0.000 & GLUCOSE = 0.000))"
298,"G[0,0]((ICU_Pt_Days > 0.000 & ALKALINE_PHOSPHATASE = 0.000))"
299,"F[0,0]((n_edrk = 0.000 -> O2_Flow = 0.000))"
300,"F[0,0]((Sgy = 0.000 -> CALCIUM = 0.000))"
301,"F[0,0]((Temp = 0.000 -> ALKALINE_PHOSPHATASE = 0.000))"
302,"F[0,0]((ICU_Pt_Days < 0.000 -> death = 0.000))"
303,"F[0,0]((Resp > 0.000 -> ALT_GPT = 0.000))"
304,"F[0,0]((n_evts < 0.000 -> HEMOGLOBIN = 0.000))"
305,"G[0,0]((LOS > 0.000 & ICU_Pt_Days = 0.000))"
306,"F[0,0]((Resp > 0.000 -> SpO2 = 0.000))"
307,"F[0,0]((ICU_Pt_Days < 0.000 -> BLOOD_UREA_NITROGEN = 0.000))"
308,"G[0,0]((y > 0.000 & CHLORIDE = 0.000))"
309,"G[0,0]((Mort < 0.000 & tte > 0.000))"
310,"G[0,0]((ICU_Pt_Days < 0.000 & Sgy > 0.000))"
311,"F[0,0]((LOS = 0.000 -> Sgy = 0.000))"
312,"G[0,0]((LOS = 0.000 & Mort < 0.000))"
313,"F[0,0]((ALT_GPT = 0.000 -> ICU_Pt_Days > 0.000))"
314,"G[0,0]((LOS < 0.000 & ALKALINE_PHOSPHATASE = 0.000))"
315,"G[0,0]((y > 0.000 & Glasgow_Coma_Scale_Total = 0.000))"
316,"F[0,0]((ICU_Pt_Days < 0.000 -> CREATININE = 0.000))"
317,"F[0,0]((tte < 0.000 -> CALCIUM = 0.000))"
318,"F[0,0]((Mort > 0.000 -> ICU_Pt_Days > 0.000))"
319,"G[0,0]((Mort = 0.000 & ALBUMIN = 0.000))"
320,"F[0,0]((LOS < 0.000 -> LACTIC_ACID = 0.000))"
321,"G[0,0]((LOS = 0.000 & ALBUMIN = 0.000))"
322,"G[0,0]((GLUCOSE = 0.000 & GLUCOSE = 0.000))"
323,"G[0,0]((ICU_Pt_Days > 0.000 & LOS = 0.000))"
324,"F[0,0]((Resp > 0.000 -> CHLORIDE = 0.000))"
325,"F[0,0]((O2_Flow = 0.000 -> Temp = 0.000))"
326,"F[0,0]((Sgy = 0.000 -> ALKALINE_PHOSPHATASE = 0.000))"
327,"F[0,0]((MET = 0.000 -> LOS > 0.000))"
328,"F[0,0]((LOS = 0.000 -> Mort < 0.000))"
329,"F[0,0]((n_edrk = 0.000 -> LACTIC_ACID = 0.000))"
330,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> LACTIC_ACID = 0.000))"
331,"G[0,0]((LOS = 0.000 & tte > 0.000))"
332,"G[0,0]((y > 0.000 & tte = 0.000))"
333,"F[0,0]((Glasgow_Coma_Scale_Total = 0.000 -> AST_GOT = 0.000))"
334,"F[0,0]((SBP = 0.000 -> GLUCOSE = 0.000))"
335,"F[0,0]((ICU_Pt_Days > 0.000 -> Mort = 0.000))"
336,"F[0,0]((Mort > 0.000 -> AST_GOT = 0.000))"
337,"F[0,0]((n_edrk = 0.000 -> SpO2 = 0.000))"
338,"G[0,0]((ICU_Pt_Days > 0.000 & Pulse = 0.000))"
339,"F[0,0]((n_evts < 0.000 -> tte > 0.000))"
340,"F[0,0]((ALBUMIN = 0.000 -> SpO2 = 0.000))"
341,"G[0,0]((ICU_Pt_Days < 0.000 & PCO2 = 0.000))"
342,"F[0,0]((ALT_GPT = 0.000 -> death = 0.000))"
343,"F[0,0]((Resp > 0.000 -> Resp = 0.000))"
344,"F[0,0]((Mort < 0.000 -> CO2 = 0.000))"
345,"G[0,0]((GLUCOSE = 0.000 & Resp = 0.000))"
346,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> MET = 0.000))"
347,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> Pulse = 0.000))"
348,"F[0,0]((CALCIUM < 0.000 -> direct = 0.000))"
349,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> Sgy = 0.000))"
350,"F[0,0]((Mort > 0.000 -> ALBUMIN = 0.000))"
351,"G[0,0]((LOS < 0.000 & tte = 0.000))"
352,"F[0,0]((Mort = 0.000 -> Resp = 0.000))"
353,"F[0,0]((Resp = 0.000 -> PLATELET_COUNT < 0.000))"
354,"F[0,0]((MET = 0.000 -> MAGNESIUM = 0.000))"
355,"F[0,0]((death = 0.000 -> LOS < 0.000))"
356,"F[0,0]((O2_Flow = 0.000 -> ICU_Pt_Days < 0.000))"
357,"G[0,0]((n_evts > 0.000 & PCO2 = 0.000))"
358,"F[0,0]((y < 0.000 -> MET = 0.000))"
359,"G[0,0]((LOS = 0.000 & LOS > 0.000))"
360,"G[0,0]((Mort < 0.000 & AST_GOT = 0.000))"
361,"G[0,0]((LOS > 0.000 & Pulse = 0.000))"
362,"F[0,0]((LOS = 0.000 -> O2_Flow = 0.000))"
363,"G[0,0]((ICU_Pt_Days > 0.000 & CHLORIDE > 0.000))"
364,"G[0,0]((Mort > 0.000 & PCO2 = 0.000))"
365,"G[0,0]((Mort > 0.000 & tte = 0.000))"
366,"F[0,0]((LOS < 0.000 -> ALT_GPT = 0.000))"
367,"G[0,0]((Mort > 0.000 & PARTIAL_THROMBOPLASTIN_TIME = 0.000))"
368,"F[0,0]((direct = 0.000 -> ICU_Pt_Days < 0.000))"
369,"F[0,0]((Temp = 0.000 -> SBP = 0.000))"
370,"G[0,0]((ICU_Pt_Days = 0.000 & GLUCOSE = 0.000))"
371,"F[0,0]((tte = 0.000 -> LOS = 0.000))"
372,"F[0,0]((SBP = 0.000 -> SpO2 = 0.000))"
373,"G[0,0]((LOS = 0.000 & GLUCOSE = 0.000))"
374,"G[0,0]((y > 0.000 & ALBUMIN = 0.000))"
375,"F[0,0]((ALKALINE_PHOSPHATASE = 0.000 -> CO2 = 0.000))"
376,"G[0,0]((n_evts > 0.000 & tte > 0.000))"
377,"F[0,0]((LOS = 0.000 -> CALCIUM = 0.000))"
