Client,Num Queries
572,1063
573,1174
574,1246
575,1183
576,1255
577,1204
578,1255
579,1174
580,1017
581,1195
582,1222
583,1400
584,928
585,1277
586,1176
587,1213
588,1255
589,1180
590,1355
591,718
592,870
593,1262
594,1186
595,1138
596,1213
597,1043
598,1262
599,1306
600,424
601,1352
602,1118
603,981
604,816
605,1073
606,719
607,852
608,1355
610,897
611,1007
612,1367
613,1325
614,1277
615,1267
616,1252
617,1255
618,1337
619,1181
620,1255
621,1322
622,539
623,1198
624,928
625,1352
626,1255
627,1124
628,913
629,1184
630,1340
631,1187
632,1370
633,1213
634,1300
635,1300
636,1130
637,974
638,1258
640,1302
641,1176
642,1023
643,1012
644,1209
645,867
646,1292
647,1285
648,1222
649,1322
650,1307
651,1169
652,1263
653,1255
654,1295
655,1352
656,1285
657,1079
658,1162
659,1182
660,1277
661,1207
662,1270
663,1287
664,1168
665,1325
666,1048
667,1165
668,1010
669,678
670,1316
671,1128
672,1252
673,1143
674,1170
675,1164
676,1400
677,1111
678,1216
679,1325
680,1292
681,1269
682,1317
683,1265
684,1085
685,1174
686,1167
687,1340
688,1282
689,1249
690,1252
691,1023
692,1330
693,1162
694,1370
695,1352
697,1237
698,917
699,1400
700,1023
701,1330
702,1124
703,1225
704,1313
705,1190
706,997
707,1226
708,1192
709,1246
710,1143
711,1325
712,1292
713,1174
714,1239
715,1285
716,1216
717,1207
718,1237
719,1255
720,1210
721,1292
722,1148
723,1325
724,1219
725,1174
726,1094
728,874
729,1285
731,1285
732,1400
733,1370
734,1222
735,1256
736,1059
737,1207
738,1300
739,1255
740,1255
741,1277
742,1370
743,847
744,1207
745,1325
746,1080
747,1068
748,1277
749,1255
750,1285
751,1174
752,1244
753,1325
754,1168
756,895
757,1307
758,1116
759,922
760,1286
761,1213
762,1272
763,1242
764,1337
765,1295
766,828
767,1174
768,1285
769,992
770,1335
771,1248
772,1192
773,1216
775,1325
776,1277
777,1141
778,1300
779,1370
780,1283
781,1300
782,1124
783,1325
784,1400
785,619
786,1078
787,1210
788,970
789,1292
790,1026
791,1244
792,947
793,1210
794,1237
795,1214
796,1322
797,1222
798,1219
799,1255
800,1281
801,1270
802,1252
803,1174
804,1330
805,1285
806,853
807,1207
808,1246
809,1222
810,1204
811,1132
812,1300
813,1255
814,1290
815,1216
816,1237
817,956
818,1263
819,1237
820,1330
821,750
822,1255
823,1282
824,1088
825,1355
826,1252
827,1237
828,1244
829,840
830,881
831,1267
832,1188
833,1183
834,1290
835,1274
836,1032
837,1222
838,1174
839,680
840,1285
841,1096
842,1240
843,1136
844,1370
845,1237
846,1237
847,1277
848,1174
849,1181
850,1252
851,1165
852,938
853,1250
854,1255
855,1242
856,1204
857,1222
858,1216
859,1197
860,1141
861,848
862,901
863,978
864,1320
865,1217
866,1277
867,1285
868,1098
869,1016
870,1325
871,1352
872,1096
873,1255
874,1225
875,1276
876,1335
877,1252
878,1176
879,1255
880,1137
881,1367
882,1355
883,1242
884,1250
885,1355
886,1400
887,1255
888,1255
889,1064
890,1246
891,776
892,784
893,1204
894,1152
895,1252
896,1127
897,1186
898,1331
899,1207
900,1237
901,1253
902,1330
903,1292
904,1001
905,917
906,1237
907,1277
908,1272
909,1174
910,1143
911,1253
912,1192
913,1400
914,1277
915,1225
916,1255
917,1325
918,824
919,1109
920,1213
921,1170
922,1319
923,1400
924,1132
925,1176
926,1355
927,1213
928,1142
929,1355
930,1192
931,1289
932,1222
933,1292
934,1325
935,1059
936,1252
937,893
938,1222
939,1099
940,1222
941,1213
942,1192
943,1216
944,1300
945,1215
946,1007
947,1367
948,1213
949,1222
950,1292
951,1174
952,1143
953,1255
954,1282
955,1168
956,1177
957,943
958,1255
959,1192
960,1307
961,1281
962,1139
964,1355
965,1139
966,1198
967,1162
968,1255
969,1277
970,1216
971,1355
972,1246
973,1139
974,1249
975,1198
976,1274
977,1255
978,1261
979,1285
980,1183
981,1101
982,1292
983,1131
984,1013
985,1246
986,1300
988,1217
989,1284
990,1250
991,1118
992,1238
993,1292
994,1207
995,1180
996,1355
997,1088
998,658
999,1252
1000,1242
1001,1225
1002,1207
1003,1233
1004,1307
1005,1322
1006,1277
1007,658
1008,1307
1009,1124
1010,1105
1011,1300
1012,1296
1013,1037
1014,1330
1015,1206
1016,1255
1017,1073
1019,1355
1020,840
