,LDP Rule,Client Rule,LDP Count,Client Count
38,"((n_evts > 0.000) U[0,0] (direct > 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
39,"((SpO2 = 0.000) U[0,0] (direct < 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.05
40,"((SBP < 0.000) U[0,0] (Temp < 0.000))","((SBP < 0.000) U[0,0] (y > 0.000))",0.18,0.04
41,"((death = 0.000) U[0,0] (Mort < 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
42,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.28,0.05
43,"((CALCIUM > 0.000) U[0,0] (tte > 0.000))","((CALCIUM > 0.000) U[0,0] (direct > 0.000))",0.24,0.03
44,"((ALBUMIN > 0.000) U[0,0] (tte < 0.000))","((tte < 0.000) U[0,0] (y = 0.000))",0.75,0.06
45,"((ALBUMIN = 0.000) U[0,0] (O2_Flow = 0.000))","((ALBUMIN < 0.000) U[0,0] (y = 0.000))",0.23,0.05
46,"((tte < 0.000) U[0,0] (MET = 0.000))","((tte < 0.000) U[0,0] (y = 0.000))",0.75,0.06
47,"((CHLORIDE > 0.000) U[0,0] (Pulse > 0.000))","((CHLORIDE > 0.000) U[0,0] (Pulse > 0.000))",0.23,0.01
48,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (direct = 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.21,0.06
49,"((SBP = 0.000) U[0,0] (Temp < 0.000))","((SBP < 0.000) U[0,0] (y > 0.000))",0.18,0.04
50,"((SpO2 = 0.000) U[0,0] (tte < 0.000))","((SpO2 < 0.000) U[0,0] (tte < 0.000))",0.75,0.02
51,"((AST_GOT > 0.000) U[0,0] (tte = 0.000))","((AST_GOT > 0.000) U[0,0] (tte < 0.000))",0.75,0.01
52,"((LACTIC_ACID > 0.000) U[0,0] (O2_Flow = 0.000))","((O2_Flow < 0.000) U[0,0] (y > 0.000))",0.23,0.05
53,"((direct < 0.000) U[0,0] (tte < 0.000))","((tte < 0.000) U[0,0] (y = 0.000))",0.75,0.06
54,"((direct = 0.000) U[0,0] (Temp < 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.05
55,"((AST_GOT > 0.000) U[0,0] (n_evts > 0.000))","((AST_GOT > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
56,"((death > 0.000) U[0,0] (Resp = 0.000))","((death > 0.000) U[0,0] (Resp < 0.000))",0.64,0.01
57,"((HEMOGLOBIN > 0.000) U[0,0] (direct < 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.26,0.05
58,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (LACTIC_ACID > 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.19,0.05
59,"((ALBUMIN > 0.000) U[0,0] (death > 0.000))","((death > 0.000) U[0,0] (y > 0.000))",0.64,0.08
60,"((tte < 0.000) U[0,0] (ALT_GPT > 0.000))","((SODIUM < 0.000) U[0,0] (tte < 0.000))",0.75,0.02
61,"((Temp > 0.000) U[0,0] (Temp > 0.000))","((death > 0.000) U[0,0] (Temp > 0.000))",0.25,0.04
62,"((SBP > 0.000) U[0,0] (n_evts = 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
63,"((Temp > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Temp < 0.000))",0.28,0.01
64,"((Sgy = 0.000) U[0,0] (Temp < 0.000))","((Sgy < 0.000) U[0,0] (y = 0.000))",0.18,0.04
65,"((SpO2 = 0.000) U[0,0] (AST_GOT > 0.000))","((AST_GOT > 0.000) U[0,0] (y = 0.000))",0.17,0.05
66,"((MAGNESIUM > 0.000) U[0,0] (ALT_GPT > 0.000))","((MAGNESIUM > 0.000) U[0,0] (y = 0.000))",0.18,0.03
67,"((ICU_Pt_Days = 0.000) U[0,0] (SpO2 > 0.000))","((SpO2 > 0.000) U[0,0] (y = 0.000))",0.28,0.06
68,"((CHLORIDE > 0.000) U[0,0] (Resp = 0.000))","((CHLORIDE > 0.000) U[0,0] (y > 0.000))",0.19,0.05
69,"((ICU_Pt_Days < 0.000) U[0,0] (O2_Flow = 0.000))","((O2_Flow < 0.000) U[0,0] (y > 0.000))",0.28,0.05
70,"((ICU_Pt_Days = 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
71,"((death < 0.000) U[0,0] (Sgy > 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
72,"((AST_GOT > 0.000) U[0,0] (Resp = 0.000))","((AST_GOT > 0.000) U[0,0] (y = 0.000))",0.19,0.05
73,"((death < 0.000) U[0,0] (LOS = 0.000))","((death < 0.000) U[0,0] (LOS < 0.000))",0.56,0.01
74,"((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (y < 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (y = 0.000))",0.58,0.07
75,"((OXYGEN_SATURATION > 0.000) U[0,0] (Sgy = 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.06,0.06
76,"((ICU_Pt_Days > 0.000) U[0,0] (SBP > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (SBP > 0.000))",0.66,0.01
77,"((Mort > 0.000) U[0,0] (y < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
78,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))","((AF > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))",0.58,0.04
79,"((Sgy = 0.000) U[0,0] (direct = 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.05
80,"((death < 0.000) U[0,0] (n_evts < 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
81,"((SBP = 0.000) U[0,0] (y > 0.000))","((SBP < 0.000) U[0,0] (y > 0.000))",0.91,0.04
82,"((MET = 0.000) U[0,0] (Temp > 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.25,0.05
83,"((Mort > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (MET > 0.000))",0.68,0.05
84,"((LOS = 0.000) U[0,0] (direct < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
85,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.28,0.01
86,"((Pulse < 0.000) U[0,0] (y < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.53,0.06
87,"((ALBUMIN = 0.000) U[0,0] (AST_GOT > 0.000))","((ALBUMIN < 0.000) U[0,0] (y = 0.000))",0.08,0.05
88,"((CREATININE > 0.000) U[0,0] (LACTIC_ACID > 0.000))","((LACTIC_ACID > 0.000) U[0,0] (y = 0.000))",0.25,0.04
89,"((Pulse = 0.000) U[0,0] (O2_Flow = 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.23,0.06
90,"((PCO2 > 0.000) U[0,0] (death = 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
91,"((y < 0.000) U[0,0] (AST_GOT > 0.000))","((AST_GOT > 0.000) U[0,0] (y = 0.000))",0.53,0.05
92,"((y > 0.000) U[0,0] (y > 0.000))","((hr > 0.000) U[0,0] (y > 0.000))",0.91,0.08
93,"((n_evts < 0.000) U[0,0] (BLOOD_UREA_NITROGEN > 0.000))","((BLOOD_UREA_NITROGEN < 0.000) U[0,0] (n_evts > 0.000))",0.2,0.03
94,"((CALCIUM > 0.000) U[0,0] (ALKALINE_PHOSPHATASE > 0.000))","((CALCIUM > 0.000) U[0,0] (direct > 0.000))",0.24,0.03
95,"((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (Sgy = 0.000))","((BLOOD_UREA_NITROGEN > 0.000) U[0,0] (y > 0.000))",0.19,0.05
96,"((Temp < 0.000) U[0,0] (Resp > 0.000))","((Resp > 0.000) U[0,0] (y = 0.000))",0.19,0.05
97,"((SpO2 = 0.000) U[0,0] (CHLORIDE = 0.000))","((CHLORIDE < 0.000) U[0,0] (n_evts > 0.000))",0.26,0.04
98,"((Temp > 0.000) U[0,0] (Sgy < 0.000))","((Temp > 0.000) U[0,0] (y = 0.000))",0.25,0.04
99,"((direct > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((direct > 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.66,0.04
100,"((SBP < 0.000) U[0,0] (Sgy = 0.000))","((Sgy < 0.000) U[0,0] (y = 0.000))",0.18,0.04
101,"((LOS > 0.000) U[0,0] (death < 0.000))","((death > 0.000) U[0,0] (LOS < 0.000))",0.56,0.02
102,"((MET = 0.000) U[0,0] (Mort < 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.25,0.05
103,"((Sgy = 0.000) U[0,0] (SBP > 0.000))","((Sgy < 0.000) U[0,0] (y = 0.000))",0.18,0.04
104,"((Pulse = 0.000) U[0,0] (SpO2 > 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
105,"((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (y > 0.000))","((PARTIAL_THROMBOPLASTIN_TIME > 0.000) U[0,0] (y > 0.000))",0.91,0.02
106,"((ALBUMIN < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ALBUMIN < 0.000) U[0,0] (y = 0.000))",0.66,0.05
107,"((SpO2 < 0.000) U[0,0] (Temp < 0.000))","((SpO2 < 0.000) U[0,0] (y = 0.000))",0.18,0.03
108,"((Temp = 0.000) U[0,0] (y > 0.000))","((Temp < 0.000) U[0,0] (y > 0.000))",0.91,0.02
109,"((Resp > 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.19,0.08
110,"((LOS < 0.000) U[0,0] (CHLORIDE = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
111,"((direct < 0.000) U[0,0] (tte = 0.000))","((tte < 0.000) U[0,0] (y = 0.000))",0.75,0.06
112,"((Mort > 0.000) U[0,0] (Temp > 0.000))","((Mort > 0.000) U[0,0] (Temp > 0.000))",0.68,0.01
113,"((MET > 0.000) U[0,0] (AST_GOT > 0.000))","((MET > 0.000) U[0,0] (s24_edrk > 0.000))",0.64,0.05
114,"((MET > 0.000) U[0,0] (Pulse > 0.000))","((MET > 0.000) U[0,0] (Pulse > 0.000))",0.64,0.03
115,"((Temp < 0.000) U[0,0] (Pulse > 0.000))","((death > 0.000) U[0,0] (Temp < 0.000))",0.23,0.03
116,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (direct = 0.000))","((direct < 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))",0.58,0.02
117,"((n_evts < 0.000) U[0,0] (Temp > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
118,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (y = 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.53,0.06
119,"((MET > 0.000) U[0,0] (O2_Flow = 0.000))","((MET > 0.000) U[0,0] (O2_Flow < 0.000))",0.64,0.01
120,"((CALCIUM > 0.000) U[0,0] (Resp = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (Resp < 0.000))",0.24,0.04
121,"((ALBUMIN < 0.000) U[0,0] (n_evts < 0.000))","((ALBUMIN < 0.000) U[0,0] (y = 0.000))",0.2,0.05
122,"((MET < 0.000) U[0,0] (death > 0.000))","((death < 0.000) U[0,0] (MET > 0.000))",0.64,0.02
123,"((ALKALINE_PHOSPHATASE > 0.000) U[0,0] (direct < 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.05
124,"((Pulse = 0.000) U[0,0] (y = 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.53,0.06
125,"((O2_Flow = 0.000) U[0,0] (Resp = 0.000))","((O2_Flow < 0.000) U[0,0] (Resp < 0.000))",0.23,0.01
126,"((AST_GOT > 0.000) U[0,0] (Sgy = 0.000))","((AST_GOT > 0.000) U[0,0] (y = 0.000))",0.08,0.05
127,"((CREATININE > 0.000) U[0,0] (tte < 0.000))","((CREATININE > 0.000) U[0,0] (tte < 0.000))",0.75,0.02
128,"((n_evts = 0.000) U[0,0] (Resp = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
129,"((tte = 0.000) U[0,0] (Resp = 0.000))","((Resp < 0.000) U[0,0] (tte < 0.000))",0.75,0.02
130,"((y > 0.000) U[0,0] (direct = 0.000))","((direct > 0.000) U[0,0] (y = 0.000))",0.91,0.05
131,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.11,0.08
132,"((CALCIUM > 0.000) U[0,0] (y = 0.000))","((CALCIUM > 0.000) U[0,0] (y = 0.000))",0.53,0.04
133,"((OXYGEN_SATURATION > 0.000) U[0,0] (SpO2 > 0.000))","((SpO2 > 0.000) U[0,0] (y = 0.000))",0.2,0.06
134,"((Resp < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
135,"((ALBUMIN = 0.000) U[0,0] (Sgy = 0.000))","((ALBUMIN < 0.000) U[0,0] (y = 0.000))",0.07,0.05
136,"((OXYGEN_SATURATION > 0.000) U[0,0] (Pulse > 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.23,0.06
137,"((O2_Flow = 0.000) U[0,0] (ALBUMIN > 0.000))","((ALBUMIN > 0.000) U[0,0] (y = 0.000))",0.23,0.06
138,"((Mort < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
139,"((ICU_Pt_Days < 0.000) U[0,0] (O2_Flow > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (O2_Flow > 0.000))",0.5,0.02
140,"((Resp < 0.000) U[0,0] (direct > 0.000))","((direct > 0.000) U[0,0] (hr < 0.000))",0.62,0.04
141,"((SpO2 = 0.000) U[0,0] (SBP > 0.000))","((SpO2 < 0.000) U[0,0] (y = 0.000))",0.18,0.03
142,"((ALBUMIN < 0.000) U[0,0] (y < 0.000))","((ALBUMIN < 0.000) U[0,0] (y = 0.000))",0.53,0.05
143,"((direct > 0.000) U[0,0] (death = 0.000))","((death > 0.000) U[0,0] (direct < 0.000))",0.62,0.01
144,"((CREATININE > 0.000) U[0,0] (SBP > 0.000))","((CREATININE > 0.000) U[0,0] (y = 0.000))",0.25,0.04
145,"((Mort < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
146,"((Sgy < 0.000) U[0,0] (Mort > 0.000))","((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Mort > 0.000))",0.68,0.04
147,"((Glasgow_Coma_Scale_Total = 0.000) U[0,0] (CHLORIDE = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (MET > 0.000))",0.58,0.05
148,"((MAGNESIUM > 0.000) U[0,0] (Sgy = 0.000))","((MAGNESIUM > 0.000) U[0,0] (y > 0.000))",0.18,0.05
149,"((tte = 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.75,0.08
150,"((death = 0.000) U[0,0] (AST_GOT > 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
151,"((SpO2 > 0.000) U[0,0] (n_evts = 0.000))","((SpO2 > 0.000) U[0,0] (y = 0.000))",0.2,0.06
152,"((Temp > 0.000) U[0,0] (direct < 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.25,0.05
153,"((death = 0.000) U[0,0] (direct > 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.62,1.0
154,"((OXYGEN_SATURATION > 0.000) U[0,0] (tte > 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.18,0.06
155,"((Resp > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))","((Resp > 0.000) U[0,0] (y = 0.000))",0.28,0.05
156,"((n_evts < 0.000) U[0,0] (direct > 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.62,0.05
157,"((LOS < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
158,"((tte < 0.000) U[0,0] (MET > 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.75,1.0
159,"((death < 0.000) U[0,0] (Mort < 0.000))","((MET > 0.000) U[0,0] (death = 0.000))",0.56,1.0
160,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (CHLORIDE = 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.26,0.06
161,"((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Glasgow_Coma_Scale_Total > 0.000))","((Glasgow_Coma_Scale_Total > 0.000) U[0,0] (Mort > 0.000))",0.28,0.04
162,"((SpO2 > 0.000) U[0,0] (LOS < 0.000))","((SpO2 > 0.000) U[0,0] (y = 0.000))",0.35,0.06
163,"((tte < 0.000) U[0,0] (Temp < 0.000))","((Temp < 0.000) U[0,0] (tte < 0.000))",0.75,0.03
164,"((n_evts > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
165,"((LACTIC_ACID > 0.000) U[0,0] (Resp > 0.000))","((Resp > 0.000) U[0,0] (y = 0.000))",0.19,0.05
166,"((AST_GOT < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Resp > 0.000))",0.28,0.01
167,"((y < 0.000) U[0,0] (MET = 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.53,0.05
168,"((LOS < 0.000) U[0,0] (ALT_GPT > 0.000))","((hr < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
169,"((direct > 0.000) U[0,0] (LOS = 0.000))","((direct > 0.000) U[0,0] (LOS < 0.000))",0.62,0.01
170,"((Temp > 0.000) U[0,0] (Mort = 0.000))","((Mort > 0.000) U[0,0] (Temp < 0.000))",0.25,0.01
171,"((CHLORIDE > 0.000) U[0,0] (Glasgow_Coma_Scale_Total = 0.000))","((CHLORIDE > 0.000) U[0,0] (Glasgow_Coma_Scale_Total < 0.000))",0.58,0.01
172,"((Sgy = 0.000) U[0,0] (O2_Flow > 0.000))","((AF > 0.000) U[0,0] (O2_Flow > 0.000))",0.5,0.04
173,"((ICU_Pt_Days = 0.000) U[0,0] (Sgy = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
174,"((SpO2 < 0.000) U[0,0] (ALBUMIN > 0.000))","((ALBUMIN > 0.000) U[0,0] (y = 0.000))",0.17,0.06
175,"((Sgy < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
176,"((Pulse = 0.000) U[0,0] (Resp > 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
177,"((CALCIUM > 0.000) U[0,0] (Temp > 0.000))","((death > 0.000) U[0,0] (Temp > 0.000))",0.25,0.04
178,"((Resp < 0.000) U[0,0] (Mort > 0.000))","((hr > 0.000) U[0,0] (Mort > 0.000))",0.68,0.04
179,"((tte = 0.000) U[0,0] (O2_Flow > 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
180,"((O2_Flow > 0.000) U[0,0] (y < 0.000))","((O2_Flow > 0.000) U[0,0] (y = 0.000))",0.53,0.06
181,"((n_evts < 0.000) U[0,0] (LACTIC_ACID > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
182,"((death > 0.000) U[0,0] (SBP > 0.000))","((death > 0.000) U[0,0] (SBP > 0.000))",0.64,0.01
183,"((n_evts > 0.000) U[0,0] (AST_GOT > 0.000))","((AST_GOT > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
184,"((LOS = 0.000) U[0,0] (y > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.91,0.02
185,"((SpO2 > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (SpO2 < 0.000))",0.28,0.01
186,"((SpO2 < 0.000) U[0,0] (direct < 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.05
187,"((Resp = 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
188,"((AST_GOT > 0.000) U[0,0] (Sgy > 0.000))","((Sgy > 0.000) U[0,0] (y = 0.000))",0.08,0.08
189,"((ALT_GPT = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
190,"((MET = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (MET > 0.000))",0.46,0.01
191,"((SBP < 0.000) U[0,0] (ALT_GPT > 0.000))","((Mort > 0.000) U[0,0] (SBP < 0.000))",0.18,0.03
192,"((Temp < 0.000) U[0,0] (tte > 0.000))","((tte > 0.000) U[0,0] (y > 0.000))",0.18,0.03
193,"((AST_GOT < 0.000) U[0,0] (Resp = 0.000))","((Resp < 0.000) U[0,0] (TROPONIN_I > 0.000))",0.19,0.01
194,"((Temp = 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.25,0.04
195,"((n_evts > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
