,LDP Rule,Client Rule,LDP Count,Client Count
19,"((tte > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte < 0.000))",0.28,0.03
20,"((Mort = 0.000) U[0,0] (Mort = 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
21,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
22,"((y > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.91,0.05
23,"((ICU_Pt_Days < 0.000) U[0,0] (AST_GOT < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Resp > 0.000))",0.28,0.01
24,"G[0,0]((s2_edrk < 0.000 | HEMOGLOBIN < 0.000))","G[0,0]((s24_edrk < 0.000 | s2_edrk < 0.000))",0.193,0.02
25,"((LOS = 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk > 0.000) U[0,0] (y > 0.000))",0.35,0.06
26,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.66,0.02
27,"((Mort > 0.000) U[0,0] (n_edrk > 0.000))","((Mort > 0.000) U[0,0] (n_edrk > 0.000))",0.68,0.01
28,"((n_evts > 0.000) U[0,0] (y > 0.000))","((n_evts > 0.000) U[0,0] (y > 0.000))",0.91,0.01
29,"((n_evts = 0.000) U[0,0] (n_evts > 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
30,"((ICU_Pt_Days < 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
31,"((Mort < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
32,"((Pulse < 0.000) U[0,0] (Mort < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.25,0.06
33,"((Mort > 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.68,0.06
34,"((LOS < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
35,"((LOS > 0.000) U[0,0] (n_evts = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
36,"((tte > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.2,0.07
37,"((tte > 0.000) U[0,0] (s2_edrk = 0.000))","((s2_edrk > 0.000) U[0,0] (tte < 0.000))",0.18,0.01
38,"((death > 0.000) U[0,0] (tte > 0.000))","((death > 0.000) U[0,0] (y = 0.000))",0.64,0.04
39,"((ICU_Pt_Days < 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
40,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
41,"((Mort = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
42,"F[0,0]((hr < 0.000 & s24_hr > 0.000))","F[0,0]((direct > 0.000 & s24_hr > 0.000))",0.091,0.02
43,"((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))",0.68,0.02
44,"((Mort > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.68,0.04
45,"((Pulse < 0.000) U[0,0] (tte > 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
46,"((Mort > 0.000) U[0,0] (n_evts < 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.68,0.03
47,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
48,"((tte > 0.000) U[0,0] (n_evts > 0.000))","((n_evts > 0.000) U[0,0] (tte > 0.000))",0.75,0.02
49,"((Mort > 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (tte > 0.000))",0.68,0.02
50,"((ICU_Pt_Days = 0.000) U[0,0] (s2_edrk = 0.000))","((AF > 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.28,0.03
51,"((Mort = 0.000) U[0,0] (s2_edrk = 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
52,"((Pulse < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Pulse < 0.000))",0.28,0.01
53,"((n_evts < 0.000) U[0,0] (y > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.91,0.05
54,"((ICU_Pt_Days = 0.000) U[0,0] (Mort = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
55,"((y > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.91,0.05
56,"((Pulse < 0.000) U[0,0] (n_evts > 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
57,"((n_evts = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
58,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
59,"((death > 0.000) U[0,0] (Mort > 0.000))","((death > 0.000) U[0,0] (Mort > 0.000))",0.68,0.04
60,"((death > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((cosen < 0.000) U[0,0] (death > 0.000))",0.64,0.04
61,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
62,"((Mort < 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
63,"((Mort > 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.68,0.06
64,"((tte > 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk > 0.000) U[0,0] (y > 0.000))",0.21,0.06
65,"((tte > 0.000) U[0,0] (LOS < 0.000))","((LOS > 0.000) U[0,0] (tte < 0.000))",0.35,0.01
66,"((Pulse < 0.000) U[0,0] (LOS < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.35,0.06
67,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
68,"((n_evts < 0.000) U[0,0] (s2_edrk = 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
69,"((Mort = 0.000) U[0,0] (n_edrk > 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
70,"G[0,0]((srr < 0.000 & s8_edrk < 0.000))","G[0,0]((death < 0.000 & s8_edrk < 0.000))",0.117,0.02
71,"G[0,0]((PLATELET_COUNT < 0.000 -> hr < 0.000))","G[0,0]((PLATELET_COUNT < 0.000 -> Temp > 0.000))",0.26,0.03
72,"((n_evts < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
73,"((Mort = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
74,"((Mort = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
75,"G[0,0]((s2_edrk = 0.000 | HEMOGLOBIN < 0.000))","G[0,0]((s24_edrk < 0.000 | s2_edrk < 0.000))",0.193,0.02
76,"((y > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.91,0.03
77,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (LOS < 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (LOS < 0.000))",0.35,0.03
78,"((n_evts > 0.000) U[0,0] (LOS < 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
79,"((Mort > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (Mort > 0.000))",0.68,0.01
80,"((y > 0.000) U[0,0] (tte > 0.000))","((tte > 0.000) U[0,0] (y > 0.000))",0.91,0.03
81,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((HEMOGLOBIN > 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.66,0.04
82,"G[0,0]((s2_edrk = 0.000 | Resp = 0.000))","G[0,0]((death > 0.000 | Resp < 0.000))",0.295,0.03
83,"((n_evts < 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
84,"((y > 0.000) U[0,0] (n_evts < 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.91,0.05
85,"((Mort = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))",0.66,0.03
86,"((LOS < 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
87,"((Mort < 0.000) U[0,0] (n_evts > 0.000))","((Mort < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
88,"((LOS < 0.000) U[0,0] (s2_edrk = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (LOS < 0.000))",0.35,0.03
89,"((ICU_Pt_Days = 0.000) U[0,0] (y > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.91,0.04
90,"((LOS = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
91,"((ICU_Pt_Days = 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
92,"((Mort = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.46,0.03
93,"((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.66,0.04
94,"((ICU_Pt_Days < 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk > 0.000) U[0,0] (y > 0.000))",0.28,0.06
95,"((Pulse < 0.000) U[0,0] (n_evts < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
96,"((Mort = 0.000) U[0,0] (tte > 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.25,0.04
97,"((ICU_Pt_Days > 0.000) U[0,0] (n_edrk > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_edrk > 0.000))",0.66,0.02
98,"F[0,0]((lds > 0.000 & GLUCOSE < 0.000))","F[0,0]((lds > 0.000 & y = 0.000))",0.121,0.02
99,"((LOS > 0.000) U[0,0] (y > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.91,0.05
100,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.66,0.02
101,"((Pulse < 0.000) U[0,0] (LOS > 0.000))","((Pulse < 0.000) U[0,0] (y > 0.000))",0.46,0.06
102,"((LOS < 0.000) U[0,0] (AST_GOT < 0.000))","((death < 0.000) U[0,0] (LOS < 0.000))",0.35,0.01
103,"((n_evts < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
104,"((n_evts = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.46,0.02
105,"((n_evts < 0.000) U[0,0] (Mort < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
106,"((death > 0.000) U[0,0] (n_evts > 0.000))","((death > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
107,"((Mort < 0.000) U[0,0] (s2_edrk = 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
108,"((n_evts > 0.000) U[0,0] (Mort > 0.000))","((Mort > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
109,"((LOS = 0.000) U[0,0] (s2_edrk = 0.000))","((Glasgow_Coma_Scale_Total < 0.000) U[0,0] (LOS < 0.000))",0.35,0.03
110,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (n_evts = 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
111,"((LOS = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
112,"((Mort = 0.000) U[0,0] (AST_GOT < 0.000))","((Mort < 0.000) U[0,0] (Temp > 0.000))",0.25,0.01
113,"((Mort > 0.000) U[0,0] (n_evts > 0.000))","((Mort > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
114,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (tte > 0.000))","((tte > 0.000) U[0,0] (y > 0.000))",0.18,0.03
115,"((n_evts = 0.000) U[0,0] (Mort < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
116,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (AST_GOT < 0.000))","((direct > 0.000) U[0,0] (TOTAL_BILIRUBIN < 0.000))",0.06,0.01
117,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
118,"((ICU_Pt_Days = 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
119,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
120,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.02
121,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
122,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.46,0.03
123,"((y > 0.000) U[0,0] (y > 0.000))","((hr > 0.000) U[0,0] (y > 0.000))",0.91,0.08
124,"((n_evts = 0.000) U[0,0] (AST_GOT < 0.000))","((n_evts < 0.000) U[0,0] (s8_hr < 0.000))",0.2,0.01
125,"((Pulse < 0.000) U[0,0] (AST_GOT < 0.000))","((hr > 0.000) U[0,0] (Pulse < 0.000))",0.2,0.01
126,"((ICU_Pt_Days = 0.000) U[0,0] (LOS < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
127,"((LOS > 0.000) U[0,0] (LOS < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
128,"((n_evts = 0.000) U[0,0] (Mort > 0.000))","((Mort < 0.000) U[0,0] (n_evts > 0.000))",0.68,0.02
129,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
130,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.66,0.02
131,"((death > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((cosen < 0.000) U[0,0] (death > 0.000))",0.66,0.04
132,"((n_evts = 0.000) U[0,0] (Mort = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
133,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
134,"((n_evts > 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
135,"((y > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.91,0.03
136,"((Mort > 0.000) U[0,0] (AST_GOT < 0.000))","((Mort > 0.000) U[0,0] (n_evts > 0.000))",0.68,0.01
137,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
138,"((n_evts = 0.000) U[0,0] (y > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.91,0.05
139,"((tte > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (tte > 0.000))",0.46,0.02
140,"((n_evts < 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.04
141,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))",0.68,0.02
142,"((ICU_Pt_Days > 0.000) U[0,0] (AST_GOT < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
143,"((LOS > 0.000) U[0,0] (Mort > 0.000))","((LOS > 0.000) U[0,0] (Mort > 0.000))",0.68,0.01
144,"((n_evts < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
145,"((Mort > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.68,0.04
146,"((n_evts = 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
147,"((n_evts < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
148,"((LOS < 0.000) U[0,0] (n_evts = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
149,"((LOS < 0.000) U[0,0] (Mort = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
150,"((death > 0.000) U[0,0] (n_evts = 0.000))","((death > 0.000) U[0,0] (n_evts < 0.000))",0.64,0.02
151,"((LOS > 0.000) U[0,0] (AST_GOT < 0.000))","((LOS > 0.000) U[0,0] (tte < 0.000))",0.46,0.01
152,"((Mort > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
153,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (Mort = 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
154,"((n_evts > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.03
155,"((LOS < 0.000) U[0,0] (tte > 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
156,"((LOS = 0.000) U[0,0] (AST_GOT < 0.000))","((death < 0.000) U[0,0] (LOS < 0.000))",0.35,0.01
157,"((LOS = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
158,"((LOS < 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk > 0.000) U[0,0] (y > 0.000))",0.35,0.06
159,"F[0,0]((hr < 0.000 & GLUCOSE < 0.000))","F[0,0]((hr < 0.000 & y = 0.000))",0.073,0.02
160,"((LOS > 0.000) U[0,0] (n_evts < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
161,"F[0,0]((PARTIAL_THROMBOPLASTIN_TIME < 0.000 -> s24_hr < 0.000))","F[0,0]((LOS < 0.000 -> s24_hr < 0.000))",0.043,0.01
162,"((Mort < 0.000) U[0,0] (AST_GOT < 0.000))","((Mort < 0.000) U[0,0] (Temp > 0.000))",0.25,0.01
163,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
164,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
165,"((y > 0.000) U[0,0] (LOS = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.91,0.06
166,"((LOS < 0.000) U[0,0] (n_evts > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
167,"((n_evts < 0.000) U[0,0] (AST_GOT < 0.000))","((n_evts < 0.000) U[0,0] (s8_hr < 0.000))",0.2,0.01
168,"((Pulse < 0.000) U[0,0] (LOS = 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.35,0.06
169,"((n_evts = 0.000) U[0,0] (s2_edrk = 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
170,"((tte > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
171,"((Mort > 0.000) U[0,0] (Mort = 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
172,"((death > 0.000) U[0,0] (s2_edrk = 0.000))","((CHLORIDE < 0.000) U[0,0] (death > 0.000))",0.64,0.03
173,"((Pulse < 0.000) U[0,0] (Mort > 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.68,0.06
174,"((TOTAL_BILIRUBIN = 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk > 0.000) U[0,0] (y = 0.000))",0.21,0.03
175,"F[0,0]((lds > 0.000 & s24_hr > 0.000))","F[0,0]((s24_hr > 0.000 & y = 0.000))",0.121,0.04
176,"((n_evts > 0.000) U[0,0] (n_evts > 0.000))","((AF > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
177,"((n_evts > 0.000) U[0,0] (Mort = 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.03
178,"((Pulse < 0.000) U[0,0] (s2_edrk = 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
179,"((y > 0.000) U[0,0] (s2_edrk = 0.000))","((s2_edrk > 0.000) U[0,0] (y = 0.000))",0.91,0.05
180,"((death > 0.000) U[0,0] (LOS = 0.000))","((death > 0.000) U[0,0] (LOS < 0.000))",0.64,0.02
181,"((Mort = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
182,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
183,"((LOS = 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
184,"((Mort = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
185,"((ICU_Pt_Days > 0.000) U[0,0] (Mort = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.66,0.04
186,"((n_evts = 0.000) U[0,0] (n_edrk > 0.000))","((n_edrk < 0.000) U[0,0] (n_evts > 0.000))",0.21,0.04
187,"((LOS > 0.000) U[0,0] (Mort = 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.46,0.05
188,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((GLUCOSE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
189,"((death > 0.000) U[0,0] (n_edrk > 0.000))","((death > 0.000) U[0,0] (n_edrk > 0.000))",0.64,0.01
190,"((LOS < 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
191,"((LOS > 0.000) U[0,0] (n_evts > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
192,"((ICU_Pt_Days > 0.000) U[0,0] (y > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y > 0.000))",0.91,0.04
193,"((Mort < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
194,"((tte > 0.000) U[0,0] (LOS = 0.000))","((LOS > 0.000) U[0,0] (tte < 0.000))",0.35,0.01
195,"((Mort < 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
196,"((ICU_Pt_Days = 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
