,LDP Rule,Client Rule,LDP Count,Client Count
24,"((MET < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.23,0.05
25,"((n_evts < 0.000) U[0,0] (Mort < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
26,"((y = 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y = 0.000))",0.53,0.01
27,"((n_evts > 0.000) U[0,0] (Mort > 0.000))","((Mort > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
28,"((n_evts = 0.000) U[0,0] (y < 0.000))","((n_evts < 0.000) U[0,0] (y = 0.000))",0.53,0.01
29,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
30,"((y > 0.000) U[0,0] (y > 0.000))","((hr > 0.000) U[0,0] (y > 0.000))",0.91,0.08
31,"((MET < 0.000) U[0,0] (n_evts < 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.23,0.05
32,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
33,"((Mort < 0.000) U[0,0] (PHOSPHORUS > 0.000))","((PHOSPHORUS > 0.000) U[0,0] (y = 0.000))",0.25,0.05
34,"G[0,0]((ALKALINE_PHOSPHATASE < 0.000 -> direct = 0.000))","G[0,0]((direct < 0.000 -> s8_edrk > 0.000))",0.271,0.01
35,"((Mort = 0.000) U[0,0] (PHOSPHORUS > 0.000))","((PHOSPHORUS > 0.000) U[0,0] (y = 0.000))",0.25,0.05
36,"((Mort = 0.000) U[0,0] (n_edrk < 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.04
37,"((LOS > 0.000) U[0,0] (Mort > 0.000))","((LOS > 0.000) U[0,0] (Mort > 0.000))",0.68,0.01
38,"((n_evts < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
39,"((n_evts = 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
40,"((CHLORIDE > 0.000) U[0,0] (n_edrk < 0.000))","((CHLORIDE > 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.02
41,"((LOS = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
42,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
43,"((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.66,0.03
44,"((LOS = 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
45,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((GLUCOSE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
46,"((LOS > 0.000) U[0,0] (n_evts > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
47,"((LOS > 0.000) U[0,0] (n_edrk < 0.000))","((LOS > 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.02
48,"((Mort < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
49,"((Mort < 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
50,"((y < 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (y = 0.000))",0.53,0.04
51,"((Mort < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
52,"((n_evts > 0.000) U[0,0] (LOS = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
53,"((n_evts < 0.000) U[0,0] (Mort = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
54,"((Mort = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
55,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
56,"((n_evts > 0.000) U[0,0] (n_edrk < 0.000))","((n_edrk < 0.000) U[0,0] (y = 0.000))",0.75,0.07
57,"((ICU_Pt_Days > 0.000) U[0,0] (y < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.66,0.03
58,"((LOS < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
59,"G[0,0]((PLATELET_COUNT > 0.000 & dfa > 0.000))","G[0,0]((dfa > 0.000 & LOS > 0.000))",0.084,0.02
60,"((n_evts > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
61,"((CHLORIDE > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
62,"((y = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
63,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
64,"((y < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
65,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
66,"((LOS = 0.000) U[0,0] (y > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.91,0.02
67,"((y < 0.000) U[0,0] (Mort = 0.000))","((Mort < 0.000) U[0,0] (y = 0.000))",0.53,0.04
68,"((n_evts < 0.000) U[0,0] (Mort > 0.000))","((Mort < 0.000) U[0,0] (n_evts > 0.000))",0.68,0.02
69,"((MET < 0.000) U[0,0] (y < 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.53,0.05
70,"((ICU_Pt_Days < 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
71,"((LOS = 0.000) U[0,0] (Mort < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
72,"((n_evts = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
73,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
74,"((ICU_Pt_Days = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.28,0.05
75,"((LOS > 0.000) U[0,0] (LOS > 0.000))","((direct > 0.000) U[0,0] (LOS > 0.000))",0.46,0.06
76,"((n_evts > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
77,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
78,"G[0,0]((Pulse < 0.000 | MAGNESIUM < 0.000))","G[0,0]((MAGNESIUM < 0.000 | Pulse < 0.000))",0.261,0.01
79,"((LOS < 0.000) U[0,0] (Mort < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
80,"((y = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
81,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.66,0.05
82,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
83,"((n_evts = 0.000) U[0,0] (n_edrk < 0.000))","((n_edrk < 0.000) U[0,0] (n_evts < 0.000))",0.71,0.01
84,"((ICU_Pt_Days = 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
85,"((n_evts > 0.000) U[0,0] (n_evts < 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
86,"((Mort > 0.000) U[0,0] (n_evts = 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.68,0.03
87,"((n_evts > 0.000) U[0,0] (tte > 0.000))","((n_evts > 0.000) U[0,0] (tte > 0.000))",0.75,0.02
88,"((CHLORIDE > 0.000) U[0,0] (y > 0.000))","((CHLORIDE > 0.000) U[0,0] (y > 0.000))",0.91,0.05
89,"((LOS = 0.000) U[0,0] (PHOSPHORUS > 0.000))","((LOS < 0.000) U[0,0] (PHOSPHORUS > 0.000))",0.35,0.01
90,"((n_evts > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((n_evts > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.75,0.02
91,"((y < 0.000) U[0,0] (n_evts > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.75,0.05
92,"((y < 0.000) U[0,0] (y < 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.53,0.1
93,"((n_evts > 0.000) U[0,0] (y < 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.75,0.05
94,"((n_evts > 0.000) U[0,0] (y > 0.000))","((n_evts > 0.000) U[0,0] (y > 0.000))",0.91,0.01
95,"((LOS > 0.000) U[0,0] (y = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.53,0.06
96,"((y > 0.000) U[0,0] (n_edrk < 0.000))","((n_edrk > 0.000) U[0,0] (y = 0.000))",0.91,0.03
97,"((y = 0.000) U[0,0] (n_evts > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.75,0.05
98,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
99,"((MET < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (MET < 0.000))",0.35,0.01
100,"((y < 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.53,0.02
101,"((n_evts < 0.000) U[0,0] (y > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.91,0.05
102,"((n_evts > 0.000) U[0,0] (y = 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.75,0.05
103,"((Mort < 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
104,"((ICU_Pt_Days < 0.000) U[0,0] (PHOSPHORUS > 0.000))","((PHOSPHORUS > 0.000) U[0,0] (y = 0.000))",0.28,0.05
105,"((MET < 0.000) U[0,0] (n_evts = 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.23,0.05
106,"((Mort > 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.68,0.06
107,"((CHLORIDE > 0.000) U[0,0] (n_evts > 0.000))","((CHLORIDE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
108,"((n_evts < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
109,"((ICU_Pt_Days = 0.000) U[0,0] (PHOSPHORUS > 0.000))","((PHOSPHORUS > 0.000) U[0,0] (y = 0.000))",0.28,0.05
110,"((Mort = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
111,"((y > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.91,0.03
112,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.12,0.05
113,"((y > 0.000) U[0,0] (tte > 0.000))","((tte > 0.000) U[0,0] (y > 0.000))",0.91,0.03
114,"((Mort = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))",0.66,0.03
115,"((LOS < 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
116,"((LOS = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
117,"((LOS > 0.000) U[0,0] (y > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.91,0.05
118,"((MET < 0.000) U[0,0] (Mort < 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.25,0.05
119,"((LOS = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
120,"((n_evts > 0.000) U[0,0] (PHOSPHORUS > 0.000))","((hr < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
121,"((y = 0.000) U[0,0] (n_edrk < 0.000))","((n_edrk < 0.000) U[0,0] (y = 0.000))",0.71,0.07
122,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
123,"((ICU_Pt_Days < 0.000) U[0,0] (n_edrk < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.01
124,"((n_evts < 0.000) U[0,0] (n_edrk < 0.000))","((n_edrk < 0.000) U[0,0] (n_evts < 0.000))",0.71,0.01
125,"((LOS = 0.000) U[0,0] (y = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
126,"((y < 0.000) U[0,0] (Mort > 0.000))","((Mort < 0.000) U[0,0] (y > 0.000))",0.68,0.03
127,"((y < 0.000) U[0,0] (PHOSPHORUS > 0.000))","((PHOSPHORUS < 0.000) U[0,0] (y > 0.000))",0.53,0.01
128,"((Mort > 0.000) U[0,0] (y = 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
129,"((y > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.91,0.03
130,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
131,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))",0.68,0.02
132,"((n_evts = 0.000) U[0,0] (PHOSPHORUS > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
133,"((LOS < 0.000) U[0,0] (PHOSPHORUS > 0.000))","((LOS < 0.000) U[0,0] (PHOSPHORUS > 0.000))",0.35,0.01
134,"((n_evts < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
135,"((CHLORIDE > 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
136,"((Mort > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
137,"((n_evts > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.03
138,"((LOS > 0.000) U[0,0] (n_evts < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
139,"((CHLORIDE > 0.000) U[0,0] (tte > 0.000))","((CHLORIDE > 0.000) U[0,0] (y > 0.000))",0.18,0.05
140,"((MET < 0.000) U[0,0] (Mort > 0.000))","((MET < 0.000) U[0,0] (Mort > 0.000))",0.68,0.01
141,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
142,"((y > 0.000) U[0,0] (LOS = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.91,0.06
143,"((LOS > 0.000) U[0,0] (PHOSPHORUS > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.46,0.05
144,"((y < 0.000) U[0,0] (y > 0.000))","((AF < 0.000) U[0,0] (y > 0.000))",0.91,0.07
145,"((y < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
146,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (PHOSPHORUS > 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.13,0.05
147,"((Mort = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
148,"((Mort = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
149,"((ICU_Pt_Days > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.66,0.05
150,"((LOS < 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
151,"((y = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.53,0.02
152,"((CHLORIDE > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((CHLORIDE > 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME < 0.000))",0.13,0.01
153,"((LOS = 0.000) U[0,0] (n_edrk < 0.000))","((LOS < 0.000) U[0,0] (n_edrk < 0.000))",0.71,0.02
154,"((n_evts < 0.000) U[0,0] (n_evts > 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
155,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))",0.66,0.01
156,"((CHLORIDE > 0.000) U[0,0] (n_evts < 0.000))","((CHLORIDE > 0.000) U[0,0] (y > 0.000))",0.2,0.05
157,"((Mort < 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.46,0.03
158,"((LOS < 0.000) U[0,0] (y > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.91,0.02
159,"F[0,0]((s24_edrk < 0.000 -> n_edrk = 0.000))","F[0,0]((Glasgow_Coma_Scale_Total > 0.000 -> n_edrk < 0.000))",0.118,0.02
160,"((LOS = 0.000) U[0,0] (Mort = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
161,"((MET < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (MET > 0.000))",0.66,0.01
162,"((y > 0.000) U[0,0] (LOS < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.91,0.06
163,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (Mort < 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.25,0.05
164,"((LOS = 0.000) U[0,0] (y < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
165,"((n_evts = 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.2,0.05
166,"((Mort < 0.000) U[0,0] (y > 0.000))","((Mort < 0.000) U[0,0] (y > 0.000))",0.91,0.03
167,"((n_evts < 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.46,0.02
168,"((y = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
169,"((CHLORIDE > 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
170,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
171,"((Mort < 0.000) U[0,0] (Mort = 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
172,"((LOS = 0.000) U[0,0] (tte > 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
173,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.46,0.02
174,"((ICU_Pt_Days = 0.000) U[0,0] (Mort > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
175,"((n_evts = 0.000) U[0,0] (Mort < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
176,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts > 0.000))","((GLUCOSE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
177,"((Mort < 0.000) U[0,0] (tte > 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.25,0.04
178,"((LOS < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
179,"((LOS < 0.000) U[0,0] (y = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
180,"((y < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
181,"((ICU_Pt_Days < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.28,0.05
182,"((y < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y = 0.000))",0.53,0.01
183,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.02
184,"((LOS > 0.000) U[0,0] (y < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.53,0.06
185,"((Mort < 0.000) U[0,0] (PARTIAL_THROMBOPLASTIN_TIME = 0.000))","((PARTIAL_THROMBOPLASTIN_TIME < 0.000) U[0,0] (y = 0.000))",0.25,0.05
186,"((Mort > 0.000) U[0,0] (y > 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.91,0.05
187,"((Mort = 0.000) U[0,0] (y > 0.000))","((Mort < 0.000) U[0,0] (y > 0.000))",0.91,0.03
188,"((Mort < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
189,"((PARTIAL_THROMBOPLASTIN_TIME = 0.000) U[0,0] (Mort > 0.000))","((Mort > 0.000) U[0,0] (n_edrk < 0.000))",0.68,0.05
190,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
191,"((y > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.91,0.05
192,"((MET < 0.000) U[0,0] (Mort = 0.000))","((MET < 0.000) U[0,0] (y = 0.000))",0.25,0.05
193,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.66,0.02
