,LDP Rule,Client Rule,LDP Count,Client Count
124,"((Mort > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.68,0.04
125,"((ICU_Pt_Days < 0.000) U[0,0] (CREATININE = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.28,0.08
126,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (Mort < 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.25,0.06
127,"((n_evts < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
128,"F[0,0]((PROTIME_INR < 0.000 & HEMOGLOBIN > 0.000))","F[0,0]((HEMOGLOBIN > 0.000 & Mort > 0.000))",0.131,0.02
129,"((LOS < 0.000) U[0,0] (n_evts = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
130,"G[0,0]((y = 0.000 | BLOOD_UREA_NITROGEN < 0.000))","G[0,0]((tte < 0.000 | y < 0.000))",0.375,0.01
131,"((LOS < 0.000) U[0,0] (Mort = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
132,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (Temp > 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.25,0.06
133,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (y > 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y > 0.000))",0.91,0.02
134,"((Mort > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
135,"((Mort > 0.000) U[0,0] (Temp > 0.000))","((Mort > 0.000) U[0,0] (Temp > 0.000))",0.68,0.01
136,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (LACTIC_ACID < 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y > 0.000))",0.11,0.02
137,"((n_evts > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.03
138,"((LOS = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
139,"((LOS > 0.000) U[0,0] (CREATININE = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.46,0.08
140,"((ICU_Pt_Days = 0.000) U[0,0] (y = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
141,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (LOS > 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.46,0.06
142,"((LOS > 0.000) U[0,0] (n_evts < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
143,"((CREATININE < 0.000) U[0,0] (y > 0.000))","((CREATININE < 0.000) U[0,0] (y > 0.000))",0.91,0.03
144,"((ICU_Pt_Days < 0.000) U[0,0] (LACTIC_ACID < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (O2_Flow > 0.000))",0.28,0.02
145,"((n_evts < 0.000) U[0,0] (Temp > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
146,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
147,"((n_evts > 0.000) U[0,0] (CREATININE = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.75,0.08
148,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
149,"((LOS < 0.000) U[0,0] (n_evts > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
150,"((s2_edrk > 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
151,"((n_evts < 0.000) U[0,0] (y < 0.000))","((n_evts < 0.000) U[0,0] (y = 0.000))",0.53,0.01
152,"((s2_edrk > 0.000) U[0,0] (n_evts = 0.000))","((s2_edrk > 0.000) U[0,0] (y = 0.000))",0.2,0.05
153,"((CREATININE < 0.000) U[0,0] (LOS < 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.35,0.08
154,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (n_evts > 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
155,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (n_evts < 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.2,0.06
156,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (y = 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.53,0.06
157,"((Mort > 0.000) U[0,0] (Mort = 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
158,"((n_evts = 0.000) U[0,0] (CREATININE = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.2,0.08
159,"((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.66,0.03
160,"((n_evts > 0.000) U[0,0] (n_evts > 0.000))","((AF > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
161,"((n_evts > 0.000) U[0,0] (Mort = 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.03
162,"((Mort = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
163,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.66,0.06
164,"((ICU_Pt_Days = 0.000) U[0,0] (CREATININE = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.28,0.08
165,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
166,"((LOS = 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
167,"((Mort = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
168,"((n_evts = 0.000) U[0,0] (Temp > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
169,"((ICU_Pt_Days > 0.000) U[0,0] (Mort = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.66,0.04
170,"((CREATININE < 0.000) U[0,0] (y = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.53,0.08
171,"((LOS > 0.000) U[0,0] (Mort = 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.46,0.05
172,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((GLUCOSE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
173,"((LOS < 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
174,"G[0,0]((s24_edrk < 0.000 | ALT_GPT = 0.000))","G[0,0]((Mort > 0.000 | s24_edrk < 0.000))",0.216,0.01
175,"((LOS > 0.000) U[0,0] (n_evts > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
176,"((ICU_Pt_Days > 0.000) U[0,0] (y > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y > 0.000))",0.91,0.04
177,"((Mort < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
178,"((Mort < 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
179,"((Mort = 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
180,"G[0,0]((death = 0.000 -> tte < 0.000))","G[0,0]((tte < 0.000 -> y = 0.000))",0.281,0.06
181,"((ALKALINE_PHOSPHATASE = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ALKALINE_PHOSPHATASE < 0.000) U[0,0] (y = 0.000))",0.28,0.06
182,"G[0,0]((death = 0.000 -> GLUCOSE = 0.000))","G[0,0]((death < 0.000 -> direct < 0.000))",0.281,0.02
183,"((n_evts < 0.000) U[0,0] (LACTIC_ACID < 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
184,"((CREATININE < 0.000) U[0,0] (Mort = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.25,0.08
185,"((LOS = 0.000) U[0,0] (n_evts = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
186,"G[0,0]((TROPONIN_I < 0.000 & MAGNESIUM > 0.000))","G[0,0]((Glasgow_Coma_Scale_Total > 0.000 & TROPONIN_I < 0.000))",0.032,0.01
187,"((Mort < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
188,"((n_evts < 0.000) U[0,0] (n_evts > 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
189,"((Mort < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
190,"((LOS > 0.000) U[0,0] (LACTIC_ACID < 0.000))","((LOS > 0.000) U[0,0] (MET > 0.000))",0.46,0.02
191,"((n_evts > 0.000) U[0,0] (LOS = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
192,"((LOS < 0.000) U[0,0] (Temp > 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
193,"((s2_edrk > 0.000) U[0,0] (LACTIC_ACID < 0.000))","((s2_edrk > 0.000) U[0,0] (y = 0.000))",0.1,0.05
