Client,Num Queries
398,578
399,571
400,565
401,629
402,605
403,368
404,586
405,511
406,629
407,426
408,578
409,559
410,532
411,420
412,562
413,562
414,468
415,454
416,492
417,629
418,581
419,392
420,486
421,562
422,535
423,556
424,605
425,310
426,485
427,201
428,479
429,585
430,538
431,578
432,629
433,656
434,632
435,605
436,633
437,485
438,512
439,562
440,579
441,477
442,629
443,422
444,586
445,629
446,410
447,581
448,385
449,446
450,578
451,528
452,605
453,491
454,552
455,535
456,403
457,519
458,554
459,632
460,485
461,538
462,578
463,517
464,605
465,485
466,493
467,578
468,578
469,535
470,538
471,606
472,431
473,491
474,563
475,562
476,589
477,473
478,633
479,535
480,577
481,520
482,575
483,605
484,578
485,605
486,556
487,536
488,471
489,415
490,586
491,515
492,494
493,586
494,602
495,536
496,434
497,535
498,409
499,397
500,656
501,559
502,511
503,586
504,485
505,606
506,656
507,535
508,535
509,586
510,531
511,578
512,556
513,510
514,635
515,605
516,562
517,511
518,243
519,386
520,533
521,656
522,411
523,520
524,483
525,476
526,455
527,562
528,495
529,605
530,562
532,605
533,523
534,586
535,628
536,562
537,403
538,263
539,451
540,361
541,562
542,535
543,511
544,360
545,505
546,602
547,562
548,547
549,562
550,576
551,299
552,477
553,416
554,562
555,458
556,562
557,578
558,511
559,549
560,511
561,565
562,485
563,515
564,498
565,510
566,575
567,586
568,535
569,355
570,538
571,562
572,434
573,511
574,553
575,517
576,562
577,535
578,562
579,511
580,415
581,529
582,538
583,656
584,355
585,578
586,519
587,532
588,562
589,508
590,629
591,296
592,327
593,557
594,528
595,490
596,529
597,433
598,557
599,602
600,175
601,629
602,483
603,400
604,350
605,457
606,291
607,317
608,629
610,328
611,418
612,632
613,605
614,578
615,565
616,562
617,562
618,608
619,512
620,562
621,605
622,181
623,514
624,409
625,629
626,562
627,485
628,350
629,524
630,608
631,515
632,632
633,535
634,589
635,589
636,482
637,385
638,559
640,585
641,510
642,406
643,406
644,531
645,326
646,581
647,586
648,538
649,605
650,602
651,512
652,573
653,562
654,581
655,629
656,586
657,460
658,505
659,519
660,578
661,535
662,565
663,582
664,508
665,605
666,441
667,505
668,426
669,276
670,602
671,489
672,562
673,486
674,504
675,511
676,656
677,480
678,535
679,605
680,581
681,576
682,606
683,572
684,468
685,511
686,513
687,608
688,586
689,562
690,562
691,427
692,613
693,505
694,632
695,629
697,559
698,353
699,656
700,430
701,613
702,485
703,538
704,599
705,512
706,397
707,547
708,514
709,553
710,486
711,605
712,581
713,511
714,549
715,586
716,535
717,535
718,559
719,562
720,532
721,581
722,494
723,605
724,538
725,511
726,464
728,341
729,586
731,586
732,656
733,632
734,538
735,571
736,442
737,535
738,589
739,562
740,562
741,578
742,632
743,302
744,535
745,605
746,465
747,453
748,578
749,562
750,586
751,511
752,554
753,605
754,508
756,366
757,602
758,480
759,361
760,578
761,529
762,579
763,555
764,608
765,581
766,306
767,511
768,586
769,408
770,609
771,555
772,514
773,535
775,605
776,578
777,501
778,589
779,632
780,575
781,589
782,485
783,605
784,656
785,216
786,453
787,532
788,392
789,581
790,429
791,554
792,380
793,535
794,559
795,536
796,605
797,538
798,538
799,562
800,579
801,565
802,562
803,511
804,613
805,586
806,326
807,535
808,559
809,538
810,535
811,481
812,589
813,562
814,582
815,535
816,559
817,380
818,558
819,559
820,613
821,276
822,562
823,586
824,458
825,629
826,562
827,559
828,548
829,338
830,344
831,565
832,513
833,517
834,582
835,572
836,424
837,538
838,511
839,248
840,586
841,464
842,556
843,488
844,632
845,559
846,559
847,578
848,511
849,520
850,562
851,505
852,364
853,554
854,562
855,555
856,535
857,538
858,535
859,525
860,501
861,320
862,361
863,396
864,606
865,539
866,578
867,586
868,477
869,428
870,605
871,629
872,473
873,562
874,535
875,577
876,609
877,562
878,510
879,562
880,483
881,632
882,629
883,555
884,554
885,629
886,656
887,562
888,562
889,448
890,553
891,280
892,285
893,535
894,495
895,562
896,479
897,511
898,605
899,535
900,559
901,551
902,613
903,581
904,403
905,362
906,559
907,578
908,579
909,511
910,486
911,551
912,514
913,656
914,578
915,538
916,562
917,605
918,296
919,482
920,532
921,513
922,605
923,656
924,481
925,510
926,629
927,532
928,493
929,629
930,514
931,581
932,538
933,581
934,605
935,442
936,562
937,333
938,538
939,471
940,538
941,535
942,514
943,535
944,589
945,546
946,418
947,632
948,529
949,538
950,581
951,511
952,486
953,562
954,586
955,508
956,499
957,384
958,562
959,514
960,602
961,579
962,490
964,629
965,489
966,517
967,505
968,562
969,578
970,526
971,629
972,553
973,488
974,562
975,532
976,578
977,562
978,565
979,586
980,508
981,456
982,581
983,486
984,425
985,559
986,589
988,539
989,582
990,551
991,484
992,551
993,581
994,535
995,508
996,629
997,458
998,269
999,562
1000,555
1001,538
1002,535
1003,549
1004,602
1005,605
1006,578
1007,258
1008,602
1009,485
1010,474
1011,589
1012,582
1013,428
1014,613
1015,528
1016,562
1017,457
1019,629
1020,315
