,LDP Rule,Client Rule,LDP Count,Client Count
25,"((n_evts > 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.75,0.07
26,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
27,"((y > 0.000) U[0,0] (y > 0.000))","((hr > 0.000) U[0,0] (y > 0.000))",0.91,0.08
28,"((s2_hr > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.07,0.06
29,"((LOS > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
30,"((LOS > 0.000) U[0,0] (Mort > 0.000))","((LOS > 0.000) U[0,0] (Mort > 0.000))",0.68,0.01
31,"((n_evts < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
32,"((n_evts = 0.000) U[0,0] (tte > 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
33,"((s2_edrk < 0.000) U[0,0] (Mort > 0.000))","((Mort > 0.000) U[0,0] (srr < 0.000))",0.68,0.03
34,"((LOS = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
35,"((s2_hr > 0.000) U[0,0] (tte > 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.18,0.06
36,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
37,"((n_evts < 0.000) U[0,0] (Pulse < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
38,"G[0,0]((s2_edrk > 0.000 & LACTIC_ACID < 0.000))","G[0,0]((lds > 0.000 & s2_edrk > 0.000))",0.147,0.01
39,"((s2_hr > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.66,0.06
40,"((LOS = 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
41,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((GLUCOSE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
42,"((s2_edrk < 0.000) U[0,0] (y > 0.000))","((s2_edrk < 0.000) U[0,0] (y > 0.000))",0.91,0.01
43,"((LOS > 0.000) U[0,0] (n_evts > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
44,"((Mort < 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
45,"((Mort < 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
46,"((Mort < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
47,"((s2_edrk < 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.11,0.06
48,"((n_evts > 0.000) U[0,0] (LOS = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
49,"((n_evts < 0.000) U[0,0] (Mort = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
50,"((Mort = 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
51,"((LOS = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
52,"((ICU_Pt_Days > 0.000) U[0,0] (y < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.66,0.03
53,"((LOS < 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
54,"((CREATININE = 0.000) U[0,0] (LOS = 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.35,0.08
55,"((n_evts > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.03
56,"((y = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
57,"((y > 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.91,0.06
58,"((LOS = 0.000) U[0,0] (y > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.91,0.02
59,"((CREATININE = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((CREATININE < 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.66,0.02
60,"((y > 0.000) U[0,0] (Pulse < 0.000))","((Pulse < 0.000) U[0,0] (y > 0.000))",0.91,0.06
61,"((n_evts < 0.000) U[0,0] (Mort > 0.000))","((Mort < 0.000) U[0,0] (n_evts > 0.000))",0.68,0.02
62,"((n_evts > 0.000) U[0,0] (Pulse < 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
63,"((s2_edrk < 0.000) U[0,0] (y < 0.000))","((s2_edrk < 0.000) U[0,0] (y = 0.000))",0.53,0.02
64,"((ICU_Pt_Days < 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
65,"((LOS = 0.000) U[0,0] (Mort < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
66,"((n_evts = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
67,"((ICU_Pt_Days = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
68,"((s2_edrk < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((af < 0.000) U[0,0] (ICU_Pt_Days > 0.000))",0.66,0.03
69,"((LOS > 0.000) U[0,0] (LOS > 0.000))","((direct > 0.000) U[0,0] (LOS > 0.000))",0.46,0.06
70,"((n_evts > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
71,"((ICU_Pt_Days < 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.28,0.03
72,"((LOS < 0.000) U[0,0] (Mort < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
73,"((y = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.66,0.04
74,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
75,"((ICU_Pt_Days = 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
76,"((n_evts > 0.000) U[0,0] (n_evts < 0.000))","((n_evts > 0.000) U[0,0] (tte < 0.000))",0.75,0.07
77,"((Mort > 0.000) U[0,0] (n_evts = 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.68,0.03
78,"((n_evts > 0.000) U[0,0] (tte > 0.000))","((n_evts > 0.000) U[0,0] (tte > 0.000))",0.75,0.02
79,"((s2_hr > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.28,0.06
80,"((s2_edrk < 0.000) U[0,0] (Pulse < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.2,0.06
81,"((ICU_Pt_Days = 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.28,0.07
82,"((s2_edrk < 0.000) U[0,0] (n_evts = 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
83,"((s2_hr > 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.08,0.07
84,"((s2_hr > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.28,0.06
85,"((n_evts > 0.000) U[0,0] (y < 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.75,0.05
86,"((n_evts > 0.000) U[0,0] (y > 0.000))","((n_evts > 0.000) U[0,0] (y > 0.000))",0.91,0.01
87,"F[0,0]((Resp = 0.000 -> Pulse < 0.000))","F[0,0]((Resp < 0.000 -> SODIUM < 0.000))",0.022,0.01
88,"((y = 0.000) U[0,0] (n_evts > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.75,0.05
89,"((LOS < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.66,0.02
90,"((n_evts < 0.000) U[0,0] (y > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.91,0.05
91,"((s2_hr > 0.000) U[0,0] (Mort > 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.68,0.06
92,"((Mort < 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
93,"((Mort > 0.000) U[0,0] (LOS < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.68,0.06
94,"((n_evts < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
95,"((s2_hr > 0.000) U[0,0] (y > 0.000))","((s2_hr > 0.000) U[0,0] (y > 0.000))",0.91,0.01
96,"((Mort = 0.000) U[0,0] (n_evts < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
97,"((y > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.91,0.03
98,"((y > 0.000) U[0,0] (tte > 0.000))","((tte > 0.000) U[0,0] (y > 0.000))",0.91,0.03
99,"((s2_edrk < 0.000) U[0,0] (n_evts < 0.000))","((direct > 0.000) U[0,0] (n_evts < 0.000))",0.2,0.03
100,"((Mort = 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))",0.66,0.03
101,"((LOS < 0.000) U[0,0] (LOS > 0.000))","((edrk < 0.000) U[0,0] (LOS > 0.000))",0.46,0.04
102,"((n_evts = 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.2,0.07
103,"((LOS = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
104,"((ICU_Pt_Days < 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.28,0.06
105,"((LOS > 0.000) U[0,0] (y > 0.000))","((LOS > 0.000) U[0,0] (y > 0.000))",0.91,0.05
106,"((CREATININE = 0.000) U[0,0] (Mort > 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.68,0.08
107,"((LOS > 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.46,0.07
108,"((LOS = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
109,"((ICU_Pt_Days > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (s24_edrk < 0.000))",0.66,0.04
110,"((y > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (y = 0.000))",0.91,0.03
111,"((LOS > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.46,0.02
112,"((Mort > 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))",0.68,0.02
113,"((CREATININE = 0.000) U[0,0] (y > 0.000))","((CREATININE < 0.000) U[0,0] (y > 0.000))",0.91,0.03
114,"((n_evts < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (tte < 0.000))",0.2,0.02
115,"((Mort > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.68,0.05
116,"((n_evts > 0.000) U[0,0] (Mort < 0.000))","((Mort > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.03
117,"((LOS > 0.000) U[0,0] (n_evts < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
118,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
119,"((y > 0.000) U[0,0] (LOS = 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.91,0.06
120,"((Mort = 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
121,"((Mort = 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
122,"((s2_hr > 0.000) U[0,0] (Mort = 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.25,0.06
123,"((LOS < 0.000) U[0,0] (n_evts < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
124,"((y = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.53,0.02
125,"((s2_hr > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (s2_hr < 0.000))",0.2,0.01
126,"((Mort < 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.25,0.07
127,"((n_evts < 0.000) U[0,0] (n_evts > 0.000))","((direct < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.05
128,"((n_evts < 0.000) U[0,0] (ICU_Pt_Days > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (n_evts > 0.000))",0.66,0.01
129,"((LOS = 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.35,0.06
130,"((Mort < 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.46,0.03
131,"((LOS < 0.000) U[0,0] (y > 0.000))","((LOS < 0.000) U[0,0] (y > 0.000))",0.91,0.02
132,"((LOS = 0.000) U[0,0] (Mort = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
133,"((y > 0.000) U[0,0] (LOS < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.91,0.06
134,"((LOS = 0.000) U[0,0] (y < 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.53,0.06
135,"((Mort < 0.000) U[0,0] (y > 0.000))","((Mort < 0.000) U[0,0] (y > 0.000))",0.91,0.03
136,"((n_evts < 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.46,0.02
137,"((s2_hr > 0.000) U[0,0] (LOS < 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.35,0.06
138,"((y = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y = 0.000))",0.53,0.03
139,"((s2_edrk < 0.000) U[0,0] (Mort < 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
140,"((ICU_Pt_Days < 0.000) U[0,0] (Pulse < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Pulse < 0.000))",0.28,0.01
141,"((n_evts = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
142,"((Mort < 0.000) U[0,0] (Mort = 0.000))","((Mort < 0.000) U[0,0] (n_edrk < 0.000))",0.25,0.04
143,"((s2_hr > 0.000) U[0,0] (y < 0.000))","((s2_hr > 0.000) U[0,0] (y = 0.000))",0.53,0.06
144,"((LOS = 0.000) U[0,0] (tte > 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
145,"((ICU_Pt_Days = 0.000) U[0,0] (LOS > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS > 0.000))",0.46,0.02
146,"((ICU_Pt_Days = 0.000) U[0,0] (Mort > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
147,"((n_evts = 0.000) U[0,0] (Mort < 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
148,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts > 0.000))","((GLUCOSE > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.04
149,"((Mort < 0.000) U[0,0] (tte > 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.25,0.04
150,"((LOS < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (LOS < 0.000))",0.35,0.02
151,"((LOS < 0.000) U[0,0] (Pulse < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.35,0.06
152,"((ICU_Pt_Days < 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.28,0.07
153,"((ICU_Pt_Days > 0.000) U[0,0] (OXYGEN_SATURATION > 0.000))","((OXYGEN_SATURATION > 0.000) U[0,0] (y = 0.000))",0.66,0.06
154,"((s2_edrk < 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (n_evts > 0.000))",0.46,0.03
155,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.02
156,"((Mort < 0.000) U[0,0] (Pulse < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.25,0.06
157,"((LOS > 0.000) U[0,0] (y < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.53,0.06
158,"((Mort > 0.000) U[0,0] (y > 0.000))","((Mort > 0.000) U[0,0] (y = 0.000))",0.91,0.05
159,"((CREATININE = 0.000) U[0,0] (Pulse < 0.000))","((CREATININE < 0.000) U[0,0] (y = 0.000))",0.2,0.08
160,"((Mort = 0.000) U[0,0] (y > 0.000))","((Mort < 0.000) U[0,0] (y > 0.000))",0.91,0.03
161,"((s2_edrk < 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((AF > 0.000) U[0,0] (ICU_Pt_Days < 0.000))",0.28,0.03
162,"((Mort < 0.000) U[0,0] (LOS = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
163,"((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (tte > 0.000))",0.66,0.01
164,"((y > 0.000) U[0,0] (n_evts = 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.91,0.05
165,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.66,0.02
166,"F[0,0]((y < 0.000 -> SpO2 = 0.000))","F[0,0]((SpO2 < 0.000 -> y = 0.000))",0.72,0.02
167,"((Mort = 0.000) U[0,0] (ICU_Pt_Days < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
168,"((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort > 0.000))",0.68,0.02
169,"((Mort < 0.000) U[0,0] (y < 0.000))","((Mort < 0.000) U[0,0] (y = 0.000))",0.53,0.04
170,"((Mort = 0.000) U[0,0] (Mort > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.68,0.03
171,"((Mort > 0.000) U[0,0] (LOS > 0.000))","((LOS > 0.000) U[0,0] (Mort > 0.000))",0.68,0.01
172,"((y > 0.000) U[0,0] (n_evts < 0.000))","((n_evts > 0.000) U[0,0] (y = 0.000))",0.91,0.05
173,"((Mort = 0.000) U[0,0] (OXYGEN_SATURATION = 0.000))","((OXYGEN_SATURATION < 0.000) U[0,0] (y = 0.000))",0.25,0.07
174,"((Mort = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (Mort > 0.000))",0.46,0.03
175,"((n_evts = 0.000) U[0,0] (LOS > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.46,0.02
176,"((ICU_Pt_Days = 0.000) U[0,0] (y > 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.91,0.04
177,"((Mort = 0.000) U[0,0] (tte > 0.000))","((Mort < 0.000) U[0,0] (tte < 0.000))",0.25,0.04
178,"((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (Mort < 0.000))",0.66,0.04
179,"((ICU_Pt_Days > 0.000) U[0,0] (LOS = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (LOS < 0.000))",0.66,0.02
180,"((y = 0.000) U[0,0] (y < 0.000))","((lds < 0.000) U[0,0] (y = 0.000))",0.53,0.1
181,"((y = 0.000) U[0,0] (Mort < 0.000))","((Mort < 0.000) U[0,0] (y = 0.000))",0.53,0.04
182,"((Mort > 0.000) U[0,0] (n_evts > 0.000))","((Mort > 0.000) U[0,0] (n_evts > 0.000))",0.75,0.01
183,"((s2_edrk < 0.000) U[0,0] (Mort = 0.000))","((MET > 0.000) U[0,0] (Mort < 0.000))",0.25,0.03
184,"((ICU_Pt_Days = 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
185,"((ICU_Pt_Days = 0.000) U[0,0] (Mort < 0.000))","((ICU_Pt_Days < 0.000) U[0,0] (y > 0.000))",0.28,0.04
186,"((n_evts > 0.000) U[0,0] (ICU_Pt_Days = 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.75,0.02
187,"((LOS > 0.000) U[0,0] (LOS < 0.000))","((LOS > 0.000) U[0,0] (y = 0.000))",0.46,0.06
188,"((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))","((ICU_Pt_Days > 0.000) U[0,0] (n_evts < 0.000))",0.66,0.02
189,"((n_evts = 0.000) U[0,0] (Mort = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.25,0.05
190,"((ICU_Pt_Days < 0.000) U[0,0] (n_evts = 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.28,0.05
191,"((n_evts = 0.000) U[0,0] (y > 0.000))","((n_evts < 0.000) U[0,0] (y > 0.000))",0.91,0.05
192,"G[0,0]((ALBUMIN < 0.000 -> s8_hr < 0.000))","G[0,0]((s2_hr > 0.000 -> s8_hr < 0.000))",0.094,0.01
193,"G[0,0]((dfa < 0.000 & cosen > 0.000))","G[0,0]((cosen < 0.000 & dfa > 0.000))",0.084,0.01
194,"((LOS = 0.000) U[0,0] (Pulse < 0.000))","((Pulse < 0.000) U[0,0] (y = 0.000))",0.35,0.06
195,"((LOS < 0.000) U[0,0] (Mort = 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
196,"((y = 0.000) U[0,0] (Mort = 0.000))","((Mort < 0.000) U[0,0] (y = 0.000))",0.53,0.04
197,"((LOS < 0.000) U[0,0] (tte > 0.000))","((LOS < 0.000) U[0,0] (y = 0.000))",0.35,0.06
198,"((LOS < 0.000) U[0,0] (n_evts > 0.000))","((LOS < 0.000) U[0,0] (n_evts > 0.000))",0.75,0.02
